SA, Deaths (period 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               537.00          761.00         1298.00
1971-1974      1-4               103.00          169.00          272.00
1971-1974      5-9                55.00           78.00          133.00
1971-1974     10-14               41.00           74.00          115.00
1971-1974     15-19              112.00          368.00          480.00
1971-1974     20-24              105.00          297.00          402.00
1971-1974     25-29               98.00          215.00          313.00
1971-1974     30-34              117.00          184.00          301.00
1971-1974     35-39              126.00          277.00          403.00
1971-1974     40-44              238.00          430.00          668.00
1971-1974     45-49              421.00          830.00         1251.00
1971-1974     50-54              611.00         1203.00         1814.00
1971-1974     55-59              802.00         1780.00         2582.00
1971-1974     60-64             1142.00         2302.00         3444.00
1971-1974     65-69             1460.00         2787.00         4247.00
1971-1974     70-74             2049.00         2931.00         4980.00
1971-1974     75-79             2709.00         2688.00         5397.00
1971-1974     80-84             2951.00         2438.00         5389.00
1971-1974     85-89             2395.00         1523.00         3918.00
1971-1974     90-94             1070.00          490.00         1560.00
1971-1974     95-99              274.00           87.00          361.00
1971-1974    100-104              44.27            6.99           51.26
1971-1974    105-109               0.75            0.00            0.75
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0               467.00          622.00         1089.00
1975-1979      1-4                87.00          156.00          243.00
1975-1979      5-9                72.00           86.00          158.00
1975-1979     10-14               67.00           83.00          150.00
1975-1979     15-19              150.00          450.00          600.00
1975-1979     20-24              119.00          421.00          540.00
1975-1979     25-29              110.00          364.00          474.00
1975-1979     30-34              131.00          286.00          417.00
1975-1979     35-39              159.00          322.00          481.00
1975-1979     40-44              267.00          431.00          698.00
1975-1979     45-49              424.00          908.00         1332.00
1975-1979     50-54              777.00         1424.00         2201.00
1975-1979     55-59              986.00         2036.00         3022.00
1975-1979     60-64             1439.00         2936.00         4375.00
1975-1979     65-69             1921.00         3680.00         5601.00
1975-1979     70-74             2550.00         3828.00         6378.00
1975-1979     75-79             3274.00         3518.00         6792.00
