SA, Exposure to risk (period 5x10), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             86614.89        91345.62       177960.51
1971-1979      1-4            368530.82       387195.95       755726.76
1971-1979      5-9            493617.85       518930.84      1012548.69
1971-1979     10-14           516567.10       543437.98      1060005.08
1971-1979     15-19           518779.31       531284.63      1050063.94
1971-1979     20-24           475869.09       482987.86       958856.96
1971-1979     25-29           447989.74       455830.46       903820.20
1971-1979     30-34           380431.46       389212.77       769644.23
1971-1979     35-39           321730.70       329339.77       651070.47
1971-1979     40-44           305276.90       317654.96       622931.87
1971-1979     45-49           318888.58       336190.04       655078.62
1971-1979     50-54           318843.26       325745.07       644588.34
1971-1979     55-59           284178.88       279756.43       563935.31
1971-1979     60-64           251277.48       233509.64       484787.11
1971-1979     65-69           207918.41       179568.70       387487.11
1971-1979     70-74           157371.87       120980.29       278352.16
1971-1979     75-79           117500.23        71547.84       189048.07
1971-1979     80-84            78259.88        39185.04       117444.92
1971-1979     85-89            38250.04        16628.84        54878.88
1971-1979     90-94            11979.66         4314.40        16294.06
1971-1979     95-99             2192.78          604.43         2797.21
1971-1979    100-104             159.74           25.91          185.65
1971-1979    105-109               0.34            0.00            0.34
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0             94655.29        99474.73       194130.02
1980-1989      1-4            378082.39       396539.05       774621.44
1980-1989      5-9            480019.92       506380.70       986400.62
1980-1989     10-14           524528.82       555486.30      1080015.12
1980-1989     15-19           561003.64       586462.18      1147465.83
1980-1989     20-24           567221.83       584829.31      1152051.14
1980-1989     25-29           561460.47       573401.77      1134862.24
1980-1989     30-34           541287.83       544707.39      1085995.22
1980-1989     35-39           500686.92       503689.72      1004376.64
1980-1989     40-44           417604.24       425100.92       842705.16
1980-1989     45-49           348167.17       355477.11       703644.28
1980-1989     50-54           332246.94       341899.13       674146.07
1980-1989     55-59           342835.88       347852.35       690688.24
1980-1989     60-64           336411.13       317579.88       653991.00
1980-1989     65-69           292453.02       257655.95       550108.98
1980-1989     70-74           241604.70       191720.91       433325.60
1980-1989     75-79           175898.87       120563.64       296462.52
1980-1989     80-84           107965.12        57617.40       165582.52
1980-1989     85-89            57586.12        22645.83        80231.95
1980-1989     90-94            21979.74         6814.41        28794.14
1980-1989     95-99             4780.39         1238.25         6018.65
1980-1989    100-104             488.41          100.28          588.68
1980-1989    105-109               6.68            0.05            6.73
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0             93159.04        98049.44       191208.48
1990-1999      1-4            380705.15       402411.47       783116.61
1990-1999      5-9            488996.54       516121.17      1005117.70
1990-1999     10-14           488226.10       513086.21      1001312.31
1990-1999     15-19           491781.57       517086.18      1008867.75
1990-1999     20-24           523333.19       547368.17      1070701.36
1990-1999     25-29           540882.82       555861.62      1096744.44
1990-1999     30-34           568619.74       570789.90      1139409.64
1990-1999     35-39           572260.22       569819.86      1142080.08
1990-1999     40-44           546607.69       543157.06      1089764.75
1990-1999     45-49           495957.68       495405.93       991363.61
1990-1999     50-54           409694.34       411863.37       821557.71
1990-1999     55-59           340213.16       339196.28       679409.44
1990-1999     60-64           322156.37       315363.24       637519.61
1990-1999     65-69           321648.16       299830.30       621478.46
1990-1999     70-74           296970.58       248720.23       545690.81
1990-1999     75-79           234540.50       169673.53       404214.04
1990-1999     80-84           158542.80        92749.74       251292.54
1990-1999     85-89            85503.32        37981.25       123484.57
1990-1999     90-94            32485.40        10110.76        42596.16
1990-1999     95-99             7879.67         1724.79         9604.46
1990-1999    100-104            1001.66          144.99         1146.65
1990-1999    105-109              39.06            0.73           39.79
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0             89143.70        93158.44       182302.13
2000-2009      1-4            357766.07       373164.16       730930.23
2000-2009      5-9            468384.69       489813.03       958197.72
2000-2009     10-14           488372.90       514808.18      1003181.08
2000-2009     15-19           507503.31       533184.60      1040687.91
2000-2009     20-24           506364.14       531340.99      1037705.13
2000-2009     25-29           483979.68       503277.38       987257.06
2000-2009     30-34           514490.65       522964.20      1037454.85
2000-2009     35-39           552735.43       555832.31      1108567.74
2000-2009     40-44           575121.87       570845.26      1145967.13
2000-2009     45-49           568106.55       557431.77      1125538.32
2000-2009     50-54           537615.95       524980.60      1062596.55
2000-2009     55-59           482700.52       471023.15       953723.67
2000-2009     60-64           397386.06       385318.17       782704.23
2000-2009     65-69           324671.88       306339.03       631010.91
2000-2009     70-74           290986.74       261855.08       552841.82
2000-2009     75-79           270649.52       217803.04       488452.56
2000-2009     80-84           209967.67       139902.49       349870.16
2000-2009     85-89           125065.23        64548.18       189613.41
2000-2009     90-94            52995.83        19354.45        72350.28
2000-2009     95-99            13184.88         3292.00        16476.88
2000-2009    100-104            1607.77          236.65         1844.42
2000-2009    105-109              62.20            0.48           62.68
2000-2009    110+                  0.00            0.00            0.00
2010-2019        0             96485.27       101727.60       198212.87
2010-2019      1-4            393532.31       414248.66       807780.97
2010-2019      5-9            494086.48       518456.66      1012543.14
2010-2019     10-14           483992.16       507422.92       991415.08
2010-2019     15-19           508146.22       534770.27      1042916.49
2010-2019     20-24           562879.17       594767.19      1157646.37
2010-2019     25-29           572934.22       585411.88      1158346.11
2010-2019     30-34           558268.28       559226.30      1117494.58
2010-2019     35-39           534593.69       534904.69      1069498.38
2010-2019     40-44           554576.60       553708.54      1108285.14
2010-2019     45-49           575507.58       566657.23      1142164.80
2010-2019     50-54           577114.20       564065.23      1141179.43
2010-2019     55-59           560853.10       540524.05      1101377.15
2010-2019     60-64           519011.66       493759.47      1012771.13
2010-2019     65-69           462229.97       438111.99       900341.96
2010-2019     70-74           367186.97       339860.53       707047.50
2010-2019     75-79           281351.04       244645.70       525996.74
2010-2019     80-84           224124.45       175466.13       399590.57
2010-2019     85-89           162967.81       104298.74       267266.55
2010-2019     90-94            78665.26        37726.99       116392.24
2010-2019     95-99            20205.62         6706.42        26912.04
2010-2019    100-104            2322.85          493.06         2815.91
2010-2019    105-109              80.55            3.00           83.55
2010-2019    110+                  0.00            0.00            0.00
