ACT, Exposure to risk (period 1x10), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             18331.28        19309.12        37640.40
1971-1979        1             18584.62        19643.90        38228.52
1971-1979        2             18920.86        19912.11        38832.96
1971-1979        3             19047.61        19980.35        39027.96
1971-1979        4             19002.81        19982.55        38985.36
1971-1979        5             18876.35        19890.81        38767.17
1971-1979        6             18633.37        19664.59        38297.96
1971-1979        7             18305.66        19270.44        37576.10
1971-1979        8             17911.45        18829.06        36740.51
1971-1979        9             17373.72        18289.75        35663.48
1971-1979       10             17032.04        17803.76        34835.81
1971-1979       11             16693.54        17425.22        34118.76
1971-1979       12             16438.17        17019.24        33457.40
1971-1979       13             16071.23        16795.24        32866.46
1971-1979       14             15766.49        16539.74        32306.22
1971-1979       15             15593.15        16380.08        31973.22
1971-1979       16             15580.73        16231.08        31811.81
1971-1979       17             15649.57        16240.18        31889.75
1971-1979       18             15935.23        16226.31        32161.54
1971-1979       19             16438.10        16456.26        32894.36
1971-1979       20             16925.48        16579.64        33505.13
1971-1979       21             17313.63        16658.81        33972.44
1971-1979       22             17627.82        16900.43        34528.25
1971-1979       23             17952.41        17248.85        35201.25
1971-1979       24             18288.02        17631.53        35919.56
1971-1979       25             18817.27        18242.18        37059.44
1971-1979       26             18949.97        18681.11        37631.08
1971-1979       27             18857.07        18876.92        37733.99
1971-1979       28             18525.12        19083.91        37609.04
1971-1979       29             17931.71        18828.90        36760.61
1971-1979       30             17185.01        18403.16        35588.16
1971-1979       31             16409.77        17574.95        33984.72
1971-1979       32             15493.25        16747.78        32241.03
1971-1979       33             14589.03        15617.93        30206.96
1971-1979       34             13739.68        14561.18        28300.86
1971-1979       35             13123.69        13784.91        26908.60
1971-1979       36             12522.46        13156.59        25679.05
1971-1979       37             11934.27        12628.41        24562.68
1971-1979       38             11426.62        12079.58        23506.20
1971-1979       39             10900.63        11569.59        22470.22
1971-1979       40             10376.22        11130.79        21507.01
1971-1979       41              9946.55        10855.83        20802.38
1971-1979       42              9499.46        10475.58        19975.04
1971-1979       43              9086.65        10173.24        19259.89
1971-1979       44              8847.71         9967.15        18814.86
1971-1979       45              8774.63         9719.41        18494.03
1971-1979       46              8743.25         9566.70        18309.95
1971-1979       47              8646.61         9456.92        18103.53
1971-1979       48              8566.27         9321.30        17887.57
1971-1979       49              8429.69         9177.08        17606.77
1971-1979       50              8193.82         8907.03        17100.85
1971-1979       51              7914.51         8645.71        16560.22
1971-1979       52              7486.19         8241.11        15727.30
1971-1979       53              7080.90         7742.40        14823.30
1971-1979       54              6580.81         7206.38        13787.20
1971-1979       55              6111.01         6644.70        12755.71
1971-1979       56              5677.08         6087.39        11764.47
1971-1979       57              5199.00         5547.83        10746.83
1971-1979       58              4809.09         5075.81         9884.90
1971-1979       59              4409.47         4603.70         9013.17
1971-1979       60              4052.53         4124.43         8176.96
1971-1979       61              3814.40         3793.42         7607.82
1971-1979       62              3562.85         3517.49         7080.34
1971-1979       63              3330.78         3224.16         6554.94
1971-1979       64              3090.04         2956.40         6046.43
1971-1979       65              2853.25         2660.71         5513.96
1971-1979       66              2639.35         2406.42         5045.77
1971-1979       67              2413.77         2187.30         4601.08
1971-1979       68              2243.47         1963.41         4206.89
1971-1979       69              2088.36         1774.96         3863.32
1971-1979       70              1930.61         1574.07         3504.67
1971-1979       71              1802.96         1418.74         3221.70
1971-1979       72              1686.59         1251.98         2938.57
1971-1979       73              1556.79         1127.80         2684.59
