PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
VIC,7,f,86,1,O,30,6,1971,3,O,2317,.,.,.,1
VIC,7,f,87,1,O,30,6,1971,3,O,1876,.,.,.,1
VIC,7,f,88,1,O,30,6,1971,3,O,1562,.,.,.,1
VIC,7,f,89,1,O,30,6,1971,3,O,1211,.,.,.,1
VIC,7,f,90,1,O,30,6,1971,3,O,1029,.,.,.,1
VIC,7,f,91,1,O,30,6,1971,3,O,720,.,.,.,1
VIC,7,f,92,1,O,30,6,1971,3,O,543,.,.,.,1
VIC,7,f,93,1,O,30,6,1971,3,O,383,.,.,.,1
VIC,7,f,94,1,O,30,6,1971,3,O,291,.,.,.,1
VIC,7,f,95,1,O,30,6,1971,3,O,210,.,.,.,1
VIC,7,f,96,1,O,30,6,1971,3,O,149,.,.,.,1
VIC,7,f,97,1,O,30,6,1971,3,O,86,.,.,.,1
VIC,7,f,98,1,O,30,6,1971,3,O,45,.,.,.,1
VIC,7,f,99,1,O,30,6,1971,3,O,53,.,.,.,1
VIC,7,f,100,+,O,30,6,1971,3,O,36,.,.,.,1
VIC,7,f,0,1,O,30,6,1972,3,O,35819,.,.,.,1
VIC,7,f,1,1,O,30,6,1972,3,O,36144,.,.,.,1
VIC,7,f,2,1,O,30,6,1972,3,O,34468,.,.,.,1
VIC,7,f,3,1,O,30,6,1972,3,O,35443,.,.,.,1
VIC,7,f,4,1,O,30,6,1972,3,O,33665,.,.,.,1
VIC,7,f,5,1,O,30,6,1972,3,O,33283,.,.,.,1
VIC,7,f,6,1,O,30,6,1972,3,O,32399,.,.,.,1
VIC,7,f,7,1,O,30,6,1972,3,O,33040,.,.,.,1
VIC,7,f,8,1,O,30,6,1972,3,O,33493,.,.,.,1
VIC,7,f,9,1,O,30,6,1972,3,O,34082,.,.,.,1
VIC,7,f,10,1,O,30,6,1972,3,O,34120,.,.,.,1
VIC,7,f,11,1,O,30,6,1972,3,O,34525,.,.,.,1
VIC,7,f,12,1,O,30,6,1972,3,O,33104,.,.,.,1
VIC,7,f,13,1,O,30,6,1972,3,O,33534,.,.,.,1
VIC,7,f,14,1,O,30,6,1972,3,O,32549,.,.,.,1
VIC,7,f,15,1,O,30,6,1972,3,O,32031,.,.,.,1
VIC,7,f,16,1,O,30,6,1972,3,O,31525,.,.,.,1
VIC,7,f,17,1,O,30,6,1972,3,O,31271,.,.,.,1
VIC,7,f,18,1,O,30,6,1972,3,O,30446,.,.,.,1
VIC,7,f,19,1,O,30,6,1972,3,O,31172,.,.,.,1
VIC,7,f,20,1,O,30,6,1972,3,O,30053,.,.,.,1
VIC,7,f,21,1,O,30,6,1972,3,O,30763,.,.,.,1
VIC,7,f,22,1,O,30,6,1972,3,O,30733,.,.,.,1
VIC,7,f,23,1,O,30,6,1972,3,O,29816,.,.,.,1
VIC,7,f,24,1,O,30,6,1972,3,O,31508,.,.,.,1
VIC,7,f,25,1,O,30,6,1972,3,O,33596,.,.,.,1
VIC,7,f,26,1,O,30,6,1972,3,O,27903,.,.,.,1
VIC,7,f,27,1,O,30,6,1972,3,O,26462,.,.,.,1
VIC,7,f,28,1,O,30,6,1972,3,O,25967,.,.,.,1
VIC,7,f,29,1,O,30,6,1972,3,O,24018,.,.,.,1
VIC,7,f,30,1,O,30,6,1972,3,O,24024,.,.,.,1
VIC,7,f,31,1,O,30,6,1972,3,O,23176,.,.,.,1
VIC,7,f,32,1,O,30,6,1972,3,O,22123,.,.,.,1
VIC,7,f,33,1,O,30,6,1972,3,O,22229,.,.,.,1
VIC,7,f,34,1,O,30,6,1972,3,O,21908,.,.,.,1
VIC,7,f,35,1,O,30,6,1972,3,O,21237,.,.,.,1
VIC,7,f,36,1,O,30,6,1972,3,O,21746,.,.,.,1
VIC,7,f,37,1,O,30,6,1972,3,O,20277,.,.,.,1
VIC,7,f,38,1,O,30,6,1972,3,O,19850,.,.,.,1
VIC,7,f,39,1,O,30,6,1972,3,O,20053,.,.,.,1
VIC,7,f,40,1,O,30,6,1972,3,O,19992,.,.,.,1
VIC,7,f,41,1,O,30,6,1972,3,O,22240,.,.,.,1
VIC,7,f,42,1,O,30,6,1972,3,O,20620,.,.,.,1
VIC,7,f,43,1,O,30,6,1972,3,O,21829,.,.,.,1
VIC,7,f,44,1,O,30,6,1972,3,O,21877,.,.,.,1
VIC,7,f,45,1,O,30,6,1972,3,O,21373,.,.,.,1
VIC,7,f,46,1,O,30,6,1972,3,O,22678,.,.,.,1
VIC,7,f,47,1,O,30,6,1972,3,O,22018,.,.,.,1
VIC,7,f,48,1,O,30,6,1972,3,O,21438,.,.,.,1
VIC,7,f,49,1,O,30,6,1972,3,O,21442,.,.,.,1
VIC,7,f,50,1,O,30,6,1972,3,O,21052,.,.,.,1
VIC,7,f,51,1,O,30,6,1972,3,O,21775,.,.,.,1
VIC,7,f,52,1,O,30,6,1972,3,O,18848,.,.,.,1
