PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
TAS,6,f,87,1,O,30,6,1971,3,O,162,.,.,.,1
TAS,6,f,88,1,O,30,6,1971,3,O,169,.,.,.,1
TAS,6,f,89,1,O,30,6,1971,3,O,134,.,.,.,1
TAS,6,f,90,1,O,30,6,1971,3,O,85,.,.,.,1
TAS,6,f,91,1,O,30,6,1971,3,O,62,.,.,.,1
TAS,6,f,92,1,O,30,6,1971,3,O,63,.,.,.,1
TAS,6,f,93,1,O,30,6,1971,3,O,53,.,.,.,1
TAS,6,f,94,1,O,30,6,1971,3,O,24,.,.,.,1
TAS,6,f,95,1,O,30,6,1971,3,O,21,.,.,.,1
TAS,6,f,96,1,O,30,6,1971,3,O,13,.,.,.,1
TAS,6,f,97,1,O,30,6,1971,3,O,11,.,.,.,1
TAS,6,f,98,1,O,30,6,1971,3,O,8,.,.,.,1
TAS,6,f,99,1,O,30,6,1971,3,O,3,.,.,.,1
TAS,6,f,100,+,O,30,6,1971,3,O,,.,.,.,1
TAS,6,f,0,1,O,30,6,1972,3,O,3966,.,.,.,1
TAS,6,f,1,1,O,30,6,1972,3,O,4022,.,.,.,1
TAS,6,f,2,1,O,30,6,1972,3,O,3808,.,.,.,1
TAS,6,f,3,1,O,30,6,1972,3,O,4057,.,.,.,1
TAS,6,f,4,1,O,30,6,1972,3,O,3790,.,.,.,1
TAS,6,f,5,1,O,30,6,1972,3,O,3670,.,.,.,1
TAS,6,f,6,1,O,30,6,1972,3,O,3694,.,.,.,1
TAS,6,f,7,1,O,30,6,1972,3,O,3807,.,.,.,1
TAS,6,f,8,1,O,30,6,1972,3,O,4079,.,.,.,1
TAS,6,f,9,1,O,30,6,1972,3,O,4073,.,.,.,1
TAS,6,f,10,1,O,30,6,1972,3,O,4228,.,.,.,1
TAS,6,f,11,1,O,30,6,1972,3,O,4381,.,.,.,1
TAS,6,f,12,1,O,30,6,1972,3,O,4161,.,.,.,1
TAS,6,f,13,1,O,30,6,1972,3,O,4180,.,.,.,1
TAS,6,f,14,1,O,30,6,1972,3,O,3920,.,.,.,1
TAS,6,f,15,1,O,30,6,1972,3,O,3859,.,.,.,1
TAS,6,f,16,1,O,30,6,1972,3,O,3899,.,.,.,1
TAS,6,f,17,1,O,30,6,1972,3,O,3707,.,.,.,1
TAS,6,f,18,1,O,30,6,1972,3,O,3532,.,.,.,1
TAS,6,f,19,1,O,30,6,1972,3,O,3437,.,.,.,1
TAS,6,f,20,1,O,30,6,1972,3,O,3147,.,.,.,1
TAS,6,f,21,1,O,30,6,1972,3,O,3156,.,.,.,1
TAS,6,f,22,1,O,30,6,1972,3,O,3179,.,.,.,1
