PopCode,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
NSW,2,1972,1972,1,f,5,1,RR,1,O,17,.,.,.,1
NSW,2,1972,1972,1,f,6,1,RR,1,O,12,.,.,.,1
NSW,2,1972,1972,1,f,7,1,RR,1,O,9,.,.,.,1
NSW,2,1972,1972,1,f,8,1,RR,1,O,13,.,.,.,1
NSW,2,1972,1972,1,f,9,1,RR,1,O,5,.,.,.,1
NSW,2,1972,1972,1,f,10,1,RR,1,O,11,.,.,.,1
NSW,2,1972,1972,1,f,11,1,RR,1,O,9,.,.,.,1
NSW,2,1972,1972,1,f,12,1,RR,1,O,10,.,.,.,1
NSW,2,1972,1972,1,f,13,1,RR,1,O,8,.,.,.,1
NSW,2,1972,1972,1,f,14,1,RR,1,O,16,.,.,.,1
NSW,2,1972,1972,1,f,15,1,RR,1,O,9,.,.,.,1
NSW,2,1972,1972,1,f,16,1,RR,1,O,16,.,.,.,1
NSW,2,1972,1972,1,f,17,1,RR,1,O,21,.,.,.,1
NSW,2,1972,1972,1,f,18,1,RR,1,O,20,.,.,.,1
NSW,2,1972,1972,1,f,19,1,RR,1,O,30,.,.,.,1
NSW,2,1972,1972,1,f,20,1,RR,1,O,18,.,.,.,1
NSW,2,1972,1972,1,f,21,1,RR,1,O,21,.,.,.,1
NSW,2,1972,1972,1,f,22,1,RR,1,O,18,.,.,.,1
NSW,2,1972,1972,1,f,23,1,RR,1,O,22,.,.,.,1
NSW,2,1972,1972,1,f,24,1,RR,1,O,25,.,.,.,1
NSW,2,1972,1972,1,f,25,1,RR,1,O,20,.,.,.,1
NSW,2,1972,1972,1,f,26,1,RR,1,O,17,.,.,.,1
NSW,2,1972,1972,1,f,27,1,RR,1,O,27,.,.,.,1
NSW,2,1972,1972,1,f,28,1,RR,1,O,15,.,.,.,1
NSW,2,1972,1972,1,f,29,1,RR,1,O,23,.,.,.,1
NSW,2,1972,1972,1,f,30,1,RR,1,O,25,.,.,.,1
NSW,2,1972,1972,1,f,31,1,RR,1,O,22,.,.,.,1
NSW,2,1972,1972,1,f,32,1,RR,1,O,25,.,.,.,1
NSW,2,1972,1972,1,f,33,1,RR,1,O,33,.,.,.,1
NSW,2,1972,1972,1,f,34,1,RR,1,O,27,.,.,.,1
NSW,2,1972,1972,1,f,35,1,RR,1,O,32,.,.,.,1
NSW,2,1972,1972,1,f,36,1,RR,1,O,32,.,.,.,1
NSW,2,1972,1972,1,f,37,1,RR,1,O,32,.,.,.,1
NSW,2,1972,1972,1,f,38,1,RR,1,O,36,.,.,.,1
NSW,2,1972,1972,1,f,39,1,RR,1,O,58,.,.,.,1
NSW,2,1972,1972,1,f,40,1,RR,1,O,54,.,.,.,1
NSW,2,1972,1972,1,f,41,1,RR,1,O,54,.,.,.,1
NSW,2,1972,1972,1,f,42,1,RR,1,O,65,.,.,.,1
NSW,2,1972,1972,1,f,43,1,RR,1,O,79,.,.,.,1
NSW,2,1972,1972,1,f,44,1,RR,1,O,76,.,.,.,1
NSW,2,1972,1972,1,f,45,1,RR,1,O,91,.,.,.,1
NSW,2,1972,1972,1,f,46,1,RR,1,O,97,.,.,.,1
NSW,2,1972,1972,1,f,47,1,RR,1,O,114,.,.,.,1
NSW,2,1972,1972,1,f,48,1,RR,1,O,112,.,.,.,1
NSW,2,1972,1972,1,f,49,1,RR,1,O,121,.,.,.,1
NSW,2,1972,1972,1,f,50,1,RR,1,O,132,.,.,.,1
NSW,2,1972,1972,1,f,51,1,RR,1,O,148,.,.,.,1
NSW,2,1972,1972,1,f,52,1,RR,1,O,160,.,.,.,1
NSW,2,1972,1972,1,f,53,1,RR,1,O,162,.,.,.,1
NSW,2,1972,1972,1,f,54,1,RR,1,O,169,.,.,.,1
NSW,2,1972,1972,1,f,55,1,RR,1,O,149,.,.,.,1
NSW,2,1972,1972,1,f,56,1,RR,1,O,185,.,.,.,1
NSW,2,1972,1972,1,f,57,1,RR,1,O,198,.,.,.,1
NSW,2,1972,1972,1,f,58,1,RR,1,O,215,.,.,.,1
NSW,2,1972,1972,1,f,59,1,RR,1,O,244,.,.,.,1
NSW,2,1972,1972,1,f,60,1,RR,1,O,210,.,.,.,1
NSW,2,1972,1972,1,f,61,1,RR,1,O,256,.,.,.,1
NSW,2,1972,1972,1,f,62,1,RR,1,O,267,.,.,.,1
NSW,2,1972,1972,1,f,63,1,RR,1,O,299,.,.,.,1
NSW,2,1972,1972,1,f,64,1,RR,1,O,282,.,.,.,1
NSW,2,1972,1972,1,f,65,1,RR,1,O,322,.,.,.,1
NSW,2,1972,1972,1,f,66,1,RR,1,O,290,.,.,.,1
NSW,2,1972,1972,1,f,67,1,RR,1,O,335,.,.,.,1
NSW,2,1972,1972,1,f,68,1,RR,1,O,330,.,.,.,1
NSW,2,1972,1972,1,f,69,1,RR,1,O,388,.,.,.,1
NSW,2,1972,1972,1,f,70,1,RR,1,O,354,.,.,.,1
NSW,2,1972,1972,1,f,71,1,RR,1,O,454,.,.,.,1
NSW,2,1972,1972,1,f,72,1,RR,1,O,500,.,.,.,1
NSW,2,1972,1972,1,f,73,1,RR,1,O,454,.,.,.,1
NSW,2,1972,1972,1,f,74,1,RR,1,O,502,.,.,.,1
NSW,2,1972,1972,1,f,75,1,RR,1,O,552,.,.,.,1
NSW,2,1972,1972,1,f,76,1,RR,1,O,586,.,.,.,1
NSW,2,1972,1972,1,f,77,1,RR,1,O,540,.,.,.,1
NSW,2,1972,1972,1,f,78,1,RR,1,O,560,.,.,.,1
NSW,2,1972,1972,1,f,79,1,RR,1,O,640,.,.,.,1
NSW,2,1972,1972,1,f,80,1,RR,1,O,589,.,.,.,1
NSW,2,1972,1972,1,f,81,1,RR,1,O,614,.,.,.,1
NSW,2,1972,1972,1,f,82,1,RR,1,O,635,.,.,.,1
NSW,2,1972,1972,1,f,83,1,RR,1,O,597,.,.,.,1
NSW,2,1972,1972,1,f,84,1,RR,1,O,624,.,.,.,1
NSW,2,1972,1972,1,f,85,1,RR,1,O,545,.,.,.,1
NSW,2,1972,1972,1,f,86,1,RR,1,O,506,.,.,.,1
NSW,2,1972,1972,1,f,87,1,RR,1,O,435,.,.,.,1
NSW,2,1972,1972,1,f,88,1,RR,1,O,346,.,.,.,1
NSW,2,1972,1972,1,f,89,1,RR,1,O,354,.,.,.,1
NSW,2,1972,1972,1,f,90,1,RR,1,O,271,.,.,.,1
NSW,2,1972,1972,1,f,91,1,RR,1,O,209,.,.,.,1
NSW,2,1972,1972,1,f,92,1,RR,1,O,164,.,.,.,1
NSW,2,1972,1972,1,f,93,1,RR,1,O,132,.,.,.,1
NSW,2,1972,1972,1,f,94,1,RR,1,O,103,.,.,.,1
NSW,2,1972,1972,1,f,95,1,RR,1,O,95,.,.,.,1
NSW,2,1972,1972,1,f,96,1,RR,1,O,62,.,.,.,1
NSW,2,1972,1972,1,f,97,1,RR,1,O,43,.,.,.,1
NSW,2,1972,1972,1,f,98,1,RR,1,O,20,.,.,.,1
NSW,2,1972,1972,1,f,99,1,RR,1,O,22,.,.,.,1
NSW,2,1972,1972,1,f,100,+,RR,1,O,33,.,.,.,1
NSW,2,1972,1972,1,f,UNK,.,RR,1,O,4,.,.,.,1
NSW,2,1973,1973,1,f,TOT,.,RR,1,O,18485,.,.,.,1
NSW,2,1973,1973,1,f,0,1,RR,1,O,616,.,.,.,1
NSW,2,1973,1973,1,f,1,1,RR,1,O,54,.,.,.,1
NSW,2,1973,1973,1,f,2,1,RR,1,O,25,.,.,.,1
NSW,2,1973,1973,1,f,3,1,RR,1,O,20,.,.,.,1
NSW,2,1973,1973,1,f,4,1,RR,1,O,15,.,.,.,1
NSW,2,1973,1973,1,f,5,1,RR,1,O,18,.,.,.,1
NSW,2,1973,1973,1,f,6,1,RR,1,O,19,.,.,.,1
NSW,2,1973,1973,1,f,7,1,RR,1,O,7,.,.,.,1
NSW,2,1973,1973,1,f,8,1,RR,1,O,11,.,.,.,1
NSW,2,1973,1973,1,f,9,1,RR,1,O,9,.,.,.,1
NSW,2,1973,1973,1,f,10,1,RR,1,O,7,.,.,.,1
NSW,2,1973,1973,1,f,11,1,RR,1,O,8,.,.,.,1
NSW,2,1973,1973,1,f,12,1,RR,1,O,9,.,.,.,1
NSW,2,1973,1973,1,f,13,1,RR,1,O,9,.,.,.,1
NSW,2,1973,1973,1,f,14,1,RR,1,O,23,.,.,.,1
NSW,2,1973,1973,1,f,15,1,RR,1,O,16,.,.,.,1
NSW,2,1973,1973,1,f,16,1,RR,1,O,18,.,.,.,1
NSW,2,1973,1973,1,f,17,1,RR,1,O,24,.,.,.,1
NSW,2,1973,1973,1,f,18,1,RR,1,O,30,.,.,.,1
NSW,2,1973,1973,1,f,19,1,RR,1,O,24,.,.,.,1
NSW,2,1973,1973,1,f,20,1,RR,1,O,16,.,.,.,1
NSW,2,1973,1973,1,f,21,1,RR,1,O,23,.,.,.,1
NSW,2,1973,1973,1,f,22,1,RR,1,O,22,.,.,.,1
NSW,2,1973,1973,1,f,23,1,RR,1,O,17,.,.,.,1
NSW,2,1973,1973,1,f,24,1,RR,1,O,25,.,.,.,1
NSW,2,1973,1973,1,f,25,1,RR,1,O,19,.,.,.,1
NSW,2,1973,1973,1,f,26,1,RR,1,O,25,.,.,.,1
NSW,2,1973,1973,1,f,27,1,RR,1,O,22,.,.,.,1
NSW,2,1973,1973,1,f,28,1,RR,1,O,17,.,.,.,1
NSW,2,1973,1973,1,f,29,1,RR,1,O,29,.,.,.,1
NSW,2,1973,1973,1,f,30,1,RR,1,O,26,.,.,.,1
NSW,2,1973,1973,1,f,31,1,RR,1,O,26,.,.,.,1
NSW,2,1973,1973,1,f,32,1,RR,1,O,32,.,.,.,1
NSW,2,1973,1973,1,f,33,1,RR,1,O,23,.,.,.,1
NSW,2,1973,1973,1,f,34,1,RR,1,O,29,.,.,.,1
NSW,2,1973,1973,1,f,35,1,RR,1,O,34,.,.,.,1
NSW,2,1973,1973,1,f,36,1,RR,1,O,33,.,.,.,1
NSW,2,1973,1973,1,f,37,1,RR,1,O,30,.,.,.,1
NSW,2,1973,1973,1,f,38,1,RR,1,O,44,.,.,.,1
NSW,2,1973,1973,1,f,39,1,RR,1,O,39,.,.,.,1
NSW,2,1973,1973,1,f,40,1,RR,1,O,49,.,.,.,1
NSW,2,1973,1973,1,f,41,1,RR,1,O,33,.,.,.,1
NSW,2,1973,1973,1,f,42,1,RR,1,O,74,.,.,.,1
NSW,2,1973,1973,1,f,43,1,RR,1,O,70,.,.,.,1
NSW,2,1973,1973,1,f,44,1,RR,1,O,69,.,.,.,1
NSW,2,1973,1973,1,f,45,1,RR,1,O,81,.,.,.,1
NSW,2,1973,1973,1,f,46,1,RR,1,O,98,.,.,.,1
NSW,2,1973,1973,1,f,47,1,RR,1,O,104,.,.,.,1
NSW,2,1973,1973,1,f,48,1,RR,1,O,104,.,.,.,1
NSW,2,1973,1973,1,f,49,1,RR,1,O,139,.,.,.,1
NSW,2,1973,1973,1,f,50,1,RR,1,O,114,.,.,.,1
NSW,2,1973,1973,1,f,51,1,RR,1,O,141,.,.,.,1
NSW,2,1973,1973,1,f,52,1,RR,1,O,135,.,.,.,1
NSW,2,1973,1973,1,f,53,1,RR,1,O,147,.,.,.,1
NSW,2,1973,1973,1,f,54,1,RR,1,O,166,.,.,.,1
NSW,2,1973,1973,1,f,55,1,RR,1,O,147,.,.,.,1
NSW,2,1973,1973,1,f,56,1,RR,1,O,177,.,.,.,1
NSW,2,1973,1973,1,f,57,1,RR,1,O,206,.,.,.,1
NSW,2,1973,1973,1,f,58,1,RR,1,O,215,.,.,.,1
NSW,2,1973,1973,1,f,59,1,RR,1,O,249,.,.,.,1
NSW,2,1973,1973,1,f,60,1,RR,1,O,218,.,.,.,1
NSW,2,1973,1973,1,f,61,1,RR,1,O,264,.,.,.,1
NSW,2,1973,1973,1,f,62,1,RR,1,O,274,.,.,.,1
NSW,2,1973,1973,1,f,63,1,RR,1,O,278,.,.,.,1
NSW,2,1973,1973,1,f,64,1,RR,1,O,270,.,.,.,1
NSW,2,1973,1973,1,f,65,1,RR,1,O,287,.,.,.,1
NSW,2,1973,1973,1,f,66,1,RR,1,O,298,.,.,.,1
NSW,2,1973,1973,1,f,67,1,RR,1,O,324,.,.,.,1
NSW,2,1973,1973,1,f,68,1,RR,1,O,394,.,.,.,1
NSW,2,1973,1973,1,f,69,1,RR,1,O,340,.,.,.,1
NSW,2,1973,1973,1,f,70,1,RR,1,O,340,.,.,.,1
NSW,2,1973,1973,1,f,71,1,RR,1,O,367,.,.,.,1
NSW,2,1973,1973,1,f,72,1,RR,1,O,499,.,.,.,1
NSW,2,1973,1973,1,f,73,1,RR,1,O,507,.,.,.,1
NSW,2,1973,1973,1,f,74,1,RR,1,O,466,.,.,.,1
NSW,2,1973,1973,1,f,75,1,RR,1,O,486,.,.,.,1
NSW,2,1973,1973,1,f,76,1,RR,1,O,509,.,.,.,1
NSW,2,1973,1973,1,f,77,1,RR,1,O,517,.,.,.,1
NSW,2,1973,1973,1,f,78,1,RR,1,O,595,.,.,.,1
NSW,2,1973,1973,1,f,79,1,RR,1,O,625,.,.,.,1
NSW,2,1973,1973,1,f,80,1,RR,1,O,610,.,.,.,1
NSW,2,1973,1973,1,f,81,1,RR,1,O,559,.,.,.,1
NSW,2,1973,1973,1,f,82,1,RR,1,O,601,.,.,.,1
NSW,2,1973,1973,1,f,83,1,RR,1,O,665,.,.,.,1
NSW,2,1973,1973,1,f,84,1,RR,1,O,635,.,.,.,1
NSW,2,1973,1973,1,f,85,1,RR,1,O,587,.,.,.,1
NSW,2,1973,1973,1,f,86,1,RR,1,O,511,.,.,.,1
NSW,2,1973,1973,1,f,87,1,RR,1,O,412,.,.,.,1
NSW,2,1973,1973,1,f,88,1,RR,1,O,390,.,.,.,1
NSW,2,1973,1973,1,f,89,1,RR,1,O,347,.,.,.,1
NSW,2,1973,1973,1,f,90,1,RR,1,O,260,.,.,.,1
NSW,2,1973,1973,1,f,91,1,RR,1,O,206,.,.,.,1
NSW,2,1973,1973,1,f,92,1,RR,1,O,225,.,.,.,1
NSW,2,1973,1973,1,f,93,1,RR,1,O,186,.,.,.,1
NSW,2,1973,1973,1,f,94,1,RR,1,O,116,.,.,.,1
NSW,2,1973,1973,1,f,95,1,RR,1,O,91,.,.,.,1
NSW,2,1973,1973,1,f,96,1,RR,1,O,62,.,.,.,1
NSW,2,1973,1973,1,f,97,1,RR,1,O,63,.,.,.,1
NSW,2,1973,1973,1,f,98,1,RR,1,O,26,.,.,.,1
NSW,2,1973,1973,1,f,99,1,RR,1,O,16,.,.,.,1
NSW,2,1973,1973,1,f,100,+,RR,1,O,40,.,.,.,1
NSW,2,1973,1973,1,f,UNK,.,RR,1,O,8,.,.,.,1
NSW,2,1974,1974,1,f,TOT,.,RR,1,O,19884,.,.,.,1
NSW,2,1974,1974,1,f,0,1,RR,1,O,589,.,.,.,1
NSW,2,1974,1974,1,f,1,1,RR,1,O,39,.,.,.,1
NSW,2,1974,1974,1,f,2,1,RR,1,O,38,.,.,.,1
NSW,2,1974,1974,1,f,3,1,RR,1,O,34,.,.,.,1
NSW,2,1974,1974,1,f,4,1,RR,1,O,13,.,.,.,1
NSW,2,1974,1974,1,f,5,1,RR,1,O,17,.,.,.,1
NSW,2,1974,1974,1,f,6,1,RR,1,O,15,.,.,.,1
NSW,2,1974,1974,1,f,7,1,RR,1,O,12,.,.,.,1
NSW,2,1974,1974,1,f,8,1,RR,1,O,15,.,.,.,1
NSW,2,1974,1974,1,f,9,1,RR,1,O,6,.,.,.,1
NSW,2,1974,1974,1,f,10,1,RR,1,O,11,.,.,.,1
NSW,2,1974,1974,1,f,11,1,RR,1,O,16,.,.,.,1
NSW,2,1974,1974,1,f,12,1,RR,1,O,9,.,.,.,1
NSW,2,1974,1974,1,f,13,1,RR,1,O,16,.,.,.,1
NSW,2,1974,1974,1,f,14,1,RR,1,O,16,.,.,.,1
NSW,2,1974,1974,1,f,15,1,RR,1,O,20,.,.,.,1
NSW,2,1974,1974,1,f,16,1,RR,1,O,14,.,.,.,1
NSW,2,1974,1974,1,f,17,1,RR,1,O,27,.,.,.,1
NSW,2,1974,1974,1,f,18,1,RR,1,O,26,.,.,.,1
NSW,2,1974,1974,1,f,19,1,RR,1,O,17,.,.,.,1
NSW,2,1974,1974,1,f,20,1,RR,1,O,21,.,.,.,1
NSW,2,1974,1974,1,f,21,1,RR,1,O,18,.,.,.,1
NSW,2,1974,1974,1,f,22,1,RR,1,O,22,.,.,.,1
NSW,2,1974,1974,1,f,23,1,RR,1,O,21,.,.,.,1
NSW,2,1974,1974,1,f,24,1,RR,1,O,19,.,.,.,1
NSW,2,1974,1974,1,f,25,1,RR,1,O,22,.,.,.,1
NSW,2,1974,1974,1,f,26,1,RR,1,O,26,.,.,.,1
NSW,2,1974,1974,1,f,27,1,RR,1,O,29,.,.,.,1
NSW,2,1974,1974,1,f,28,1,RR,1,O,18,.,.,.,1
NSW,2,1974,1974,1,f,29,1,RR,1,O,23,.,.,.,1
NSW,2,1974,1974,1,f,30,1,RR,1,O,25,.,.,.,1
NSW,2,1974,1974,1,f,31,1,RR,1,O,24,.,.,.,1
NSW,2,1974,1974,1,f,32,1,RR,1,O,23,.,.,.,1
NSW,2,1974,1974,1,f,33,1,RR,1,O,25,.,.,.,1
NSW,2,1974,1974,1,f,34,1,RR,1,O,25,.,.,.,1
NSW,2,1974,1974,1,f,35,1,RR,1,O,29,.,.,.,1
NSW,2,1974,1974,1,f,36,1,RR,1,O,37,.,.,.,1
NSW,2,1974,1974,1,f,37,1,RR,1,O,43,.,.,.,1
NSW,2,1974,1974,1,f,38,1,RR,1,O,48,.,.,.,1
NSW,2,1974,1974,1,f,39,1,RR,1,O,51,.,.,.,1
NSW,2,1974,1974,1,f,40,1,RR,1,O,45,.,.,.,1
NSW,2,1974,1974,1,f,41,1,RR,1,O,58,.,.,.,1
NSW,2,1974,1974,1,f,42,1,RR,1,O,73,.,.,.,1
NSW,2,1974,1974,1,f,43,1,RR,1,O,67,.,.,.,1
NSW,2,1974,1974,1,f,44,1,RR,1,O,78,.,.,.,1
NSW,2,1974,1974,1,f,45,1,RR,1,O,91,.,.,.,1
NSW,2,1974,1974,1,f,46,1,RR,1,O,105,.,.,.,1
NSW,2,1974,1974,1,f,47,1,RR,1,O,113,.,.,.,1
NSW,2,1974,1974,1,f,48,1,RR,1,O,98,.,.,.,1
NSW,2,1974,1974,1,f,49,1,RR,1,O,144,.,.,.,1
NSW,2,1974,1974,1,f,50,1,RR,1,O,155,.,.,.,1
NSW,2,1974,1974,1,f,51,1,RR,1,O,149,.,.,.,1
NSW,2,1974,1974,1,f,52,1,RR,1,O,173,.,.,.,1
NSW,2,1974,1974,1,f,53,1,RR,1,O,166,.,.,.,1
NSW,2,1974,1974,1,f,54,1,RR,1,O,180,.,.,.,1
NSW,2,1974,1974,1,f,55,1,RR,1,O,178,.,.,.,1
NSW,2,1974,1974,1,f,56,1,RR,1,O,139,.,.,.,1
NSW,2,1974,1974,1,f,57,1,RR,1,O,211,.,.,.,1
NSW,2,1974,1974,1,f,58,1,RR,1,O,209,.,.,.,1
NSW,2,1974,1974,1,f,59,1,RR,1,O,256,.,.,.,1
NSW,2,1974,1974,1,f,60,1,RR,1,O,268,.,.,.,1
NSW,2,1974,1974,1,f,61,1,RR,1,O,260,.,.,.,1
NSW,2,1974,1974,1,f,62,1,RR,1,O,277,.,.,.,1
