TAS, Death rates (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             0.014414        0.019341        0.016910
1971-1974      1-4             0.000798        0.000970        0.000885
1971-1974      5-9             0.000691        0.000511        0.000599
1971-1974     10-14            0.000397        0.000507        0.000453
1971-1974     15-19            0.000700        0.002218        0.001466
1971-1974     20-24            0.000684        0.002111        0.001406
1971-1974     25-29            0.000809        0.001491        0.001158
1971-1974     30-34            0.000792        0.001276        0.001041
1971-1974     35-39            0.001471        0.002257        0.001871
1971-1974     40-44            0.001789        0.003500        0.002667
1971-1974     45-49            0.003371        0.005789        0.004608
1971-1974     50-54            0.004841        0.009813        0.007323
1971-1974     55-59            0.008077        0.016456        0.012245
1971-1974     60-64            0.012510        0.025044        0.018702
1971-1974     65-69            0.019195        0.038707        0.028588
1971-1974     70-74            0.036729        0.062527        0.048094
1971-1974     75-79            0.059663        0.093385        0.072507
1971-1974     80-84            0.096777        0.133266        0.109661
1971-1974     85-89            0.174862        0.202710        0.184498
1971-1974     90-94            0.243891        0.312369        0.264809
1971-1974     95-99            0.325465        0.331384        0.327397
1971-1974    100-104           0.851460        1.205788        0.909619
1971-1974    105-109                 .              .              .
1971-1974    110+                    .              .              .
1975-1979        0             0.013409        0.016880        0.015179
1975-1979      1-4             0.000737        0.000847        0.000793
1975-1979      5-9             0.000369        0.000604        0.000488
1975-1979     10-14            0.000530        0.000568        0.000549
1975-1979     15-19            0.000537        0.001945        0.001251
1975-1979     20-24            0.000533        0.002083        0.001314
1975-1979     25-29            0.000786        0.001335        0.001065
1975-1979     30-34            0.000795        0.001500        0.001156
1975-1979     35-39            0.001062        0.001954        0.001519
1975-1979     40-44            0.001682        0.002973        0.002340
1975-1979     45-49            0.003357        0.006020        0.004722
1975-1979     50-54            0.005542        0.008955        0.007271
1975-1979     55-59            0.008118        0.014461        0.011228
1975-1979     60-64            0.010740        0.022079        0.016260
1975-1979     65-69            0.017412        0.036047        0.026343
1975-1979     70-74            0.030873        0.056946        0.042651
1975-1979     75-79            0.050226        0.088038        0.065295
1975-1979     80-84            0.086266        0.126657        0.099549
1975-1979     85-89            0.144973        0.191169        0.159263
1975-1979     90-94            0.240053        0.284353        0.252960
1975-1979     95-99            0.331282        0.263066        0.309491
1975-1979    100-104           0.725674        1.593220        0.895150
1975-1979    105-109                 .              .              .
1975-1979    110+                    .              .              .
1980-1984        0             0.009154        0.013489        0.011358
1980-1984      1-4             0.000713        0.000671        0.000692
1980-1984      5-9             0.000218        0.000397        0.000309
1980-1984     10-14            0.000392        0.000438        0.000415
1980-1984     15-19            0.000564        0.001338        0.000954
1980-1984     20-24            0.000659        0.001644        0.001152
1980-1984     25-29            0.000597        0.001181        0.000891
1980-1984     30-34            0.000791        0.001260        0.001028
1980-1984     35-39            0.001093        0.001683        0.001392
1980-1984     40-44            0.001417        0.003030        0.002240
1980-1984     45-49            0.003059        0.004471        0.003775
1980-1984     50-54            0.004330        0.008688        0.006558
1980-1984     55-59            0.006985        0.013534        0.010274
1980-1984     60-64            0.010883        0.021169        0.015802
1980-1984     65-69            0.017793        0.034771        0.025796
1980-1984     70-74            0.024803        0.055536        0.038473
1980-1984     75-79            0.046732        0.080278        0.060697
1980-1984     80-84            0.080273        0.120365        0.094326
1980-1984     85-89            0.134696        0.173326        0.145694
1980-1984     90-94            0.195320        0.251126        0.209908
1980-1984     95-99            0.288587        0.365461        0.310040
1980-1984    100-104           0.492701        0.705645        0.526408
1980-1984    105-109           0.000000              .        0.000000
1980-1984    110+                    .              .              .
1985-1989        0             0.008966        0.012699        0.010874
1985-1989      1-4             0.000429        0.000566        0.000498
1985-1989      5-9             0.000279        0.000413        0.000347
1985-1989     10-14            0.000250        0.000553        0.000405
1985-1989     15-19            0.000391        0.001342        0.000874
1985-1989     20-24            0.000700        0.001379        0.001039
1985-1989     25-29            0.000570        0.001460        0.001013
1985-1989     30-34            0.000801        0.001157        0.000979
1985-1989     35-39            0.001039        0.001497        0.001270
1985-1989     40-44            0.001724        0.002123        0.001927
1985-1989     45-49            0.002111        0.003520        0.002828
1985-1989     50-54            0.004272        0.006949        0.005624
1985-1989     55-59            0.005987        0.012000        0.009030
1985-1989     60-64            0.008915        0.017845        0.013321
1985-1989     65-69            0.016271        0.028054        0.021747
1985-1989     70-74            0.027098        0.049242        0.036989
1985-1989     75-79            0.043767        0.072045        0.055456
1985-1989     80-84            0.079653        0.112679        0.092012
1985-1989     85-89            0.143405        0.178174        0.154265
1985-1989     90-94            0.214146        0.261560        0.225256
1985-1989     95-99            0.327661        0.350289        0.332695
1985-1989    100-104           0.726421        0.953823        0.779041
1985-1989    105-109           2.783784              .        2.783784
1985-1989    110+                    .              .              .
1990-1994        0             0.006563        0.008471        0.007542
1990-1994      1-4             0.000507        0.000373        0.000439
1990-1994      5-9             0.000269        0.000410        0.000341
1990-1994     10-14            0.000262        0.000305        0.000284
1990-1994     15-19            0.000579        0.001008        0.000799
1990-1994     20-24            0.000484        0.001673        0.001084
1990-1994     25-29            0.000592        0.001371        0.000976
1990-1994     30-34            0.000572        0.001610        0.001083
1990-1994     35-39            0.000618        0.001530        0.001071
1990-1994     40-44            0.001370        0.001821        0.001597
1990-1994     45-49            0.002035        0.003203        0.002627
1990-1994     50-54            0.003090        0.005373        0.004251
1990-1994     55-59            0.005588        0.009291        0.007439
1990-1994     60-64            0.009092        0.016507        0.012786
1990-1994     65-69            0.014137        0.026872        0.020264
1990-1994     70-74            0.023607        0.042587        0.032080
1990-1994     75-79            0.040176        0.070885        0.052972
1990-1994     80-84            0.070950        0.114261        0.087078
1990-1994     85-89            0.123714        0.183500        0.142949
1990-1994     90-94            0.212186        0.255684        0.224047
1990-1994     95-99            0.343107        0.420882        0.358679
1990-1994    100-104           0.444322        1.354270        0.501924
1990-1994    105-109           1.018620              .        1.018620
1990-1994    110+                    .              .              .
1995-1999        0             0.004088        0.007581        0.005880
1995-1999      1-4             0.000400        0.000596        0.000501
1995-1999      5-9             0.000293        0.000179        0.000235
1995-1999     10-14            0.000309        0.000385        0.000348
1995-1999     15-19            0.000421        0.000985        0.000709
1995-1999     20-24            0.000613        0.001037        0.000827
1995-1999     25-29            0.000476        0.001190        0.000828
1995-1999     30-34            0.000560        0.001286        0.000914
1995-1999     35-39            0.000843        0.001299        0.001067
1995-1999     40-44            0.001186        0.001547        0.001366
1995-1999     45-49            0.002063        0.002693        0.002379
