TAS, Death rates (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             0.014414        0.019341        0.016910
1971-1974        1             0.001284        0.000689        0.000983
1971-1974        2             0.000700        0.001476        0.001094
1971-1974        3             0.000443        0.000973        0.000713
1971-1974        4             0.000770        0.000737        0.000753
1971-1974        5             0.001047        0.000312        0.000670
1971-1974        6             0.000796        0.000380        0.000584
1971-1974        7             0.000532        0.000509        0.000520
1971-1974        8             0.000583        0.000684        0.000634
1971-1974        9             0.000502        0.000662        0.000584
1971-1974       10             0.000549        0.000116        0.000328
1971-1974       11             0.000060        0.000628        0.000350
1971-1974       12             0.000357        0.000736        0.000551
1971-1974       13             0.000298        0.000344        0.000321
1971-1974       14             0.000734        0.000704        0.000719
1971-1974       15             0.000822        0.000978        0.000901
1971-1974       16             0.000780        0.001647        0.001219
1971-1974       17             0.000874        0.002582        0.001735
1971-1974       18             0.000488        0.003382        0.001942
1971-1974       19             0.000504        0.002715        0.001615
1971-1974       20             0.000752        0.002734        0.001751
1971-1974       21             0.000465        0.003163        0.001833
1971-1974       22             0.000628        0.002283        0.001468
1971-1974       23             0.000866        0.001384        0.001128
1971-1974       24             0.000711        0.000930        0.000822
1971-1974       25             0.000784        0.001751        0.001275
1971-1974       26             0.000406        0.001791        0.001113
1971-1974       27             0.001105        0.001130        0.001118
1971-1974       28             0.000819        0.001115        0.000972
1971-1974       29             0.000970        0.001636        0.001314
1971-1974       30             0.000498        0.001211        0.000866
1971-1974       31             0.000613        0.001534        0.001088
1971-1974       32             0.000839        0.001577        0.001219
1971-1974       33             0.001067        0.001511        0.001295
1971-1974       34             0.000975        0.000515        0.000739
1971-1974       35             0.001327        0.001910        0.001624
1971-1974       36             0.001343        0.001744        0.001546
1971-1974       37             0.001151        0.002553        0.001865
1971-1974       38             0.001772        0.002039        0.001908
1971-1974       39             0.001789        0.003081        0.002449
1971-1974       40             0.001072        0.002511        0.001806
1971-1974       41             0.001283        0.004127        0.002737
1971-1974       42             0.000696        0.004510        0.002653
1971-1974       43             0.002531        0.002809        0.002674
1971-1974       44             0.003312        0.003526        0.003422
1971-1974       45             0.002765        0.005280        0.004064
1971-1974       46             0.002607        0.006006        0.004353
1971-1974       47             0.003015        0.004157        0.003599
1971-1974       48             0.003547        0.005778        0.004682
1971-1974       49             0.004878        0.007739        0.006330
1971-1974       50             0.004460        0.006356        0.005416
1971-1974       51             0.004461        0.008809        0.006636
1971-1974       52             0.003919        0.010619        0.007248
1971-1974       53             0.005546        0.010931        0.008214
1971-1974       54             0.005986        0.012964        0.009461
1971-1974       55             0.007385        0.015142        0.011249
1971-1974       56             0.006937        0.012895        0.009893
1971-1974       57             0.007946        0.015424        0.011646
1971-1974       58             0.008737        0.017997        0.013350
1971-1974       59             0.009436        0.020914        0.015173
1971-1974       60             0.011114        0.021790        0.016455
1971-1974       61             0.011127        0.022549        0.016782
1971-1974       62             0.013096        0.025449        0.019179
1971-1974       63             0.013557        0.027887        0.020600
1971-1974       64             0.014032        0.028584        0.021155
1971-1974       65             0.018098        0.035714        0.026725
1971-1974       66             0.014557        0.033832        0.023930
1971-1974       67             0.018989        0.036146        0.027294
1971-1974       68             0.023649        0.044303        0.033496
1971-1974       69             0.021546        0.045840        0.032883
1971-1974       70             0.030607        0.051213        0.040090
1971-1974       71             0.033799        0.055582        0.043534
1971-1974       72             0.036110        0.066207        0.049345
1971-1974       73             0.040181        0.070200        0.053114
1971-1974       74             0.044826        0.075272        0.057546
1971-1974       75             0.045916        0.074419        0.057423
1971-1974       76             0.053133        0.090695        0.067668
1971-1974       77             0.058667        0.091401        0.071060
1971-1974       78             0.072665        0.101403        0.083276
1971-1974       79             0.072567        0.120398        0.089637
1971-1974       80             0.085267        0.112052        0.094847
1971-1974       81             0.079139        0.119285        0.093432
1971-1974       82             0.106808        0.149123        0.121699
1971-1974       83             0.099728        0.151813        0.117884
1971-1974       84             0.123403        0.145840        0.131217
1971-1974       85             0.136492        0.196906        0.157464
1971-1974       86             0.179719        0.183183        0.180923
1971-1974       87             0.208970        0.214575        0.210926
1971-1974       88             0.179142        0.230587        0.196746
1971-1974       89             0.202328        0.203820        0.202835
1971-1974       90             0.222939        0.343264        0.262936
1971-1974       91             0.223565        0.314052        0.251372
1971-1974       92             0.243126        0.225653        0.238098
1971-1974       93             0.259480        0.379257        0.292031
1971-1974       94             0.347984        0.256684        0.322048
1971-1974       95             0.252743        0.275425        0.260106
1971-1974       96             0.339114        0.310816        0.329733
1971-1974       97             0.380134        0.333195        0.364341
1971-1974       98             0.368262        0.695330        0.474558
1971-1974       99             0.398974        0.000000        0.283057
1971-1974      100             0.798908        0.940171        0.834614
1971-1974      101             0.852774        2.670157        1.039548
1971-1974      102             0.856305              .        0.856305
1971-1974      103             0.871549              .        0.871549
1971-1974      104             2.139130              .        2.139130
1971-1974      105                   .              .              .
1971-1974      106                   .              .              .
1971-1974      107                   .              .              .
1971-1974      108                   .              .              .
1971-1974      109                   .              .              .
1971-1974      110+                  .              .              .
1975-1979        0             0.013409        0.016880        0.015179
1975-1979        1             0.000956        0.001262        0.001112
1975-1979        2             0.000640        0.000614        0.000627
1975-1979        3             0.000781        0.000914        0.000849
1975-1979        4             0.000589        0.000623        0.000606
1975-1979        5             0.000467        0.000859        0.000666
1975-1979        6             0.000456        0.000692        0.000575
1975-1979        7             0.000403        0.000439        0.000421
1975-1979        8             0.000357        0.000538        0.000450
1975-1979        9             0.000157        0.000499        0.000332
1975-1979       10             0.000106        0.000506        0.000311
1975-1979       11             0.000318        0.000610        0.000467
1975-1979       12             0.000578        0.000556        0.000566
1975-1979       13             0.000668        0.000494        0.000579
1975-1979       14             0.000948        0.000671        0.000807
1975-1979       15             0.000589        0.000706        0.000649
1975-1979       16             0.000493        0.001662        0.001088
1975-1979       17             0.000752        0.002927        0.001854
1975-1979       18             0.000362        0.002547        0.001463
1975-1979       19             0.000483        0.001963        0.001227
1975-1979       20             0.000554        0.002834        0.001704
1975-1979       21             0.000797        0.001681        0.001243
1975-1979       22             0.000584        0.002180        0.001389
1975-1979       23             0.000532        0.001627        0.001084
1975-1979       24             0.000180        0.002056        0.001127
1975-1979       25             0.000608        0.001484        0.001051
