TAS, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             15054.31        15459.57        30513.88
1971-1974        1             15577.14        15962.10        31539.23
1971-1974        2             15723.85        16256.39        31980.24
1971-1974        3             15799.33        16441.39        32240.72
1971-1974        4             15581.08        16284.70        31865.78
1971-1974        5             15284.36        16051.07        31335.44
1971-1974        6             15069.62        15774.58        30844.19
1971-1974        7             15024.97        15726.61        30751.58
1971-1974        8             15430.32        16091.30        31521.62
1971-1974        9             15938.37        16610.21        32548.58
1971-1974       10             16403.95        17173.90        33577.85
1971-1974       11             16768.94        17525.87        34294.81
1971-1974       12             16798.57        17661.86        34460.42
1971-1974       13             16755.25        17464.41        34219.66
1971-1974       14             16337.80        17034.60        33372.40
1971-1974       15             15822.21        16363.50        32185.71
1971-1974       16             15376.73        15786.67        31163.40
1971-1974       17             14865.68        15107.46        29973.13
1971-1974       18             14353.22        14486.92        28840.14
1971-1974       19             13875.41        13995.33        27870.74
1971-1974       20             13305.73        13535.45        26841.17
1971-1974       21             12912.79        13277.72        26190.51
1971-1974       22             12739.43        13139.68        25879.11
1971-1974       23             12699.03        13002.60        25701.62
1971-1974       24             12650.62        12897.48        25548.10
1971-1974       25             12754.05        13135.27        25889.31
1971-1974       26             12305.75        12842.73        25148.48
1971-1974       27             11761.54        12384.73        24146.27
1971-1974       28             10983.24        11661.97        22645.21
1971-1974       29             10314.17        10999.57        21313.74
1971-1974       30             10036.28        10737.32        20773.61
1971-1974       31              9794.28        10433.17        20227.45
1971-1974       32              9536.97        10145.43        19682.40
1971-1974       33              9374.78         9926.61        19301.40
1971-1974       34              9234.52         9708.33        18942.85
1971-1974       35              9045.78         9425.04        18470.82
1971-1974       36              8933.89         9176.81        18110.70
1971-1974       37              8688.41         9007.93        17696.33
1971-1974       38              8465.89         8828.72        17294.61
1971-1974       39              8386.55         8763.76        17150.31
1971-1974       40              8398.97         8761.91        17160.88
1971-1974       41              8574.86         8965.36        17540.22
1971-1974       42              8623.24         9090.94        17714.18
1971-1974       43              8693.17         9255.22        17948.38
1971-1974       44              8756.54         9359.03        18115.56
1971-1974       45              8680.05         9281.16        17961.21
1971-1974       46              8823.22         9324.56        18147.78
1971-1974       47              8954.23         9382.29        18336.51
1971-1974       48              9022.70         9346.12        18368.82
1971-1974       49              9020.43         9304.04        18324.47
1971-1974       50              8969.41         9124.73        18094.14
1971-1974       51              8965.71         8967.91        17933.62
1971-1974       52              8676.32         8569.38        17245.70
1971-1974       53              8293.92         8142.25        16436.17
1971-1974       54              7852.21         7790.73        15642.94
1971-1974       55              7718.40         7661.04        15379.43
1971-1974       56              7639.92         7522.06        15161.97
1971-1974       57              7677.07         7520.84        15197.91
1971-1974       58              7554.50         7501.44        15055.94
1971-1974       59              7418.03         7411.16        14829.20
1971-1974       60              7198.19         7205.00        14403.19
1971-1974       61              7009.79         6873.90        13883.69
1971-1974       62              6643.19         6444.38        13087.57
1971-1974       63              6343.53         6131.96        12475.49
1971-1974       64              6057.50         5807.52        11865.02
1971-1974       65              5746.62         5516.05        11262.67
1971-1974       66              5495.68         5202.12        10697.79
1971-1974       67              5160.92         4841.41        10002.33
1971-1974       68              4905.05         4469.21         9374.26
1971-1974       69              4687.57         4101.19         8788.76
1971-1974       70              4443.37         3788.13         8231.49
1971-1974       71              4319.61         3490.32         7809.92
1971-1974       72              4098.61         3217.19         7315.80
