TAS, Deaths (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0               439.10          590.06         1029.16
1971-1979      1-4               102.01          125.02          227.03
1971-1979      5-9                89.01          102.02          191.03
1971-1979     10-14               84.01          101.01          185.02
1971-1979     15-19              105.02          365.04          470.06
1971-1979     20-24               90.03          322.03          412.06
1971-1979     25-29              111.06          203.02          314.08
1971-1979     30-34               95.02          178.04          273.06
1971-1979     35-39              127.03          224.04          351.07
1971-1979     40-44              165.05          321.03          486.08
1971-1979     45-49              325.05          600.06          925.11
1971-1979     50-54              506.12          914.11         1420.23
1971-1979     55-59              720.18         1327.14         2047.32
1971-1979     60-64              900.18         1757.22         2657.40
1971-1979     65-69             1157.29         2188.29         3345.58
1971-1979     70-74             1621.34         2330.29         3951.63
1971-1979     75-79             1917.48         2050.28         3967.76
1971-1979     80-84             2121.47         1557.17         3678.64
1971-1979     85-89             1715.35         1030.12         2745.47
1971-1979     90-94              766.20          396.04         1162.24
1971-1979     95-99              197.05           83.00          280.05
1971-1979    100-104              32.97           12.99           45.96
1971-1979    105-109               0.00            0.00            0.00
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0               310.09          466.05          776.14
1980-1989      1-4                78.02           88.01          166.03
1980-1989      5-9                43.01           73.01          116.02
1980-1989     10-14               60.02           95.01          155.03
1980-1989     15-19               90.00          259.04          349.04
1980-1989     20-24              123.02          275.05          398.07
1980-1989     25-29              105.05          239.02          344.07
1980-1989     30-34              136.04          208.02          344.06
1980-1989     35-39              166.04          252.02          418.06
1980-1989     40-44              208.05          344.04          552.09
1980-1989     45-49              279.06          448.06          727.12
1980-1989     50-54              438.11          824.11         1262.22
1980-1989     55-59              661.18         1322.14         1983.32
1980-1989     60-64              984.29         1830.19         2814.48
1980-1989     65-69             1504.43         2437.28         3941.71
1980-1989     70-74             1905.41         3075.33         4980.74
1980-1989     75-79             2386.59         2840.27         5226.86
1980-1989     80-84             2607.69         2161.19         4768.88
1980-1989     85-89             2312.51         1250.11         3562.62
1980-1989     90-94             1264.33          517.04         1781.37
1980-1989     95-99              410.10          154.03          564.13
1980-1989    100-104              63.96           22.01           85.97
1980-1989    105-109               1.03            0.00            1.03
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0               174.02          274.05          448.07
1990-1999      1-4                61.01           68.03          129.04
1990-1999      5-9                49.01           54.01          103.02
1990-1999     10-14               50.01           63.02          113.03
1990-1999     15-19               85.01          176.03          261.04
1990-1999     20-24               89.03          229.02          318.05
