TAS, Deaths (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               217.00          299.00          516.00
1971-1974      1-4                50.00           63.00          113.00
1971-1974      5-9                53.00           41.00           94.00
1971-1974     10-14               33.00           44.00           77.00
1971-1974     15-19               52.00          168.00          220.00
1971-1974     20-24               44.00          139.00          183.00
1971-1974     25-29               47.00           91.00          138.00
1971-1974     30-34               38.00           65.00          103.00
1971-1974     35-39               64.00          102.00          166.00
1971-1974     40-44               77.00          159.00          236.00
1971-1974     45-49              150.00          270.00          420.00
1971-1974     50-54              207.00          418.00          625.00
1971-1974     55-59              307.00          619.00          926.00
1971-1974     60-64              416.00          813.00         1229.00
1971-1974     65-69              499.00          934.00         1433.00
1971-1974     70-74              746.00         1000.00         1746.00
1971-1974     75-79              890.00          857.00         1747.00
1971-1974     80-84              962.00          723.00         1685.00
1971-1974     85-89              750.00          460.00         1210.00
1971-1974     90-94              300.00          169.00          469.00
1971-1974     95-99               79.00           39.00          118.00
1971-1974    100-104              17.98            5.00           22.98
1971-1974    105-109               0.00            0.00            0.00
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0               222.10          291.06          513.16
1975-1979      1-4                52.01           62.02          114.03
1975-1979      5-9                36.01           61.02           97.03
1975-1979     10-14               51.01           57.01          108.02
1975-1979     15-19               53.02          197.04          250.06
1975-1979     20-24               46.03          183.03          229.06
1975-1979     25-29               64.06          112.02          176.08
1975-1979     30-34               57.02          113.04          170.06
1975-1979     35-39               63.03          122.04          185.07
1975-1979     40-44               88.05          162.03          250.08
1975-1979     45-49              175.05          330.06          505.11
1975-1979     50-54              299.12          496.11          795.23
1975-1979     55-59              413.18          708.14         1121.32
1975-1979     60-64              484.18          944.22         1428.40
1975-1979     65-69              658.29         1254.29         1912.58
1975-1979     70-74              875.34         1330.29         2205.63
1975-1979     75-79             1027.48         1193.28         2220.76
1975-1979     80-84             1159.47          834.17         1993.64
1975-1979     85-89              965.35          570.12         1535.47
1975-1979     90-94              466.20          227.04          693.24
1975-1979     95-99              118.05           44.00          162.05
1975-1979    100-104              14.99            7.99           22.98
1975-1979    105-109               0.00            0.00            0.00
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0               158.09          241.05          399.14
1980-1984      1-4                48.02           47.01           95.03
1980-1984      5-9                19.01           36.01           55.02
1980-1984     10-14               38.02           44.01           82.03
1980-1984     15-19               53.00          128.04          181.04
1980-1984     20-24               62.02          155.05          217.07
1980-1984     25-29               52.05          104.02          156.07
1980-1984     30-34               65.04          106.02          171.06
1980-1984     35-39               79.04          125.02          204.06
1980-1984     40-44               83.05          185.04          268.09
1980-1984     45-49              156.06          235.06          391.12
1980-1984     50-54              220.11          462.11          682.22
1980-1984     55-59              361.18          706.14         1067.32
1980-1984     60-64              530.29          945.19         1475.48
1980-1984     65-69              752.43         1311.28         2063.71
1980-1984     70-74              856.41         1536.33         2392.74
1980-1984     75-79             1104.59         1353.27         2457.86
1980-1984     80-84             1218.69          986.19         2204.88
1980-1984     85-89             1054.51          540.11         1594.62
1980-1984     90-94              547.33          249.04          796.37
1980-1984     95-99              155.10           76.03          231.13
1980-1984    100-104              25.99            7.00           32.99
1980-1984    105-109               0.00            0.00            0.00
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0               152.00          225.00          377.00
1985-1989      1-4                30.00           41.00           71.00
1985-1989      5-9                24.00           37.00           61.00
1985-1989     10-14               22.00           51.00           73.00
1985-1989     15-19               37.00          131.00          168.00
1985-1989     20-24               61.00          120.00          181.00
1985-1989     25-29               53.00          135.00          188.00
1985-1989     30-34               71.00          102.00          173.00
1985-1989     35-39               87.00          127.00          214.00
1985-1989     40-44              125.00          159.00          284.00
1985-1989     45-49              123.00          213.00          336.00
1985-1989     50-54              218.00          362.00          580.00
1985-1989     55-59              300.00          616.00          916.00
1985-1989     60-64              454.00          885.00         1339.00
1985-1989     65-69              752.00         1126.00         1878.00
1985-1989     70-74             1049.00         1539.00         2588.00
1985-1989     75-79             1282.00         1487.00         2769.00
1985-1989     80-84             1389.00         1175.00         2564.00
1985-1989     85-89             1258.00          710.00         1968.00
1985-1989     90-94              717.00          268.00          985.00
1985-1989     95-99              255.00           78.00          333.00
1985-1989    100-104              37.97           15.01           52.98
1985-1989    105-109               1.03            0.00            1.03
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0               111.02          151.00          262.02
1990-1994      1-4                35.01           27.00           62.01
1990-1994      5-9                24.01           38.00           62.01
1990-1994     10-14               23.01           28.00           51.01
1990-1994     15-19               50.01           91.00          141.01
1990-1994     20-24               42.03          148.00          190.03
1990-1994     25-29               51.01          115.00          166.01
1990-1994     30-34               55.02          150.00          205.02
1990-1994     35-39               56.01          137.00          193.01
1990-1994     40-44              116.03          157.00          273.03
1990-1994     45-49              147.03          238.00          385.03
1990-1994     50-54              180.06          324.00          504.06
1990-1994     55-59              284.06          472.00          756.06
1990-1994     60-64              451.10          813.00         1264.10
1990-1994     65-69              688.16         1213.00         1901.16
1990-1994     70-74             1002.21         1458.00         2460.21
1990-1994     75-79             1327.33         1673.00         3000.33
1990-1994     80-84             1558.41         1489.00         3047.41
1990-1994     85-89             1313.29          924.00         2237.29
1990-1994     90-94              779.16          352.00         1131.16
1990-1994     95-99              293.08           90.00          383.08
1990-1994    100-104              48.50            9.99           58.49
1990-1994    105-109               1.55            0.00            1.55
1990-1994    110+                  0.00            0.00            0.00
1995-1999        0                63.00          123.05          186.05
1995-1999      1-4                26.00           41.03           67.03
1995-1999      5-9                25.00           16.01           41.01
1995-1999     10-14               27.00           35.02           62.02
1995-1999     15-19               35.00           85.03          120.03
1995-1999     20-24               47.00           81.02          128.02
1995-1999     25-29               39.00           95.04          134.04
1995-1999     30-34               48.00          105.04          153.04
1995-1999     35-39               80.00          119.06          199.06
1995-1999     40-44              106.00          137.06          243.06
1995-1999     45-49              171.00          225.08          396.08
1995-1999     50-54              231.00          337.13          568.13
1995-1999     55-59              285.00          442.17          727.17
1995-1999     60-64              404.00          628.24         1032.24
1995-1999     65-69              611.00         1057.40         1668.40
1995-1999     70-74              958.00         1444.52         2402.52
1995-1999     75-79             1345.00         1618.71         2963.71
1995-1999     80-84             1621.00         1563.65         3184.65
1995-1999     85-89             1610.00         1096.46         2706.46
1995-1999     90-94              967.00          440.17         1407.17
1995-1999     95-99              296.00          111.04          407.04
1995-1999    100-104              58.02           11.01           69.03
1995-1999    105-109               2.01            0.00            2.01
1995-1999    110+                  0.00            0.00            0.00
2000-2004        0                74.07           97.04          171.11
2000-2004      1-4                11.01           18.00           29.01
2000-2004      5-9                20.02           28.02           48.04
2000-2004     10-14               21.01           28.00           49.01
2000-2004     15-19               35.02           71.04          106.06
2000-2004     20-24               27.02           75.02          102.04
2000-2004     25-29               35.02           74.04          109.06
2000-2004     30-34               63.06          126.03          189.09
2000-2004     35-39               77.05          109.05          186.10
2000-2004     40-44               95.10          186.07          281.17
2000-2004     45-49              164.11          227.10          391.21
2000-2004     50-54              233.18          307.13          540.31
2000-2004     55-59              291.24          486.21          777.45
2000-2004     60-64              375.30          633.26         1008.56
2000-2004     65-69              526.37          846.35         1372.72
2000-2004     70-74              830.65         1374.54         2205.19
2000-2004     75-79             1366.00         1675.63         3041.63
2000-2004     80-84             1673.21         1602.67         3275.88
2000-2004     85-89             1886.39         1260.52         3146.91
2000-2004     90-94             1184.87          584.20         1769.07
2000-2004     95-99              432.32          140.04          572.36
2000-2004    100-104              85.53           18.01          103.54
2000-2004    105-109               2.52            0.00            2.52
2000-2004    110+                  0.00            0.00            0.00
2005-2009        0                49.03           76.06          125.09
2005-2009      1-4                18.01           26.01           44.02
2005-2009      5-9                26.04           24.02           50.06
2005-2009     10-14               15.01           15.01           30.02
2005-2009     15-19               41.02           71.05          112.07
2005-2009     20-24               47.04           93.09          140.13
2005-2009     25-29               42.00           81.06          123.06
2005-2009     30-34               56.05           82.07          138.12
2005-2009     35-39               67.09          136.09          203.18
2005-2009     40-44               86.09          137.14          223.23
2005-2009     45-49              167.16          274.23          441.39
2005-2009     50-54              230.23          342.25          572.48
2005-2009     55-59              333.28          481.40          814.68
2005-2009     60-64              455.42          675.55         1130.97
2005-2009     65-69              555.46          878.72         1434.18
2005-2009     70-74              732.68         1118.90         1851.58
2005-2009     75-79             1162.12         1509.23         2671.35
2005-2009     80-84             1794.61         1807.43         3602.04
2005-2009     85-89             2066.75         1357.03         3423.78
2005-2009     90-94             1605.36          729.53         2334.89
2005-2009     95-99              638.49          184.14          822.63
2005-2009    100-104              99.69           22.01          121.70
2005-2009    105-109               2.41            0.00            2.41
2005-2009    110+                  0.00            0.00            0.00
2010-2014        0                52.02           79.02          131.04
2010-2014      1-4                15.01           24.03           39.04
2010-2014      5-9                16.01           23.00           39.01
2010-2014     10-14               19.01           30.01           49.02
2010-2014     15-19               41.01           51.00           92.01
2010-2014     20-24               33.02           55.01           88.03
2010-2014     25-29               37.02           61.00           98.02
2010-2014     30-34               59.01           76.01          135.02
2010-2014     35-39               50.02          115.02          165.04
2010-2014     40-44               93.04          160.06          253.10
2010-2014     45-49              144.05          227.09          371.14
2010-2014     50-54              254.08          334.13          588.21
2010-2014     55-59              349.14          527.19          876.33
2010-2014     60-64              450.16          734.24         1184.40
2010-2014     65-69              689.25          993.39         1682.64
2010-2014     70-74              808.29         1169.41         1977.70
2010-2014     75-79             1144.42         1486.54         2630.96
2010-2014     80-84             1793.63         1827.64         3621.27
2010-2014     85-89             2212.81         1797.67         4010.48
2010-2014     90-94             1803.65          952.38         2756.03
2010-2014     95-99              731.28          269.10         1000.38
2010-2014    100-104             129.73           35.03          164.76
2010-2014    105-109               4.31            0.00            4.31
2010-2014    110+                  0.00            0.00            0.00
2015-2016        0                23.00           25.00           48.00
2015-2016      1-4                 7.00            8.00           15.00
2015-2016      5-9                 6.00            5.00           11.00
2015-2016     10-14               11.02            2.00           13.02
2015-2016     15-19                9.00           28.00           37.00
2015-2016     20-24               20.01           29.00           49.01
2015-2016     25-29                9.00           20.00           29.00
2015-2016     30-34               22.01           29.00           51.01
2015-2016     35-39               35.02           39.00           74.02
2015-2016     40-44               26.00           57.00           83.00
2015-2016     45-49               57.02           90.00          147.02
2015-2016     50-54               96.01          148.00          244.01
2015-2016     55-59              151.04          213.00          364.04
2015-2016     60-64              209.05          314.00          523.05
2015-2016     65-69              301.08          432.00          733.08
2015-2016     70-74              344.08          574.00          918.08
2015-2016     75-79              443.09          637.00         1080.09
2015-2016     80-84              709.16          726.00         1435.16
2015-2016     85-89              856.19          770.00         1626.19
2015-2016     90-94              795.18          444.00         1239.18
2015-2016     95-99              332.07          109.00          441.07
2015-2016    100-104              64.82           17.00           81.82
2015-2016    105-109               3.17            0.00            3.17
2015-2016    110+                  0.00            0.00            0.00
