PopCode,Area,Sex,Year,YearReg,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
NT,3,m,1914,1914,2,O,31,.,.,.,1
NT,3,m,1915,1915,2,O,33,.,.,.,1
NT,3,m,1916,1916,2,O,44,.,.,.,1
NT,3,m,1917,1917,2,O,42,.,.,.,1
NT,3,m,1918,1918,2,O,59,.,.,.,1
NT,3,m,1919,1919,2,O,55,.,.,.,1
NT,3,m,1920,1920,2,O,31,.,.,.,1
NT,3,m,1921,1921,2,O,39,.,.,.,1
NT,3,m,1922,1922,2,O,38,.,.,.,1
NT,3,m,1923,1923,2,O,40,.,.,.,1
NT,3,m,1924,1924,2,O,29,.,.,.,1
NT,3,m,1925,1925,2,O,36,.,.,.,1
NT,3,m,1926,1926,2,O,40,.,.,.,1
NT,3,m,1927,1927,2,O,32,.,.,.,1
NT,3,m,1928,1928,2,O,38,.,.,.,1
NT,3,m,1929,1929,2,O,32,.,.,.,1
NT,3,m,1930,1930,2,O,41,.,.,.,1
NT,3,m,1931,1931,2,O,37,.,.,.,1
NT,3,m,1932,1932,2,O,39,.,.,.,1
NT,3,m,1933,1933,2,O,40,.,.,.,1
NT,3,m,1934,1934,2,O,37,.,.,.,1
NT,3,m,1935,1935,2,O,43,.,.,.,1
NT,3,m,1936,1936,2,O,65,.,.,.,1
NT,3,m,1937,1937,2,O,51,.,.,.,1
NT,3,m,1938,1938,2,O,54,.,.,.,1
NT,3,m,1939,1939,2,O,65,.,.,.,1
NT,3,m,1940,1940,2,O,104,.,.,.,1
NT,3,m,1941,1941,2,O,98,.,.,.,1
NT,3,m,1942,1942,2,O,50,.,.,.,1
NT,3,m,1943,1943,2,O,42,.,.,.,1
NT,3,m,1944,1944,2,O,44,.,.,.,1
NT,3,m,1945,1945,2,O,48,.,.,.,1
NT,3,m,1946,1946,2,O,66,.,.,.,1
NT,3,m,1947,1947,2,O,140,.,.,.,1
NT,3,m,1948,1948,2,O,133,.,.,.,1
NT,3,m,1949,1949,2,O,182,.,.,.,1
NT,3,m,1950,1950,2,O,204,.,.,.,1
NT,3,m,1951,1951,2,O,210,.,.,.,1
NT,3,m,1952,1952,2,O,221,.,.,.,1
NT,3,m,1953,1953,2,O,261,.,.,.,1
NT,3,m,1954,1954,2,O,268,.,.,.,1
NT,3,m,1955,1955,2,O,257,.,.,.,1
NT,3,m,1956,1956,2,O,284,.,.,.,1
NT,3,m,1957,1957,2,O,337,.,.,.,1
NT,3,m,1958,1958,2,O,347,.,.,.,1
NT,3,m,1959,1959,2,O,407,.,.,.,1
NT,3,m,1960,1960,2,O,416,.,.,.,1
NT,3,m,1961,1961,2,O,446,.,.,.,1
NT,3,m,1962,1962,2,O,495,.,.,.,1
NT,3,m,1963,1963,2,O,459,.,.,.,1
NT,3,m,1964,1964,2,O,476,.,.,.,1
NT,3,m,1965,1965,2,O,454,.,.,.,1
NT,3,m,1966,1966,2,O,879,.,.,.,1
NT,3,m,1967,1967,2,O,1009,.,.,.,1
NT,3,m,1968,1968,2,O,1050,.,.,.,1
NT,3,m,1969,1969,2,O,1170,.,.,.,1
NT,3,m,1970,1970,2,O,1328,.,.,.,1
NT,3,m,1971,1971,2,O,1478,.,.,.,1
NT,3,m,1972,1972,2,O,1478,.,.,.,1
NT,3,m,1973,1973,2,O,1495,.,.,.,1
NT,3,m,1974,1974,2,O,1460,.,.,.,1
NT,3,m,1975,1975,2,O,1196,.,.,.,1
NT,3,m,1976,1976,2,O,1392,.,.,.,1
NT,3,m,1977,1977,2,O,1365,.,.,.,1
NT,3,m,1978,1978,2,O,1413,.,.,.,1
NT,3,m,1979,1979,2,O,1456,.,.,.,1
NT,3,m,1980,1980,2,O,1340,.,.,.,1
NT,3,m,1981,1981,2,O,1606,.,.,.,1
NT,3,m,1982,1982,2,O,1456,.,.,.,1
NT,3,m,1983,1983,2,O,1557,.,.,.,1
NT,3,m,1984,1984,2,O,1629,.,.,.,1
NT,3,m,1985,1985,2,O,1688,.,.,.,1
NT,3,m,1986,1986,2,O,1711,.,.,.,1
NT,3,m,1987,1987,2,O,1819,.,.,.,1
NT,3,m,1988,1988,2,O,1803,.,.,.,1
NT,3,m,1989,1989,2,O,1740,.,.,.,1
NT,3,m,1990,1990,2,O,1798,.,.,.,1
NT,3,m,1991,1991,2,O,1799,.,.,.,1
NT,3,m,1992,1992,2,O,1913,.,.,.,1
NT,3,m,1993,1993,2,O,1884,.,.,.,1
NT,3,m,1994,1994,2,O,1818,.,.,.,1
NT,3,m,1995,1995,2,O,1960,.,.,.,1
NT,3,m,1996,1996,2,O,1861,.,.,.,1
NT,3,m,1997,1997,2,O,1812,.,.,.,1
NT,3,m,1998,1998,2,O,1913,.,.,.,1
NT,3,m,1999,1999,2,O,1823,.,.,.,1
NT,3,m,2000,2000,2,O,1862,.,.,.,1
NT,3,m,2001,2001,2,O,1997,.,.,.,1
NT,3,m,2002,2002,2,O,1919,.,.,.,1
NT,3,m,2003,2003,2,O,1988,.,.,.,1
NT,3,m,2004,2004,2,O,1801,.,.,.,1
NT,3,m,2005,2005,2,O,1890,.,.,.,1
NT,3,m,2006,2006,2,O,1855,.,.,.,1
NT,3,m,2007,2007,2,O,2020,.,.,.,1
NT,3,m,2008,2008,2,O,2008,.,.,.,1
NT,3,m,2009,2009,2,O,1991,.,.,.,1
NT,3,m,2010,2010,2,O,2026,.,.,.,1
NT,3,m,2011,2011,2,O,2039,.,.,.,1
NT,3,m,2012,2012,2,O,2078,.,.,.,1
NT,3,m,2013,2013,2,O,2025,.,.,.,1
NT,3,m,2014,2014,2,O,2072,.,.,.,1
NT,3,m,2015,2015,2,O,2109,.,.,.,1
NT,3,m,2016,2016,2,O,2033,.,.,.,1
NT,3,m,2017,2017,2,O,1981,.,.,.,1
NT,3,m,2018,2018,2,O,2085,.,.,.,1
NT,3,m,2019,2019,2,O,1884,.,.,.,1
NT,3,m,2020,2020,2,O,1959,.,.,.,1
NT,3,m,2021,2021,2,O,1923,.,.,.,1
