QLD, Death rates (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             0.015558        0.019773        0.017713
1971-1974        1             0.001645        0.001507        0.001575
1971-1974        2             0.000746        0.001310        0.001033
1971-1974        3             0.000648        0.000813        0.000732
1971-1974        4             0.000473        0.000622        0.000549
1971-1974        5             0.000387        0.000500        0.000445
1971-1974        6             0.000478        0.000600        0.000541
1971-1974        7             0.000239        0.000400        0.000322
1971-1974        8             0.000290        0.000276        0.000283
1971-1974        9             0.000325        0.000348        0.000336
1971-1974       10             0.000251        0.000415        0.000335
1971-1974       11             0.000288        0.000323        0.000306
1971-1974       12             0.000171        0.000548        0.000365
1971-1974       13             0.000225        0.000479        0.000356
1971-1974       14             0.000270        0.000709        0.000494
1971-1974       15             0.000483        0.000824        0.000657
1971-1974       16             0.000666        0.001505        0.001092
1971-1974       17             0.000915        0.001969        0.001451
1971-1974       18             0.000801        0.002355        0.001588
1971-1974       19             0.000723        0.003088        0.001920
1971-1974       20             0.000734        0.002451        0.001605
1971-1974       21             0.000843        0.002242        0.001558
1971-1974       22             0.000459        0.002111        0.001308
1971-1974       23             0.000689        0.001846        0.001284
1971-1974       24             0.000827        0.001867        0.001362
1971-1974       25             0.000563        0.001741        0.001167
1971-1974       26             0.000778        0.001419        0.001108
1971-1974       27             0.000613        0.001491        0.001065
1971-1974       28             0.000646        0.001402        0.001036
1971-1974       29             0.000800        0.001560        0.001192
1971-1974       30             0.000811        0.001381        0.001105
1971-1974       31             0.000846        0.001823        0.001350
1971-1974       32             0.001091        0.001991        0.001555
1971-1974       33             0.000984        0.001548        0.001274
1971-1974       34             0.000986        0.001852        0.001430
1971-1974       35             0.001096        0.002374        0.001750
1971-1974       36             0.001301        0.002489        0.001911
1971-1974       37             0.001464        0.002245        0.001865
1971-1974       38             0.001430        0.002275        0.001864
1971-1974       39             0.001646        0.003416        0.002552
1971-1974       40             0.001964        0.003291        0.002646
1971-1974       41             0.002256        0.003321        0.002804
1971-1974       42             0.002450        0.003762        0.003125
1971-1974       43             0.002701        0.004118        0.003430
1971-1974       44             0.002597        0.005189        0.003928
1971-1974       45             0.003387        0.005416        0.004429
1971-1974       46             0.003530        0.005877        0.004739
1971-1974       47             0.004428        0.006002        0.005237
1971-1974       48             0.004948        0.007134        0.006068
1971-1974       49             0.004551        0.007501        0.006058
1971-1974       50             0.005169        0.008469        0.006856
1971-1974       51             0.005243        0.009655        0.007489
1971-1974       52             0.005246        0.011461        0.008397
1971-1974       53             0.005914        0.011157        0.008550
1971-1974       54             0.006304        0.011842        0.009068
1971-1974       55             0.007232        0.014453        0.010814
1971-1974       56             0.008271        0.014832        0.011517
1971-1974       57             0.007970        0.015966        0.011934
1971-1974       58             0.008691        0.018046        0.013321
1971-1974       59             0.010143        0.019578        0.014802
1971-1974       60             0.010935        0.021551        0.016177
1971-1974       61             0.011157        0.023848        0.017374
1971-1974       62             0.012026        0.025672        0.018730
1971-1974       63             0.013345        0.028590        0.020818
1971-1974       64             0.013791        0.033226        0.023336
1971-1974       65             0.014896        0.035059        0.024800
1971-1974       66             0.016300        0.033488        0.024745
1971-1974       67             0.019951        0.039658        0.029556
1971-1974       68             0.021031        0.039907        0.030145
1971-1974       69             0.023659        0.043492        0.033111
1971-1974       70             0.024949        0.049570        0.036592
1971-1974       71             0.028250        0.051235        0.038921
1971-1974       72             0.031382        0.061181        0.044906
1971-1974       73             0.034814        0.067989        0.049458
1971-1974       74             0.040899        0.068942        0.053010
1971-1974       75             0.046889        0.075674        0.059066
1971-1974       76             0.050298        0.084813        0.064578
1971-1974       77             0.053160        0.091708        0.068788
1971-1974       78             0.061568        0.100130        0.076881
1971-1974       79             0.072637        0.107393        0.086272
1971-1974       80             0.081242        0.116293        0.094965
1971-1974       81             0.079665        0.122634        0.096369
1971-1974       82             0.099872        0.141987        0.116023
1971-1974       83             0.107248        0.145259        0.121656
1971-1974       84             0.118737        0.158383        0.133593
1971-1974       85             0.136737        0.164901        0.147187
1971-1974       86             0.150301        0.196798        0.167315
1971-1974       87             0.161293        0.209266        0.178422
1971-1974       88             0.160994        0.221457        0.182036
1971-1974       89             0.203216        0.256892        0.221304
1971-1974       90             0.196028        0.256640        0.215653
1971-1974       91             0.224032        0.263516        0.236404
1971-1974       92             0.233467        0.288140        0.249857
1971-1974       93             0.277682        0.354895        0.299396
1971-1974       94             0.298564        0.326470        0.306140
1971-1974       95             0.334646        0.341671        0.336533
1971-1974       96             0.385372        0.462389        0.405550
1971-1974       97             0.354417        0.260226        0.330210
1971-1974       98             0.467115        0.526894        0.482315
1971-1974       99             0.346062        0.348104        0.346570
1971-1974      100             0.577743        0.576742        0.577490
1971-1974      101             0.648188        0.675620        0.654829
1971-1974      102             0.746000        1.152941        0.817061
1971-1974      103             0.940191        1.256318        0.977186
1971-1974      104             1.551239        6.000000        1.664491
1971-1974      105             4.909091              .        4.909091
1971-1974      106                   .              .              .
1971-1974      107                   .              .              .
1971-1974      108                   .              .              .
1971-1974      109                   .              .              .
1971-1974      110+                  .              .              .
1975-1979        0             0.011944        0.014658        0.013335
1975-1979        1             0.001068        0.001217        0.001144
1975-1979        2             0.000780        0.000738        0.000758
1975-1979        3             0.000549        0.000854        0.000704
1975-1979        4             0.000377        0.000500        0.000440
1975-1979        5             0.000348        0.000468        0.000409
1975-1979        6             0.000304        0.000406        0.000356
1975-1979        7             0.000265        0.000321        0.000294
1975-1979        8             0.000311        0.000286        0.000298
1975-1979        9             0.000288        0.000274        0.000281
1975-1979       10             0.000252        0.000330        0.000292
1975-1979       11             0.000316        0.000241        0.000278
1975-1979       12             0.000240        0.000439        0.000342
1975-1979       13             0.000165        0.000424        0.000298
1975-1979       14             0.000335        0.000545        0.000442
1975-1979       15             0.000472        0.000711        0.000594
1975-1979       16             0.000441        0.001078        0.000766
1975-1979       17             0.000567        0.001827        0.001209
1975-1979       18             0.000838        0.002395        0.001631
1975-1979       19             0.000520        0.002491        0.001524
1975-1979       20             0.000651        0.002081        0.001381
1975-1979       21             0.000598        0.002256        0.001443
1975-1979       22             0.000531        0.001916        0.001239
1975-1979       23             0.000356        0.001680        0.001035
1975-1979       24             0.000687        0.001685        0.001200
1975-1979       25             0.000504        0.001840        0.001189
1975-1979       26             0.000493        0.001405        0.000959
1975-1979       27             0.000543        0.001558        0.001062
1975-1979       28             0.000528        0.001304        0.000924
1975-1979       29             0.000472        0.001402        0.000947
1975-1979       30             0.000726        0.001456        0.001100
1975-1979       31             0.000685        0.001599        0.001153
1975-1979       32             0.000801        0.001626        0.001224
1975-1979       33             0.000683        0.001568        0.001135
1975-1979       34             0.000836        0.001690        0.001273
1975-1979       35             0.000988        0.001854        0.001432
1975-1979       36             0.001012        0.002003        0.001519
1975-1979       37             0.001333        0.002232        0.001794
