QLD, Exposure to risk (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             74625.31        78042.04       152667.35
1971-1974        1             75976.10        78997.58       154973.68
1971-1974        2             76427.90        79413.20       155841.10
1971-1974        3             75675.09        78727.53       154402.62
1971-1974        4             73938.76        77159.62       151098.38
1971-1974        5             72373.44        76004.02       148377.46
1971-1974        6             71108.58        75044.78       146153.37
1971-1974        7             71074.10        74920.31       145994.41
1971-1974        8             72390.18        75989.69       148379.87
1971-1974        9             73942.64        77701.44       151644.08
1971-1974       10             75670.82        79446.75       155117.57
1971-1974       11             76401.56        80421.97       156823.53
1971-1974       12             76033.53        80272.69       156306.22
1971-1974       13             75402.02        79270.21       154672.24
1971-1974       14             74161.80        77565.23       151727.03
1971-1974       15             72494.15        75268.38       147762.53
1971-1974       16             70619.49        73097.42       143716.91
1971-1974       17             68832.92        71101.54       139934.46
1971-1974       18             67456.75        69215.74       136672.48
1971-1974       19             66414.62        68007.29       134421.90
1971-1974       20             65376.13        67337.22       132713.35
1971-1974       21             64066.93        66910.40       130977.32
1971-1974       22             63168.33        66796.16       129964.48
1971-1974       23             62428.73        66078.06       128506.79
1971-1974       24             61654.85        65352.42       127007.27
1971-1974       25             62197.16        65468.34       127665.50
1971-1974       26             60416.80        64145.34       124562.14
1971-1974       27             58772.42        62383.63       121156.04
1971-1974       28             55706.97        59189.22       114896.19
1971-1974       29             52491.40        55772.99       108264.39
1971-1974       30             50528.43        53598.70       104127.13
1971-1974       31             48457.26        51555.17       100012.43
1971-1974       32             46759.18        49724.31        96483.50
1971-1974       33             45743.86        48454.40        94198.26
1971-1974       34             44623.96        46987.88        91611.84
1971-1974       35             43810.67        45912.10        89722.77
1971-1974       36             43053.90        45407.32        88461.23
1971-1974       37             42343.45        44538.67        86882.12
1971-1974       38             41244.85        43509.26        84754.10
1971-1974       39             40707.82        42746.90        83454.72
1971-1974       40             40229.92        42537.61        82767.53
1971-1974       41             41223.85        43662.99        84886.84
1971-1974       42             41645.18        44132.70        85777.87
1971-1974       43             42210.41        44683.59        86894.00
1971-1974       44             42742.27        45102.23        87844.50
1971-1974       45             42518.59        44873.90        87392.49
1971-1974       46             42771.35        45436.38        88207.73
1971-1974       47             42906.61        45319.46        88226.07
1971-1974       48             42647.61        44861.12        87508.73
1971-1974       49             42632.06        44529.88        87161.94
1971-1974       50             41983.91        43927.69        85911.60
1971-1974       51             42154.82        43710.95        85865.77
1971-1974       52             40988.24        42146.51        83134.75
1971-1974       53             39736.45        40156.55        79893.00
1971-1974       54             38391.04        38255.76        76646.80
1971-1974       55             37610.65        37020.33        74630.98
1971-1974       56             37119.98        36343.78        73463.76
1971-1974       57             36888.57        36266.47        73155.04
1971-1974       58             36591.29        35856.50        72447.79
1971-1974       59             36185.53        35296.88        71482.41
1971-1974       60             35115.98        34246.63        69362.61
1971-1974       61             34328.30        32960.82        67289.13
1971-1974       62             32596.47        31476.72        64073.19
1971-1974       63             31324.65        30118.27        61442.92
1971-1974       64             29874.98        28835.16        58710.13
1971-1974       65             28397.27        27412.77        55810.04
1971-1974       66             27179.10        26249.86        53428.96
1971-1974       67             25965.17        24688.36        50653.52
1971-1974       68             24583.95        22955.30        47539.25
1971-1974       69             23459.45        21361.64        44821.09
1971-1974       70             22286.45        19993.53        42279.97
1971-1974       71             21735.43        18836.32        40571.75
1971-1974       72             21223.52        17637.40        38860.92
1971-1974       73             20251.37        16003.89        36255.27
1971-1974       74             18949.95        14404.62        33354.57
1971-1974       75             17339.32        12713.34        30052.66
1971-1974       76             16024.97        11308.04        27333.01
1971-1974       77             15049.41        10261.57        25310.97
1971-1974       78             13920.04         9168.65        23088.69
1971-1974       79             12707.50         8204.06        20911.56
1971-1974       80             11829.32         7610.68        19440.00
1971-1974       81             10720.34         6817.63        17537.96
1971-1974       82              9612.62         5979.85        15592.47
1971-1974       83              8447.95         5156.70        13604.66
1971-1974       84              7302.09         4375.86        11677.95
1971-1974       85              6158.02         3632.79         9790.81
1971-1974       86              5089.99         2937.27         8027.26
1971-1974       87              4147.85         2303.48         6451.33
1971-1974       88              3341.79         1783.78         5125.57
1971-1974       89              2642.56         1343.09         3985.66
1971-1974       90              2050.83          982.00         3032.83
1971-1974       91              1580.22          721.10         2301.32
1971-1974       92              1207.92          517.15         1725.06
1971-1974       93               900.35          352.25         1252.59
1971-1974       94               633.03          235.89          868.92
1971-1974       95               430.31          158.05          588.35
1971-1974       96               280.25           99.48          379.73
1971-1974       97               177.76           61.49          239.24
1971-1974       98               111.32           37.96          149.28
1971-1974       99                69.35           22.98           92.33
1971-1974      100                44.12           14.88           59.00
1971-1974      101                25.26            8.07           33.32
1971-1974      102                14.06            2.98           17.04
1971-1974      103                 6.97            0.92            7.89
1971-1974      104                 2.49            0.07            2.55
1971-1974      105                 0.26            0.00            0.26
1971-1974      106                 0.00            0.00            0.00
1971-1974      107                 0.00            0.00            0.00
1971-1974      108                 0.00            0.00            0.00
1971-1974      109                 0.00            0.00            0.00
1971-1974      110+                0.00            0.00            0.00
1975-1979        0             86154.90        90530.14       176685.04
1975-1979        1             88054.60        92024.74       180079.34
1975-1979        2             91070.19        94881.62       185951.81
1975-1979        3             94674.51        98417.22       193091.73
1975-1979        4             98166.39       102018.50       200184.89
1975-1979        5            100688.78       104801.45       205490.23
1975-1979        6            102122.23       106025.93       208148.16
1975-1979        7            101697.72       105936.81       207634.53
1975-1979        8             99725.79       104738.80       204464.59
1975-1979        9             97364.75       102259.75       199624.50
1975-1979       10             95348.54       100118.65       195467.19
1975-1979       11             94958.53        99473.61       194432.14
1975-1979       12             95713.06       100138.64       195851.70
1975-1979       13             96891.02       101363.12       198254.13
1975-1979       14             98526.54       102780.21       201306.75
1975-1979       15             99649.61       104020.06       203669.67
1975-1979       16             99701.65       103893.23       203594.88
1975-1979       17             98682.17       102340.85       201023.02
1975-1979       18             96623.82       100232.13       196855.96
1975-1979       19             94284.20        97961.05       192245.24
1975-1979       20             92243.38        96087.98       188331.36
1975-1979       21             90337.84        93992.46       184330.30
1975-1979       22             88478.78        92387.61       180866.39
1975-1979       23             87054.67        91682.44       178737.11
1975-1979       24             85942.36        90775.51       176717.87
1975-1979       25             85346.79        89656.82       175003.61
1975-1979       26             85155.78        88937.86       174093.64
1975-1979       27             84763.81        88557.46       173321.27
1975-1979       28             85236.28        88926.24       174162.52
1975-1979       29             84742.77        88442.83       173185.60
1975-1979       30             82623.91        86515.68       169139.59
1975-1979       31             80341.43        84426.38       164767.80
1975-1979       32             77389.06        81167.04       158556.10
1975-1979       33             73200.90        76529.26       149730.15
1975-1979       34             69414.53        72787.87       142202.40
1975-1979       35             66782.40        70104.43       136886.83
1975-1979       36             64234.48        67393.43       131627.91
1975-1979       37             62257.47        65425.90       127683.37
1975-1979       38             60756.60        64037.99       124794.59
1975-1979       39             59083.56        62544.87       121628.43
1975-1979       40             57546.01        60698.88       118244.89
1975-1979       41             55561.03        58522.28       114083.31
1975-1979       42             53864.21        56891.38       110755.59
1975-1979       43             52778.08        55736.81       108514.89
1975-1979       44             52166.44        55114.04       107280.48
1975-1979       45             52262.04        55353.86       107615.91
1975-1979       46             52968.38        56007.57       108975.94
1975-1979       47             53729.57        56686.19       110415.76
1975-1979       48             54443.15        57405.35       111848.50
1975-1979       49             54851.74        57811.17       112662.91
1975-1979       50             54902.23        57878.78       112781.01
1975-1979       51             54666.88        57424.71       112091.59
1975-1979       52             54344.12        56859.58       111203.70
1975-1979       53             54013.26        56249.95       110263.22
1975-1979       54             53734.94        55524.65       109259.59
1975-1979       55             52950.51        54340.13       107290.64
1975-1979       56             52274.94        52579.21       104854.15
1975-1979       57             51252.34        50416.91       101669.24
1975-1979       58             50117.22        48394.26        98511.47
1975-1979       59             48583.97        46261.48        94845.45
1975-1979       60             47317.05        44615.60        91932.65
