QLD, Death rates (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             0.013622        0.017026        0.015364
1971-1979      1-4             0.000772        0.000929        0.000852
1971-1979      5-9             0.000320        0.000382        0.000352
1971-1979     10-14            0.000253        0.000440        0.000348
1971-1979     15-19            0.000628        0.001782        0.001215
1971-1979     20-24            0.000626        0.002002        0.001330
1971-1979     25-29            0.000576        0.001512        0.001056
1971-1979     30-34            0.000819        0.001634        0.001237
1971-1979     35-39            0.001324        0.002288        0.001818
1971-1979     40-44            0.002165        0.003753        0.002981
1971-1979     45-49            0.003716        0.006174        0.004978
1971-1979     50-54            0.005254        0.009797        0.007566
1971-1979     55-59            0.007726        0.015420        0.011543
1971-1979     60-64            0.011626        0.024380        0.017828
1971-1979     65-69            0.017283        0.036266        0.026432
1971-1979     70-74            0.028551        0.054558        0.040464
1971-1979     75-79            0.050490        0.083915        0.064285
1971-1979     80-84            0.087872        0.126611        0.102212
1971-1979     85-89            0.143477        0.191252        0.159991
1971-1979     90-94            0.213895        0.266482        0.229861
1971-1979     95-99            0.325201        0.394073        0.341928
1971-1979    100-104           0.537006        0.693829        0.563965
1971-1979    105-109           2.236364              .        2.236364
1971-1979    110+                    .              .              .
1980-1989        0             0.008587        0.010391        0.009515
1980-1989      1-4             0.000505        0.000636        0.000572
1980-1989      5-9             0.000188        0.000263        0.000226
1980-1989     10-14            0.000201        0.000323        0.000263
1980-1989     15-19            0.000399        0.001240        0.000826
1980-1989     20-24            0.000533        0.001553        0.001053
1980-1989     25-29            0.000525        0.001352        0.000945
1980-1989     30-34            0.000603        0.001386        0.000999
1980-1989     35-39            0.000834        0.001641        0.001244
1980-1989     40-44            0.001332        0.002412        0.001886
1980-1989     45-49            0.002311        0.003934        0.003150
1980-1989     50-54            0.003874        0.006970        0.005461
1980-1989     55-59            0.005864        0.011739        0.008841
1980-1989     60-64            0.008831        0.018436        0.013566
1980-1989     65-69            0.014100        0.028986        0.021201
1980-1989     70-74            0.023824        0.046070        0.033932
1980-1989     75-79            0.039606        0.070373        0.052716
1980-1989     80-84            0.071009        0.111827        0.086211
1980-1989     85-89            0.122866        0.173318        0.138694
1980-1989     90-94            0.193358        0.263396        0.211771
1980-1989     95-99            0.305624        0.375655        0.321730
1980-1989    100-104           0.438074        0.603719        0.464326
1980-1989    105-109           0.897800        6.000000        0.908758
1980-1989    110+                    .              .              .
1990-1999        0             0.005784        0.007445        0.006637
1990-1999      1-4             0.000330        0.000455        0.000394
1990-1999      5-9             0.000161        0.000195        0.000178
1990-1999     10-14            0.000171        0.000219        0.000196
1990-1999     15-19            0.000407        0.000922        0.000671
1990-1999     20-24            0.000418        0.001292        0.000860
1990-1999     25-29            0.000478        0.001263        0.000872
1990-1999     30-34            0.000542        0.001399        0.000968
1990-1999     35-39            0.000791        0.001558        0.001173
1990-1999     40-44            0.001106        0.001953        0.001531
1990-1999     45-49            0.001710        0.002824        0.002277
1990-1999     50-54            0.002798        0.004619        0.003734
1990-1999     55-59            0.004512        0.007988        0.006296
1990-1999     60-64            0.007302        0.013805        0.010590
1990-1999     65-69            0.011710        0.022861        0.017205
1990-1999     70-74            0.019627        0.036235        0.027417
1990-1999     75-79            0.033983        0.057783        0.044296
1990-1999     80-84            0.060106        0.095812        0.073654
1990-1999     85-89            0.107450        0.152821        0.122384
1990-1999     90-94            0.186623        0.237452        0.200273
1990-1999     95-99            0.299398        0.361359        0.311451
1990-1999    100-104           0.441180        0.599623        0.461465
1990-1999    105-109           0.777618        6.000000        0.794510
1990-1999    110+                    .              .              .
2000-2009        0             0.004708        0.005888        0.005315
2000-2009      1-4             0.000224        0.000304        0.000265
2000-2009      5-9             0.000115        0.000138        0.000127
2000-2009     10-14            0.000113        0.000145        0.000129
2000-2009     15-19            0.000268        0.000616        0.000445
2000-2009     20-24            0.000321        0.000920        0.000625
2000-2009     25-29            0.000386        0.001036        0.000713
2000-2009     30-34            0.000450        0.001152        0.000798
2000-2009     35-39            0.000682        0.001332        0.001003
2000-2009     40-44            0.000978        0.001754        0.001361
2000-2009     45-49            0.001499        0.002506        0.001998
2000-2009     50-54            0.002181        0.003665        0.002923
2000-2009     55-59            0.003408        0.005723        0.004579
2000-2009     60-64            0.005256        0.009278        0.007302
2000-2009     65-69            0.008875        0.015437        0.012185
2000-2009     70-74            0.015180        0.025839        0.020415
2000-2009     75-79            0.026807        0.044267        0.034861
2000-2009     80-84            0.050229        0.077878        0.061529
2000-2009     85-89            0.096904        0.136110        0.110605
2000-2009     90-94            0.181116        0.225362        0.193882
2000-2009     95-99            0.289561        0.359997        0.305562
2000-2009    100-104           0.459886        0.543224        0.473708
2000-2009    105-109           0.768028        1.701717        0.808222
2000-2009    110+                    .              .              .
2010-2016        0             0.004253        0.004874        0.004571
2010-2016      1-4             0.000168        0.000209        0.000189
2010-2016      5-9             0.000104        0.000096        0.000100
2010-2016     10-14            0.000077        0.000133        0.000106
2010-2016     15-19            0.000253        0.000442        0.000349
2010-2016     20-24            0.000292        0.000702        0.000500
2010-2016     25-29            0.000323        0.000775        0.000550
2010-2016     30-34            0.000465        0.000971        0.000717
2010-2016     35-39            0.000646        0.001277        0.000958
2010-2016     40-44            0.000935        0.001687        0.001306
2010-2016     45-49            0.001434        0.002294        0.001856
