1991, 1991, 101, 0.0716666666666667, 0.43, 0.554285963356731, 0.5, 0.434004626974744, 0.565995373025256, 105.092893666176, 45.6108021132853, 82.2874926095338, 179.585972994393, 1.70883079463813
1991, 1991, 102, 0, 0, 0.582790000658913, 0.5, 0.451287174342655, 0.548712825657345, 59.4820915528911, 26.8435050208954, 46.0603390424435, 97.2984803848594, 1.63576091298575
1991, 1991, 103, 0, 0, 0.61075128209029, 0.5, 0.467873968906984, 0.532126031093016, 32.6385865319958, 15.2707450202389, 25.0032140218763, 51.238141342416, 1.56986397962384
1991, 1991, 104, 0, 0, 0.638002606809636, 0.5, 0.483701270925753, 0.516298729074247, 17.3678415117569, 8.40084701247386, 13.16741800552, 26.2349273205396, 1.51054621858337
1991, 1991, 105, 0, 0, 0.664394430483777, 0.5, 0.498720777135945, 0.501279222864055, 8.96699449928302, 4.47202646525617, 6.73098126665493, 13.0675093150197, 1.45728976593713
1991, 1991, 106, 0, 0, 0.689797655078135, 0.5, 0.512899290975178, 0.487100709024822, 4.49496803402685, 2.30546591760846, 3.34223507522262, 6.33652804836473, 1.40969368422585
1991, 1991, 107, 0, 0, 0.714105440445055, 0.5, 0.526217905762686, 0.473782094237314, 2.18950211641839, 1.15215521836465, 1.61342450723606, 2.99429297314212, 1.36756797387354
1991, 1991, 108, 0, 0, 0.737234034960877, 0.5, 0.538670808228069, 0.461329191771931, 1.03734689805374, 0.558788491987486, 0.757952652059992, 1.38086846590605, 1.33115399341998
1991, 1991, 109, 0, 0, 0.759122689096118, 0.5, 0.550263815448384, 0.449736184551616, 0.478558406066249, 0.263333374436911, 0.346891718847793, 0.622915813846062, 1.30165055288952
1991, 1991, 110, 0, 0, 0.779732768005953, 1.28249066992188, 1, 0, 0.215225031629338, 0.215225031629338, 0.276024094998268, 0.276024094998268, 1.28249066992188
1992, 1992, 0, 3493.56666666667, 25, 0.00715601057181295, 0.135010538704476, 0.00711198826250211, 0.992888011737498, 1e+05, 711.198826250211, 99384.8205104078, 7415572.65049898, 74.1557265049898
1992, 1992, 1, 3580, 0, 0, 0.5, 0, 1, 99288.8011737498, 0, 99288.8011737498, 7316187.82998857, 73.6859317818297
