TAS, Exposure to risk (period 5x10), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             31618.30        32702.45        64320.75
1971-1979      1-4            133253.94       138167.63       271421.56
1971-1979      5-9            174357.94       181280.74       355638.68
1971-1979     10-14           179374.00       187223.30       366597.30
1971-1979     15-19           172942.88       177044.71       349987.59
1971-1979     20-24           150714.36       153721.06       304435.42
1971-1979     25-29           139569.63       144910.48       284480.11
1971-1979     30-34           119678.79       126306.98       245985.77
1971-1979     35-39           102877.37       107649.46       210526.83
1971-1979     40-44            95399.21        99936.41       195335.63
1971-1979     45-49            96649.75       101468.02       198117.77
1971-1979     50-54            96731.62        97994.10       194725.72
1971-1979     55-59            88906.02        86584.15       175490.16
1971-1979     60-64            78333.06        75227.38       153560.44
1971-1979     65-69            63802.50        58926.41       122728.90
1971-1979     70-74            48664.19        39353.80        88017.99
1971-1979     75-79            35374.54        22731.17        58105.71
1971-1979     80-84            23380.94        12011.30        35392.24
1971-1979     85-89            10947.93         5251.53        16199.45
1971-1979     90-94             3172.13         1339.47         4511.60
1971-1979     95-99              599.07          284.95          884.02
1971-1979    100-104              41.77            9.16           50.94
1971-1979    105-109               0.00            0.00            0.00
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0             34223.37        35588.31        69811.67
1980-1989      1-4            137361.98       142508.95       279870.93
1980-1989      5-9            173292.33       180483.05       353775.38
1980-1989     10-14           185141.15       192731.34       377872.49
1980-1989     15-19           188613.22       193310.26       381923.48
1980-1989     20-24           181228.69       181328.25       362556.94
1980-1989     25-29           180160.77       180583.09       360743.85
1980-1989     30-34           170844.08       172294.03       343138.11
1980-1989     35-39           156063.31       159097.80       315161.11
1980-1989     40-44           131098.64       135945.89       267044.54
1980-1989     45-49           109303.18       113096.40       222399.58
1980-1989     50-54           101867.65       105285.75       207153.40
1980-1989     55-59           101817.32       103509.53       205326.85
1980-1989     60-64            99648.96        94242.30       193891.26
1980-1989     65-69            88506.14        77849.21       166355.34
1980-1989     70-74            73240.18        58917.83       132158.01
1980-1989     75-79            52928.51        37497.22        90425.72
1980-1989     80-84            32619.86        18621.17        51241.03
1980-1989     85-89            16601.19         7101.02        23702.21
1980-1989     90-94             6150.40         2016.31         8166.71
1980-1989     95-99             1315.69          430.71         1746.40
1980-1989    100-104             105.02           25.66          130.68
1980-1989    105-109               0.69            0.00            0.69
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0             32328.57        34055.89        66384.45
1990-1999      1-4            134129.70       141140.70       275270.39
1990-1999      5-9            174633.53       181922.04       356555.57
1990-1999     10-14           175204.77       182590.36       357795.12
1990-1999     15-19           169355.87       176618.37       345974.24
1990-1999     20-24           163532.16       166594.64       330126.81
1990-1999     25-29           168070.64       163791.74       331862.38
1990-1999     30-34           181959.85       174838.91       356798.77
1990-1999     35-39           185517.70       181178.94       366696.64
1990-1999     40-44           174035.98       174815.34       348851.32
1990-1999     45-49           155109.19       157903.13       313012.32
1990-1999     50-54           129193.07       132805.43       261998.50
1990-1999     55-59           108323.48       109387.32       217710.80
1990-1999     60-64            99734.04        98579.07       198313.11
1990-1999     65-69            95955.02        90447.09       186402.11
1990-1999     70-74            86874.07        72819.50       159693.57
1990-1999     75-79            69573.74        50062.57       119636.31
1990-1999     80-84            47901.37        28404.54        76305.91
1990-1999     85-89            24530.96        11460.55        35991.51
1990-1999     90-94             8488.11         3010.49        11498.59
1990-1999     95-99             1837.77          495.78         2333.55
1990-1999    100-104             215.49           21.39          236.88
1990-1999    105-109               3.21            0.00            3.21
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0             30004.06        31939.25        61943.31
2000-2009      1-4            119973.93       127392.00       247365.93
2000-2009      5-9            157238.49       166136.04       323374.53
2000-2009     10-14           165859.72       175667.78       341527.50
2000-2009     15-19           165722.49       173560.58       339283.07
2000-2009     20-24           149429.69       153526.39       302956.08
2000-2009     25-29           141813.69       138791.93       280605.63
2000-2009     30-34           155951.56       148937.17       304888.73
2000-2009     35-39           171195.16       163237.26       334432.42
2000-2009     40-44           180959.06       174820.36       355779.42
2000-2009     45-49           182199.19       178234.41       360433.59
2000-2009     50-54           171677.39       169911.25       341588.64
2000-2009     55-59           155151.31       155286.13       310437.44
2000-2009     60-64           129924.38       130864.71       260789.09
2000-2009     65-69           104258.00       103077.00       207335.00
2000-2009     70-74            89088.41        83023.18       172111.59
2000-2009     75-79            78237.89        64661.79       142899.68
2000-2009     80-84            61412.91        39900.16       101313.06
2000-2009     85-89            36751.11        18219.39        54970.50
2000-2009     90-94            14945.81         5502.76        20448.57
2000-2009     95-99             3432.83          875.92         4308.75
2000-2009    100-104             342.69           49.85          392.54
2000-2009    105-109               2.31            0.00            2.31
2000-2009    110+                  0.00            0.00            0.00
2010-2019        0             28796.98        30606.30        59403.28
2010-2019      1-4            119709.08       127443.47       247152.54
2010-2019      5-9            154615.29       165136.36       319751.65
2010-2019     10-14           155004.28       165123.99       320128.27
2010-2019     15-19           156585.29       167841.48       324426.77
2010-2019     20-24           157593.56       168613.42       326206.98
2010-2019     25-29           160900.26       162669.67       323569.93
2010-2019     30-34           156326.03       152309.67       308635.70
2010-2019     35-39           155059.87       148073.32       303133.19
2010-2019     40-44           168354.04       160662.85       329016.89
2010-2019     45-49           178254.35       169677.47       347931.82
2010-2019     50-54           185683.51       178265.72       363949.23
2010-2019     55-59           186395.54       180950.52       367346.06
2010-2019     60-64           173168.95       170318.03       343486.98
2010-2019     65-69           153921.78       152541.67       306463.45
2010-2019     70-74           120123.63       117834.41       237958.03
2010-2019     75-79            88535.42        80599.84       169135.26
2010-2019     80-84            66549.18        53457.81       120006.98
2010-2019     85-89            44853.08        28869.99        73723.07
2010-2019     90-94            20528.88         9619.64        30148.53
2010-2019     95-99             5012.71         1622.15         6634.86
2010-2019    100-104             562.93           97.75          660.68
2010-2019    105-109               8.52            0.00            8.52
2010-2019    110+                  0.00            0.00            0.00
