ACT, Exposure to risk (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              7980.96         8409.94        16390.90
1971-1974      1-4             31505.40        33450.56        64955.97
1971-1974      5-9             34947.98        36862.74        71810.71
1971-1974     10-14            33305.82        35022.99        68328.81
1971-1974     15-19            31296.48        31320.44        62616.91
1971-1974     20-24            37135.88        36413.73        73549.61
1971-1974     25-29            35849.22        37707.63        73556.85
1971-1974     30-34            27279.63        29388.04        56667.68
1971-1974     35-39            22035.87        23681.83        45717.70
1971-1974     40-44            18937.84        21207.65        40145.49
1971-1974     45-49            18139.93        19966.23        38106.16
1971-1974     50-54            14196.19        15862.14        30058.33
1971-1974     55-59             9237.82         9875.91        19113.73
1971-1974     60-64             6338.87         6540.58        12879.45
1971-1974     65-69             4277.58         3844.49         8122.07
1971-1974     70-74             3124.30         2251.01         5375.31
1971-1974     75-79             2138.34         1151.57         3289.91
1971-1974     80-84             1697.21          826.60         2523.81
1971-1974     85-89              786.11          394.27         1180.38
1971-1974     90-94              292.92          151.00          443.93
1971-1974     95-99               66.71           11.43           78.13
1971-1974    100-104               0.56            0.59            1.15
1971-1974    105-109               0.00            0.00            0.00
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0             10350.32        10899.18        21249.50
1975-1979      1-4             44050.49        46068.35        90118.84
1975-1979      5-9             56152.59        59081.91       115234.50
1975-1979     10-14            48695.65        50560.20        99255.85
1975-1979     15-19            47900.30        50213.47        98113.77
1975-1979     20-24            50971.48        48605.54        99577.02
1975-1979     25-29            57231.92        56005.39       113237.31
1975-1979     30-34            50137.10        53516.96       103654.06
1975-1979     35-39            37871.79        39537.25        77409.05
1975-1979     40-44            28818.75        31394.94        60213.69
1975-1979     45-49            25020.52        27275.18        52295.69
1975-1979     50-54            23060.03        24880.49        47940.53
1975-1979     55-59            16967.83        18083.52        35051.35
1975-1979     60-64            11511.72        11075.31        22587.03
1975-1979     65-69             7960.63         7148.32        15108.95
1975-1979     70-74             5299.04         4114.59         9413.63
1975-1979     75-79             3793.89         2178.43         5972.32
1975-1979     80-84             2611.85         1180.45         3792.30
1975-1979     85-89             1289.04          602.34         1891.38
1975-1979     90-94              468.98          235.14          704.12
1975-1979     95-99              114.80           43.57          158.37
1975-1979    100-104               9.13            0.00            9.13
1975-1979    105-109               0.00            0.00            0.00
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0             10221.69        10465.65        20687.34
1980-1984      1-4             41317.86        42991.35        84309.21
1980-1984      5-9             55429.25        57749.82       113179.07
1980-1984     10-14            56365.14        58852.26       115217.40
1980-1984     15-19            51311.80        52591.32       103903.12
1980-1984     20-24            53125.04        52305.19       105430.23
1980-1984     25-29            55174.72        52233.41       107408.12
1980-1984     30-34            59512.88        58423.88       117936.75
1980-1984     35-39            51132.15        52182.29       103314.44
1980-1984     40-44            37476.28        38358.90        75835.19
1980-1984     45-49            27813.99        29737.59        57551.58
1980-1984     50-54            23438.22        25310.30        48748.52
1980-1984     55-59            21569.51        22152.45        43721.96
1980-1984     60-64            16549.77        15649.48        32199.25
1980-1984     65-69            11747.47         9860.84        21608.32
1980-1984     70-74             8571.98         6329.82        14901.80
1980-1984     75-79             5287.61         3332.67         8620.29
1980-1984     80-84             3439.67         1696.70         5136.36
1980-1984     85-89             1614.44          664.33         2278.77
1980-1984     90-94              631.18          323.75          954.93
1980-1984     95-99              183.65           47.07          230.72
1980-1984    100-104               7.19            0.00            7.19
1980-1984    105-109               0.00            0.00            0.00
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0             10286.46        10750.57        21037.03
1985-1989      1-4             42394.74        43515.32        85910.07
1985-1989      5-9             54450.70        56070.67       110521.36
1985-1989     10-14            57779.59        59988.19       117767.78
1985-1989     15-19            62334.91        63585.56       125920.47
1985-1989     20-24            60836.33        61031.63       121867.95
1985-1989     25-29            60092.94        60694.25       120787.19
1985-1989     30-34            59988.88        58092.62       118081.50
1985-1989     35-39            62230.70        61455.44       123686.15
1985-1989     40-44            52008.94        52952.15       104961.09
1985-1989     45-49            36650.44        38483.80        75134.24
1985-1989     50-54            26890.18        28840.40        55730.57
1985-1989     55-59            21847.37        23816.19        45663.56
1985-1989     60-64            20133.10        19677.81        39810.91
1985-1989     65-69            15636.76        13694.16        29330.92
1985-1989     70-74            11272.50         8452.28        19724.79
1985-1989     75-79             7717.33         4989.70        12707.03
1985-1989     80-84             4755.88         2352.36         7108.24
1985-1989     85-89             2139.06          959.30         3098.35
1985-1989     90-94              748.17          294.37         1042.54
1985-1989     95-99              227.16           90.79          317.95
1985-1989    100-104              23.38            2.57           25.95
1985-1989    105-109               0.00            0.00            0.00
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0             11065.04        11492.48        22557.52
1990-1994      1-4             44212.34        46133.77        90346.11
1990-1994      5-9             55201.20        57706.31       112907.51
1990-1994     10-14            56214.05        58577.11       114791.17
1990-1994     15-19            64188.76        66335.70       130524.46
1990-1994     20-24            71287.16        72228.98       143516.14
1990-1994     25-29            62901.03        61997.28       124898.31
1990-1994     30-34            64150.08        63230.60       127380.69
1990-1994     35-39            63037.10        60535.66       123572.76
1990-1994     40-44            62818.25        61516.56       124334.81
1990-1994     45-49            51023.59        52513.78       103537.37
1990-1994     50-54            34724.90        36666.00        71390.90
1990-1994     55-59            25199.90        26570.07        51769.97
1990-1994     60-64            20726.29        21099.23        41825.52
1990-1994     65-69            19230.08        17392.18        36622.25
1990-1994     70-74            15065.05        11995.23        27060.28
1990-1994     75-79            10194.92         6868.81        17063.73
1990-1994     80-84             6821.65         3637.07        10458.72
1990-1994     85-89             3194.74         1295.85         4490.59
1990-1994     90-94             1034.64          459.73         1494.37
1990-1994     95-99              218.79          103.06          321.85
1990-1994    100-104              10.29            4.07           14.36
1990-1994    105-109               0.00            0.00            0.00
1990-1994    110+                  0.00            0.00            0.00
1995-1999        0             10525.91        10844.33        21370.23
1995-1999      1-4             42883.77        44549.83        87433.60
1995-1999      5-9             55347.59        57822.71       113170.31
1995-1999     10-14            55821.01        57762.22       113583.23
1995-1999     15-19            59929.61        62963.21       122892.82
1995-1999     20-24            67792.79        69848.65       137641.44
1995-1999     25-29            66630.48        65697.71       132328.18
1995-1999     30-34            63737.92        61820.01       125557.93
1995-1999     35-39            65306.62        62733.26       128039.88
1995-1999     40-44            63272.00        59269.21       122541.20
1995-1999     45-49            61779.67        59405.59       121185.26
1995-1999     50-54            48717.61        49702.27        98419.88
1995-1999     55-59            32362.68        33425.77        65788.45
1995-1999     60-64            23886.67        24111.23        47997.90
1995-1999     65-69            19894.44        19046.62        38941.06
1995-1999     70-74            18282.91        15310.27        33593.18
1995-1999     75-79            13841.13        10120.44        23961.57
1995-1999     80-84             9510.92         5027.38        14538.30
1995-1999     85-89             4581.43         2013.22         6594.65
1995-1999     90-94             1612.46          547.55         2160.01
1995-1999     95-99              325.66          122.21          447.86
1995-1999    100-104              29.81            9.27           39.07
1995-1999    105-109               0.00            0.00            0.00
1995-1999    110+                  0.00            0.00            0.00
2000-2004        0              9946.77        10451.01        20397.78
2000-2004      1-4             41037.72        41974.19        83011.90
2000-2004      5-9             53135.13        55084.17       108219.30
2000-2004     10-14            55211.65        57559.61       112771.26
2000-2004     15-19            60394.14        63306.13       123700.27
2000-2004     20-24            68385.34        70165.55       138550.89
2000-2004     25-29            65211.34        65267.87       130479.21
2000-2004     30-34            66078.21        64643.53       130721.74
2000-2004     35-39            63374.04        61143.16       124517.20
2000-2004     40-44            64832.81        61185.56       126018.36
2000-2004     45-49            62196.76        57505.97       119702.73
2000-2004     50-54            58711.56        56293.17       115004.73
2000-2004     55-59            44863.89        44881.77        89745.66
2000-2004     60-64            30194.39        29924.39        60118.78
2000-2004     65-69            22795.83        21571.46        44367.28
2000-2004     70-74            18898.70        17182.41        36081.11
2000-2004     75-79            16971.66        13260.16        30231.82
2000-2004     80-84            11850.97         7319.51        19170.48
2000-2004     85-89             6420.95         2944.25         9365.20
2000-2004     90-94             2316.45          822.73         3139.17
2000-2004     95-99              464.66          155.65          620.30
2000-2004    100-104              25.41            4.17           29.58
2000-2004    105-109               0.00            0.00            0.00
2000-2004    110+                  0.00            0.00            0.00
2005-2009        0             11168.96        11931.82        23100.78
2005-2009      1-4             42144.70        44710.27        86854.97
2005-2009      5-9             51186.09        52384.05       103570.14
2005-2009     10-14            52610.55        54612.07       107222.62
2005-2009     15-19            61200.13        64435.20       125635.33
2005-2009     20-24            74397.22        79181.69       153578.91
2005-2009     25-29            72778.82        72758.73       145537.55
2005-2009     30-34            66480.97        67264.81       133745.78
2005-2009     35-39            67050.19        66187.76       133237.94
2005-2009     40-44            63176.76        61196.96       124373.72
2005-2009     45-49            63678.11        60239.56       123917.67
2005-2009     50-54            58898.57        55130.06       114028.63
2005-2009     55-59            52596.96        50450.49       103047.46
2005-2009     60-64            40528.19        39502.29        80030.49
2005-2009     65-69            27880.24        26535.96        54416.20
2005-2009     70-74            21255.09        19098.54        40353.63
2005-2009     75-79            17013.92        14366.14        31380.06
2005-2009     80-84            14898.74        10106.39        25005.13
2005-2009     85-89             8413.75         4496.27        12910.02
2005-2009     90-94             3355.75         1259.09         4614.83
2005-2009     95-99              711.65          261.51          973.16
2005-2009    100-104              50.95            9.83           60.78
2005-2009    105-109               0.00            0.00            0.00
2005-2009    110+                  0.00            0.00            0.00
2010-2014        0             12887.67        13781.18        26668.84
2010-2014      1-4             48970.79        52753.11       101723.89
2010-2014      5-9             55359.09        59146.06       114505.15
2010-2014     10-14            52291.64        54067.54       106359.18
2010-2014     15-19            61104.72        64192.20       125296.92
2010-2014     20-24            81346.62        84956.66       166303.28
2010-2014     25-29            83851.36        84940.45       168791.81
2010-2014     30-34            77386.87        77430.62       154817.49
2010-2014     35-39            69754.54        70540.71       140295.24
2010-2014     40-44            69021.56        68206.93       137228.49
2010-2014     45-49            63372.40        61004.91       124377.32
2010-2014     50-54            61760.33        59206.31       120966.64
2010-2014     55-59            54441.31        51422.28       105863.59
2010-2014     60-64            47707.42        45259.41        92966.83
2010-2014     65-69            37469.61        35517.53        72987.14
2010-2014     70-74            25946.02        23805.60        49751.62
2010-2014     75-79            19405.28        16591.23        35996.51
2010-2014     80-84            15060.82        11443.82        26504.63
2010-2014     85-89            10944.23         6660.74        17604.96
2010-2014     90-94             4453.49         1913.71         6367.21
2010-2014     95-99             1023.25          290.05         1313.30
2010-2014    100-104              84.76            9.37           94.13
2010-2014    105-109               0.00            0.00            0.00
