ACT, Deaths (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               103.09          165.00          268.09
1971-1974      1-4                24.03           34.00           58.03
1971-1974      5-9                21.04           16.00           37.04
1971-1974     10-14               15.02           35.00           50.02
1971-1974     15-19               27.04           60.00           87.04
1971-1974     20-24               29.03           58.00           87.03
1971-1974     25-29               28.01           35.00           63.01
1971-1974     30-34               29.03           36.00           65.03
1971-1974     35-39               29.01           45.00           74.01
1971-1974     40-44               48.04           58.00          106.04
1971-1974     45-49               50.06           90.00          140.06
1971-1974     50-54               54.07          101.00          155.07
1971-1974     55-59               55.06          128.00          183.06
1971-1974     60-64               74.08          143.00          217.08
1971-1974     65-69               65.04          126.00          191.04
1971-1974     70-74              117.10          137.00          254.10
1971-1974     75-79              132.10           95.00          227.10
1971-1974     80-84              125.11           67.00          192.11
1971-1974     85-89               92.04           50.00          142.04
1971-1974     90-94               45.02           37.00           82.02
1971-1974     95-99               14.00            8.00           22.00
1971-1974    100-104               0.00            1.00            1.00
1971-1974    105-109               0.00            0.00            0.00
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0               118.00          161.00          279.00
1975-1979      1-4                35.00           30.00           65.00
1975-1979      5-9                11.00           30.00           41.00
1975-1979     10-14               23.00           27.00           50.00
1975-1979     15-19               33.00           68.00          101.00
1975-1979     20-24               44.00           83.00          127.00
1975-1979     25-29               42.00           61.00          103.00
1975-1979     30-34               45.00           68.00          113.00
1975-1979     35-39               53.00           62.00          115.00
1975-1979     40-44               44.00           72.00          116.00
1975-1979     45-49               47.00          113.00          160.00
1975-1979     50-54               75.00          171.00          246.00
1975-1979     55-59               89.00          212.00          301.00
1975-1979     60-64              122.00          229.00          351.00
1975-1979     65-69              114.00          227.00          341.00
1975-1979     70-74              154.00          184.00          338.00
1975-1979     75-79              158.00          189.00          347.00
1975-1979     80-84              166.00          115.00          281.00
1975-1979     85-89              145.00           65.00          210.00
1975-1979     90-94               77.00           40.00          117.00
1975-1979     95-99               30.00           16.00           46.00
1975-1979    100-104              10.00            0.00           10.00
1975-1979    105-109               0.00            0.00            0.00
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0                89.20          106.23          195.43
1980-1984      1-4                30.07           34.12           64.19
1980-1984      5-9                26.01           30.14           56.15
1980-1984     10-14               15.04           21.09           36.13
1980-1984     15-19               42.16           57.16           99.32
1980-1984     20-24               43.05           78.22          121.27
1980-1984     25-29               34.11           69.15          103.26
1980-1984     30-34               46.12           55.19          101.31
1980-1984     35-39               50.18           60.14          110.32
1980-1984     40-44               52.13           73.20          125.33
1980-1984     45-49               60.06           93.28          153.34
1980-1984     50-54               54.13          152.47          206.60
1980-1984     55-59              100.35          195.53          295.88
1980-1984     60-64              127.24          264.65          391.89
1980-1984     65-69              183.29          309.84          493.13
1980-1984     70-74              217.50          295.70          513.20
1980-1984     75-79              229.48          252.59          482.07
1980-1984     80-84              244.44          164.40          408.84
1980-1984     85-89              208.53           85.15          293.68
1980-1984     90-94               98.17           55.16          153.33
1980-1984     95-99               49.15           23.08           72.23
1980-1984    100-104               5.99            0.00            5.99
1980-1984    105-109               0.00            0.00            0.00
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0                68.06           98.13          166.19
1985-1989      1-4                19.02           31.04           50.06
1985-1989      5-9                22.04           19.05           41.09
1985-1989     10-14               15.02           32.05           47.07
1985-1989     15-19               49.04           68.08          117.12
1985-1989     20-24               33.03           84.12          117.15
1985-1989     25-29               35.04           75.13          110.17
1985-1989     30-34               33.02           54.06           87.08
1985-1989     35-39               61.08           84.08          145.16
1985-1989     40-44               68.04           61.06          129.10
1985-1989     45-49               63.07           84.06          147.13
1985-1989     50-54               80.08          131.15          211.23
1985-1989     55-59              101.13          198.27          299.40
1985-1989     60-64              139.17          295.34          434.51
1985-1989     65-69              203.17          313.32          516.49
1985-1989     70-74              268.24          330.41          598.65
1985-1989     75-79              333.28          335.37          668.65
1985-1989     80-84              293.25          215.14          508.39
1985-1989     85-89              254.20          137.17          391.37
1985-1989     90-94              138.07           51.10          189.17
1985-1989     95-99               68.05           33.05          101.10
1985-1989    100-104              14.02            3.00           17.02
1985-1989    105-109               0.00            0.00            0.00
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0                50.00           96.00          146.00
1990-1994      1-4                21.00           22.00           43.00
1990-1994      5-9                20.00           32.00           52.00
1990-1994     10-14               10.00           21.00           31.00
1990-1994     15-19               39.00           48.00           87.00
1990-1994     20-24               49.00           66.00          115.00
1990-1994     25-29               46.00           52.00           98.00
1990-1994     30-34               37.00           69.00          106.00
1990-1994     35-39               57.00           70.00          127.00
1990-1994     40-44               57.00           91.00          148.00
1990-1994     45-49               79.00          126.00          205.00
1990-1994     50-54               78.00          135.00          213.00
1990-1994     55-59              108.00          167.00          275.00
1990-1994     60-64              156.00          276.00          432.00
1990-1994     65-69              229.00          385.00          614.00
1990-1994     70-74              279.00          377.00          656.00
1990-1994     75-79              367.00          391.00          758.00
1990-1994     80-84              376.00          353.00          729.00
1990-1994     85-89              338.00          172.00          510.00
1990-1994     90-94              188.00           88.00          276.00
1990-1994     95-99               72.00           34.00          106.00
1990-1994    100-104              13.99            4.01           18.00
1990-1994    105-109               0.00            0.00            0.00
1990-1994    110+                  0.00            0.00            0.00
1995-1999        0                65.00           45.00          110.00
1995-1999      1-4                22.00           33.00           55.00
1995-1999      5-9                 9.00           16.00           25.00
1995-1999     10-14                6.00           26.00           32.00
1995-1999     15-19               21.00           51.00           72.00
1995-1999     20-24               35.00           52.00           87.00
1995-1999     25-29               37.00           91.00          128.00
1995-1999     30-34               40.00           64.00          104.00
1995-1999     35-39               51.00           90.00          141.00
1995-1999     40-44               53.00           80.00          133.00
1995-1999     45-49              109.00          107.00          216.00
1995-1999     50-54               92.00          132.00          224.00
1995-1999     55-59              111.00          207.00          318.00
1995-1999     60-64              137.00          210.00          347.00
1995-1999     65-69              225.00          305.00          530.00
1995-1999     70-74              333.00          467.00          800.00
1995-1999     75-79              365.00          462.00          827.00
1995-1999     80-84              513.00          414.00          927.00
1995-1999     85-89              475.00          314.00          789.00
1995-1999     90-94              301.00          103.00          404.00
1995-1999     95-99               99.00           39.00          138.00
1995-1999    100-104              17.01            7.99           25.00
1995-1999    105-109               0.00            0.00            0.00
