ACT, Exposure to risk (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              7980.96         8409.94        16390.90
1971-1974        1              8090.98         8560.24        16651.22
1971-1974        2              8106.16         8517.54        16623.70
1971-1974        3              7862.06         8347.81        16209.87
1971-1974        4              7446.21         8024.96        15471.17
1971-1974        5              7073.84         7701.25        14775.09
1971-1974        6              6904.36         7479.56        14383.92
1971-1974        7              6890.66         7292.29        14182.95
1971-1974        8              7021.43         7219.45        14240.89
1971-1974        9              7057.69         7170.19        14227.87
1971-1974       10              7066.04         7210.24        14276.29
1971-1974       11              6909.49         7240.18        14149.67
1971-1974       12              6719.67         7102.22        13821.89
1971-1974       13              6430.16         6901.73        13331.88
1971-1974       14              6180.46         6568.63        12749.09
1971-1974       15              6059.11         6329.55        12388.65
1971-1974       16              6103.64         6160.50        12264.14
1971-1974       17              6201.01         6116.64        12317.65
1971-1974       18              6323.19         6196.67        12519.86
1971-1974       19              6609.53         6517.09        13126.62
1971-1974       20              7003.90         6813.36        13817.26
1971-1974       21              7290.51         7049.03        14339.55
1971-1974       22              7487.69         7274.31        14762.00
1971-1974       23              7640.28         7525.11        15165.40
1971-1974       24              7713.50         7751.91        15465.41
1971-1974       25              7894.74         7954.56        15849.30
1971-1974       26              7675.41         7921.43        15596.83
1971-1974       27              7305.46         7715.21        15020.68
1971-1974       28              6717.49         7365.18        14082.67
1971-1974       29              6256.12         6751.25        13007.37
1971-1974       30              5999.90         6437.35        12437.25
1971-1974       31              5686.62         6056.17        11742.78
1971-1974       32              5362.63         5846.60        11209.22
1971-1974       33              5204.94         5627.43        10832.37
1971-1974       34              5025.55         5420.50        10446.06
1971-1974       35              4856.53         5169.79        10026.32
1971-1974       36              4646.40         4898.41         9544.81
1971-1974       37              4411.62         4696.73         9108.35
1971-1974       38              4155.89         4527.91         8683.80
1971-1974       39              3965.43         4388.98         8354.42
1971-1974       40              3878.67         4294.11         8172.78
1971-1974       41              3837.39         4308.23         8145.62
1971-1974       42              3788.43         4231.54         8019.97
1971-1974       43              3729.64         4204.64         7934.28
1971-1974       44              3703.72         4169.13         7872.84
1971-1974       45              3666.60         4053.45         7720.05
1971-1974       46              3707.71         4039.19         7746.90
1971-1974       47              3671.42         4006.62         7678.04
1971-1974       48              3606.73         3964.50         7571.23
1971-1974       49              3487.46         3902.48         7389.94
1971-1974       50              3336.10         3712.44         7048.54
1971-1974       51              3176.29         3546.64         6722.93
1971-1974       52              2846.26         3244.47         6090.72
1971-1974       53              2559.22         2840.63         5399.85
1971-1974       54              2278.33         2517.95         4796.29
1971-1974       55              2076.87         2230.26         4307.13
1971-1974       56              1930.10         2063.77         3993.86
1971-1974       57              1833.84         1975.08         3808.91
1971-1974       58              1761.31         1860.95         3622.26
1971-1974       59              1635.71         1745.86         3381.56
1971-1974       60              1506.59         1575.88         3082.47
1971-1974       61              1397.32         1439.17         2836.49
1971-1974       62              1255.73         1303.44         2559.17
1971-1974       63              1129.49         1168.62         2298.11
1971-1974       64              1049.73         1053.47         2103.21
1971-1974       65               985.58          934.42         1920.00
1971-1974       66               925.19          861.67         1786.86
1971-1974       67               851.04          757.62         1608.66
1971-1974       68               784.46          670.37         1454.83
1971-1974       69               731.31          620.41         1351.73
1971-1974       70               678.09          556.05         1234.14
1971-1974       71               656.96          515.72         1172.68
1971-1974       72               643.58          448.46         1092.04
1971-1974       73               597.29          393.28          990.57
1971-1974       74               548.38          337.49          885.87
1971-1974       75               491.82          290.43          782.25
1971-1974       76               464.20          264.20          728.40
1971-1974       77               425.65          238.42          664.07
1971-1974       78               396.43          196.48          592.91
1971-1974       79               360.25          162.04          522.29
1971-1974       80               430.66          189.89          620.55
1971-1974       81               386.48          183.32          569.79
1971-1974       82               340.60          171.84          512.44
1971-1974       83               292.28          153.75          446.02
1971-1974       84               247.19          127.82          375.01
1971-1974       85               211.79          103.84          315.63
1971-1974       86               187.41           88.69          276.10
1971-1974       87               159.07           76.75          235.81
1971-1974       88               126.55           67.06          193.61
1971-1974       89               101.29           57.94          159.23
1971-1974       90                82.05           46.62          128.67
1971-1974       91                66.36           37.71          104.07
1971-1974       92                56.33           29.14           85.46
1971-1974       93                49.75           22.20           71.95
1971-1974       94                38.44           15.34           53.78
1971-1974       95                27.63            6.86           34.49
1971-1974       96                19.59            2.22           21.81
1971-1974       97                11.87            0.67           12.54
1971-1974       98                 5.61            0.68            6.29
1971-1974       99                 2.01            1.00            3.01
1971-1974      100                 0.56            0.59            1.15
1971-1974      101                 0.00            0.00            0.00
1971-1974      102                 0.00            0.00            0.00
1971-1974      103                 0.00            0.00            0.00
1971-1974      104                 0.00            0.00            0.00
1971-1974      105                 0.00            0.00            0.00
1971-1974      106                 0.00            0.00            0.00
1971-1974      107                 0.00            0.00            0.00
1971-1974      108                 0.00            0.00            0.00
1971-1974      109                 0.00            0.00            0.00
1971-1974      110+                0.00            0.00            0.00
1975-1979        0             10350.32        10899.18        21249.50
1975-1979        1             10493.64        11083.66        21577.30
1975-1979        2             10814.69        11394.56        22209.26
1975-1979        3             11185.55        11632.54        22818.09
1975-1979        4             11556.60        11957.59        23514.19
1975-1979        5             11802.52        12189.56        23992.08
1975-1979        6             11729.01        12185.02        23914.04
1975-1979        7             11415.00        11978.15        23393.15
1975-1979        8             10890.02        11609.61        22499.63
1975-1979        9             10316.04        11119.57        21435.60
1975-1979       10              9966.00        10593.52        20559.52
1975-1979       11              9784.06        10185.04        19969.10
1975-1979       12              9718.50         9917.02        19635.52
1975-1979       13              9641.07         9893.51        19534.58
1975-1979       14              9586.03         9971.11        19557.13
1975-1979       15              9534.04        10050.53        19584.57
1975-1979       16              9477.09        10070.59        19547.67
1975-1979       17              9448.56        10123.54        19572.10
1975-1979       18              9612.04        10029.64        19641.69
1975-1979       19              9828.57         9939.17        19767.75
1975-1979       20              9921.58         9766.28        19687.86
1975-1979       21             10023.12         9609.78        19632.90
1975-1979       22             10140.13         9626.12        19766.26
1975-1979       23             10312.12         9723.73        20035.86
1975-1979       24             10574.52         9879.62        20454.14
1975-1979       25             10922.53        10287.62        21210.14
1975-1979       26             11274.57        10759.68        22034.25
1975-1979       27             11551.60        11161.71        22713.31
1975-1979       28             11807.63        11718.73        23526.37
1975-1979       29             11675.59        12077.65        23753.24
1975-1979       30             11185.11        11965.81        23150.92
1975-1979       31             10723.15        11518.79        22241.94
1975-1979       32             10130.62        10901.19        21031.81
1975-1979       33              9384.09         9990.50        19374.59
1975-1979       34              8714.13         9140.68        17854.80
1975-1979       35              8267.15         8615.12        16882.27
1975-1979       36              7876.06         8258.18        16134.24
1975-1979       37              7522.65         7931.67        15454.32
1975-1979       38              7270.73         7551.68        14822.40
1975-1979       39              6935.20         7180.61        14115.81
1975-1979       40              6497.55         6836.68        13334.22
1975-1979       41              6109.16         6547.60        12656.77
1975-1979       42              5711.03         6244.04        11955.07
1975-1979       43              5357.02         5968.60        11325.62
1975-1979       44              5143.99         5798.02        10942.02
1975-1979       45              5108.03         5665.96        10773.99
1975-1979       46              5035.54         5527.51        10563.05
1975-1979       47              4975.19         5450.30        10425.49
1975-1979       48              4959.54         5356.80        10316.34
1975-1979       49              4942.23         5274.60        10216.83
1975-1979       50              4857.72         5194.58        10052.30
