NSW, Deaths (period 5x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              2633.67         3719.58         6353.25
1971-1974      1-4               471.11          661.25         1132.36
1971-1974      5-9               252.07          368.13          620.20
1971-1974     10-14              227.05          351.15          578.20
1971-1974     15-19              433.12         1165.51         1598.63
1971-1974     20-24              418.12         1415.63         1833.75
1971-1974     25-29              447.15         1058.47         1505.62
1971-1974     30-34              528.15          935.42         1463.57
1971-1974     35-39              778.18         1212.51         1990.69
1971-1974     40-44             1293.35         2118.94         3412.29
1971-1974     45-49             2177.55         3768.58         5946.13
1971-1974     50-54             3035.79         5330.32         8366.11
1971-1974     55-59             4058.03         7586.24        11644.27
1971-1974     60-64             5433.45        10602.56        16036.01
1971-1974     65-69             6717.75        11822.12        18539.87
1971-1974     70-74             9103.39        12325.31        21428.70
1971-1974     75-79            11502.00        11232.86        22734.86
1971-1974     80-84            12449.26         9460.11        21909.37
1971-1974     85-89             9132.43         5426.40        14558.83
1971-1974     90-94             3920.06         1877.84         5797.90
1971-1974     95-99             1064.27          330.15         1394.42
1971-1974    100-104             114.21           22.02          136.23
1971-1974    105-109               3.83            0.00            3.83
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0              2208.46         3110.58         5319.04
1975-1979      1-4               446.09          588.29         1034.38
1975-1979      5-9               256.09          372.21          628.30
1975-1979     10-14              228.02          420.19          648.21
1975-1979     15-19              507.07         1569.79         2076.86
1975-1979     20-24              575.13         1821.90         2397.03
1975-1979     25-29              575.14         1375.71         1950.85
1975-1979     30-34              649.13         1254.62         1903.75
1975-1979     35-39              921.19         1538.80         2459.99
1975-1979     40-44             1338.30         2286.18         3624.48
1975-1979     45-49             2176.45         4086.08         6262.53
1975-1979     50-54             3378.70         6627.36        10006.06
1975-1979     55-59             4637.96         9003.56        13641.52
1975-1979     60-64             6619.41        12126.08        18745.49
1975-1979     65-69             8677.77        14935.50        23613.27
1975-1979     70-74            10761.21        15710.98        26472.19
1975-1979     75-79            13206.73        14061.09        27267.82
1975-1979     80-84            14292.98        10371.21        24664.19
1975-1979     85-89            12424.63         6913.47        19338.10
1975-1979     90-94             5830.25         2526.28         8356.53
1975-1979     95-99             1585.32          482.27         2067.59
1975-1979    100-104             170.58           66.59          237.17
1975-1979    105-109               5.44            0.48            5.92
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0              1710.13         2396.98         4107.11
1980-1984      1-4               346.04          481.18          827.22
1980-1984      5-9               172.00          337.13          509.13
1980-1984     10-14              231.03          319.11          550.14
1980-1984     15-19              458.04         1370.55         1828.59
1980-1984     20-24              549.05         1843.75         2392.80
1980-1984     25-29              534.05         1507.59         2041.64
1980-1984     30-34              625.03         1282.50         1907.53
1980-1984     35-39              819.01         1490.56         2309.57
1980-1984     40-44             1196.08         1909.78         3105.86
1980-1984     45-49             1660.11         3093.23         4753.34
1980-1984     50-54             2719.22         5398.22         8117.44
1980-1984     55-59             4270.31         8562.45        12832.76
1980-1984     60-64             6207.47        11183.45        17390.92
1980-1984     65-69             8601.65        14856.99        23458.64
1980-1984     70-74            11220.86        17037.70        28258.56
1980-1984     75-79            13052.03        15699.18        28751.21
1980-1984     80-84            14825.15        11455.49        26280.64
1980-1984     85-89            12878.95         6621.62        19500.57
1980-1984     90-94             7504.56         3024.18        10528.74
1980-1984     95-99             2358.15          692.29         3050.44
1980-1984    100-104             313.17           75.12          388.29
1980-1984    105-109              15.81            0.91           16.72
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0              1655.18         2214.81         3869.99
1985-1989      1-4               286.03          396.16          682.19
1985-1989      5-9               176.02          248.08          424.10
1985-1989     10-14              157.02          328.12          485.14
1985-1989     15-19              474.02         1213.44         1687.46
1985-1989     20-24              552.09         1808.65         2360.74
1985-1989     25-29              566.08         1683.56         2249.64
1985-1989     30-34              652.07         1536.57         2188.64
1985-1989     35-39              849.10         1735.60         2584.70
1985-1989     40-44             1198.13         2219.76         3417.89
1985-1989     45-49             1717.21         2816.07         4533.28
1985-1989     50-54             2400.27         4407.63         6807.90
1985-1989     55-59             3838.40         7539.91        11378.31
1985-1989     60-64             6240.67        11577.27        17817.94
1985-1989     65-69             8505.95        14829.29        23335.24
1985-1989     70-74            12148.30        17956.55        30104.85
1985-1989     75-79            15365.69        18387.46        33753.15
1985-1989     80-84            16918.84        13942.87        30861.71
1985-1989     85-89            14680.58         8198.86        22879.44
1985-1989     90-94             9076.97         3084.08        12161.05
1985-1989     95-99             3246.37          840.32         4086.69
1985-1989    100-104             535.25           98.05          633.30
1985-1989    105-109              40.82            2.98           43.80
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0              1339.10         1817.34         3156.44
1990-1994      1-4               264.01          380.10          644.11
1990-1994      5-9               149.00          219.03          368.03
1990-1994     10-14              141.01          206.04          347.05
1990-1994     15-19              340.04          937.14         1277.18
1990-1994     20-24              452.04         1339.22         1791.26
1990-1994     25-29              466.03         1581.26         2047.29
1990-1994     30-34              638.06         1800.30         2438.36
