NSW, Deaths (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0              4842.13         6830.16        11672.29
1971-1979      1-4               917.20         1249.54         2166.74
1971-1979      5-9               508.16          740.34         1248.50
1971-1979     10-14              455.07          771.34         1226.41
1971-1979     15-19              940.19         2735.30         3675.49
1971-1979     20-24              993.25         3237.53         4230.78
1971-1979     25-29             1022.29         2434.18         3456.47
1971-1979     30-34             1177.28         2190.04         3367.32
1971-1979     35-39             1699.37         2751.31         4450.68
1971-1979     40-44             2631.65         4405.12         7036.77
1971-1979     45-49             4354.00         7854.66        12208.66
1971-1979     50-54             6414.49        11957.68        18372.17
1971-1979     55-59             8695.99        16589.80        25285.79
1971-1979     60-64            12052.86        22728.64        34781.50
1971-1979     65-69            15395.52        26757.62        42153.14
1971-1979     70-74            19864.60        28036.29        47900.89
1971-1979     75-79            24708.73        25293.95        50002.68
1971-1979     80-84            26742.24        19831.32        46573.56
1971-1979     85-89            21557.06        12339.87        33896.93
1971-1979     90-94             9750.31         4404.12        14154.43
1971-1979     95-99             2649.59          812.42         3462.01
1971-1979    100-104             284.79           88.61          373.40
1971-1979    105-109               9.27            0.48            9.75
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0              3365.31         4611.79         7977.10
1980-1989      1-4               632.07          877.34         1509.41
1980-1989      5-9               348.02          585.21          933.23
1980-1989     10-14              388.05          647.23         1035.28
1980-1989     15-19              932.06         2583.99         3516.05
1980-1989     20-24             1101.14         3652.40         4753.54
1980-1989     25-29             1100.13         3191.15         4291.28
1980-1989     30-34             1277.10         2819.07         4096.17
1980-1989     35-39             1668.11         3226.16         4894.27
1980-1989     40-44             2394.21         4129.54         6523.75
1980-1989     45-49             3377.32         5909.30         9286.62
1980-1989     50-54             5119.49         9805.85        14925.34
1980-1989     55-59             8108.71        16102.36        24211.07
1980-1989     60-64            12448.14        22760.72        35208.86
1980-1989     65-69            17107.60        29686.28        46793.88
1980-1989     70-74            23369.16        34994.25        58363.41
1980-1989     75-79            28417.72        34086.64        62504.36
1980-1989     80-84            31743.99        25398.36        57142.35
1980-1989     85-89            27559.53        14820.48        42380.01
1980-1989     90-94            16581.53         6108.26        22689.79
1980-1989     95-99             5604.52         1532.61         7137.13
1980-1989    100-104             848.42          173.17         1021.59
1980-1989    105-109              56.63            3.89           60.52
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0              2375.18         3104.60         5479.78
1990-1999      1-4               489.03          700.16         1189.19
1990-1999      5-9               262.00          369.05          631.05
1990-1999     10-14              276.02          422.08          698.10
1990-1999     15-19              671.05         1757.27         2428.32
1990-1999     20-24              891.06         2775.42         3666.48
1990-1999     25-29              930.07         3142.55         4072.62
1990-1999     30-34             1287.10         3575.62         4862.72
1990-1999     35-39             1757.12         3840.59         5597.71
1990-1999     40-44             2400.19         4627.82         7028.01
1990-1999     45-49             3555.30         5911.05         9466.35
1990-1999     50-54             4696.33         7927.38        12623.71
1990-1999     55-59             6236.49        11210.96        17447.45
1990-1999     60-64             9595.81        17861.08        27456.89
1990-1999     65-69            15165.20        26910.70        42075.90
1990-1999     70-74            22873.87        34710.08        57583.95
1990-1999     75-79            30886.48        38065.61        68952.09
1990-1999     80-84            37668.00        34586.08        72254.08
1990-1999     85-89            35370.95        22251.85        57622.80
1990-1999     90-94            22096.86         9060.58        31157.44
1990-1999     95-99             8150.66         2069.35        10220.01
1990-1999    100-104            1465.85          255.85         1721.70
1990-1999    105-109             125.29            9.21          134.50
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0              1799.12         2326.57         4125.69
2000-2009      1-4               356.01          444.12          800.13
2000-2009      5-9               172.01          251.05          423.06
2000-2009     10-14              159.00          306.06          465.06
2000-2009     15-19              514.02         1169.32         1683.34
2000-2009     20-24              610.02         1760.40         2370.42
2000-2009     25-29              715.06         2020.49         2735.55
2000-2009     30-34             1025.07         2499.64         3524.71
2000-2009     35-39             1483.15         3004.72         4487.87
2000-2009     40-44             2274.17         4144.98         6419.15
2000-2009     45-49             3474.30         5820.41         9294.71
2000-2009     50-54             4895.36         8022.93        12918.29
2000-2009     55-59             6643.49        11066.71        17710.20
2000-2009     60-64             8914.66        14912.50        23827.16
2000-2009     65-69            11679.84        19525.65        31205.49
2000-2009     70-74            17560.24        27865.80        45426.04
2000-2009     75-79            27825.97        37848.02        65673.99
2000-2009     80-84            40026.02        40920.75        80946.77
2000-2009     85-89            45045.43        32372.87        77418.30
2000-2009     90-94            34164.69        16161.85        50326.54
2000-2009     95-99            13316.12         4088.98        17405.10
2000-2009    100-104            2430.69          459.00         2889.69
2000-2009    105-109             172.56           16.14          188.70
2000-2009    110+                  0.00            0.00            0.00
2010-2016        0              1036.06         1323.10         2359.16
2010-2016      1-4               187.01          233.02          420.03
2010-2016      5-9               120.00          148.01          268.01
2010-2016     10-14              102.00          142.03          244.03
2010-2016     15-19              302.00          620.03          922.03
2010-2016     20-24              383.03          990.06         1373.09
2010-2016     25-29              507.01         1138.06         1645.07
2010-2016     30-34              703.02         1401.10         2104.12
2010-2016     35-39              993.02         1772.12         2765.14
2010-2016     40-44             1549.06         2612.15         4161.21
2010-2016     45-49             2348.11         3858.25         6206.36
2010-2016     50-54             3595.12         5913.39         9508.51
2010-2016     55-59             4913.21         8317.51        13230.72
2010-2016     60-64             6788.26        11268.69        18056.95
2010-2016     65-69             9213.35        15068.91        24282.26
2010-2016     70-74            12065.45        18547.10        30612.55
2010-2016     75-79            17034.71        23387.43        40422.14
2010-2016     80-84            26733.05        30242.83        56975.88
2010-2016     85-89            37204.51        31133.85        68338.36
2010-2016     90-94            32591.26        18360.09        50951.35
2010-2016     95-99            14426.57         5020.30        19446.87
2010-2016    100-104            2736.94          633.22         3370.16
2010-2016    105-109             183.10           24.85          207.95
2010-2016    110+                  1.11            0.00            1.11
