NSW, Deaths (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              2633.67         3719.58         6353.25
1971-1974        1               203.04          256.10          459.14
1971-1974        2               112.04          164.06          276.10
1971-1974        3                89.03          134.05          223.08
1971-1974        4                67.00          107.04          174.04
1971-1974        5                68.01           97.05          165.06
1971-1974        6                61.03           82.03          143.06
1971-1974        7                41.02           70.01          111.03
1971-1974        8                47.00           70.02          117.02
1971-1974        9                35.01           49.02           84.03
1971-1974       10                38.01           57.03           95.04
1971-1974       11                39.01           65.03          104.04
1971-1974       12                34.01           70.03          104.04
1971-1974       13                46.01           70.02          116.03
1971-1974       14                70.01           89.04          159.05
1971-1974       15                66.03          119.06          185.09
1971-1974       16                70.01          155.06          225.07
1971-1974       17               101.02          250.11          351.13
1971-1974       18               107.03          308.14          415.17
1971-1974       19                89.03          333.14          422.17
1971-1974       20                75.01          341.15          416.16
1971-1974       21                88.03          306.14          394.17
1971-1974       22                79.03          269.11          348.14
1971-1974       23                86.02          231.10          317.12
1971-1974       24                90.03          268.13          358.16
1971-1974       25                88.02          228.11          316.13
1971-1974       26                87.04          226.09          313.13
1971-1974       27               103.02          190.08          293.10
1971-1974       28                76.04          201.10          277.14
1971-1974       29                93.03          213.09          306.12
1971-1974       30                96.03          188.10          284.13
1971-1974       31                99.03          175.08          274.11
1971-1974       32               105.03          209.09          314.12
1971-1974       33               110.03          164.06          274.09
1971-1974       34               118.03          199.09          317.12
1971-1974       35               122.02          216.09          338.11
1971-1974       36               141.04          219.09          360.13
1971-1974       37               153.03          206.09          359.12
1971-1974       38               166.05          293.13          459.18
1971-1974       39               196.04          278.11          474.15
1971-1974       40               200.05          291.14          491.19
1971-1974       41               199.05          367.16          566.21
1971-1974       42               277.08          444.19          721.27
1971-1974       43               304.08          489.21          793.29
1971-1974       44               313.09          527.24          840.33
1971-1974       45               358.09          594.24          952.33
1971-1974       46               406.10          706.30         1112.40
1971-1974       47               440.11          745.31         1185.42
1971-1974       48               428.11          808.34         1236.45
1971-1974       49               545.14          914.39         1459.53
1971-1974       50               550.15          963.41         1513.56
1971-1974       51               561.15          921.41         1482.56
1971-1974       52               624.17         1083.47         1707.64
1971-1974       53               639.16         1135.49         1774.65
1971-1974       54               661.16         1226.54         1887.70
1971-1974       55               661.17         1214.52         1875.69
1971-1974       56               708.17         1378.59         2086.76
1971-1974       57               829.22         1531.66         2360.88
1971-1974       58               871.22         1666.70         2537.92
1971-1974       59               988.25         1794.77         2783.02
1971-1974       60               947.25         1886.81         2834.06
1971-1974       61              1012.27         1917.82         2930.09
1971-1974       62              1101.30         2201.94         3303.24
1971-1974       63              1202.31         2301.00         3503.31
1971-1974       64              1170.32         2294.99         3465.31
1971-1974       65              1194.31         2383.02         3577.33
1971-1974       66              1246.33         2225.96         3472.29
1971-1974       67              1316.34         2413.06         3729.40
1971-1974       68              1421.39         2361.02         3782.41
