SA, Death rates (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             0.011592        0.015140        0.013413
1971-1979      1-4             0.000516        0.000839        0.000681
1971-1979      5-9             0.000257        0.000316        0.000287
1971-1979     10-14            0.000209        0.000289        0.000250
1971-1979     15-19            0.000505        0.001540        0.001029
1971-1979     20-24            0.000471        0.001487        0.000982
1971-1979     25-29            0.000464        0.001270        0.000871
1971-1979     30-34            0.000652        0.001208        0.000933
1971-1979     35-39            0.000886        0.001819        0.001358
1971-1979     40-44            0.001654        0.002710        0.002193
1971-1979     45-49            0.002650        0.005170        0.003943
1971-1979     50-54            0.004353        0.008065        0.006229
1971-1979     55-59            0.006292        0.013640        0.009937
1971-1979     60-64            0.010272        0.022432        0.016129
1971-1979     65-69            0.016261        0.036014        0.025415
1971-1979     70-74            0.029224        0.055869        0.040804
1971-1979     75-79            0.050919        0.086739        0.064476
1971-1979     80-84            0.084731        0.131683        0.100396
1971-1979     85-89            0.148261        0.201758        0.164471
1971-1979     90-94            0.223045        0.271417        0.235853
1971-1979     95-99            0.328806        0.395415        0.343199
1971-1979    100-104           0.569500        0.926729        0.619354
1971-1979    105-109           3.088235              .        3.088235
1971-1979    110+                    .              .              .
1980-1989        0             0.007290        0.010033        0.008695
1980-1989      1-4             0.000413        0.000479        0.000447
1980-1989      5-9             0.000215        0.000284        0.000250
1980-1989     10-14            0.000187        0.000284        0.000237
1980-1989     15-19            0.000444        0.001187        0.000824
1980-1989     20-24            0.000462        0.001368        0.000922
1980-1989     25-29            0.000422        0.001207        0.000819
1980-1989     30-34            0.000493        0.001204        0.000850
1980-1989     35-39            0.000765        0.001376        0.001071
1980-1989     40-44            0.001157        0.002061        0.001613
1980-1989     45-49            0.002071        0.003485        0.002785
1980-1989     50-54            0.003383        0.006402        0.004914
1980-1989     55-59            0.005212        0.011332        0.008295
1980-1989     60-64            0.008246        0.017369        0.012676
1980-1989     65-69            0.013729        0.028146        0.020481
1980-1989     70-74            0.023481        0.045227        0.033102
1980-1989     75-79            0.039722        0.071854        0.052789
1980-1989     80-84            0.070995        0.115712        0.086555
1980-1989     85-89            0.123988        0.170098        0.137003
1980-1989     90-94            0.197819        0.261945        0.212995
1980-1989     95-99            0.315037        0.352917        0.322830
1980-1989    100-104           0.464202        0.594755        0.486440
1980-1989    105-109           1.235338        6.000000        1.271917
1980-1989    110+                    .              .              .
1990-1999        0             0.004498        0.006273        0.005408
1990-1999      1-4             0.000247        0.000348        0.000299
1990-1999      5-9             0.000188        0.000211        0.000200
1990-1999     10-14            0.000205        0.000199        0.000202
1990-1999     15-19            0.000397        0.000839        0.000624
1990-1999     20-24            0.000390        0.001273        0.000842
1990-1999     25-29            0.000484        0.001277        0.000886
1990-1999     30-34            0.000586        0.001417        0.001002
1990-1999     35-39            0.000776        0.001527        0.001151
1990-1999     40-44            0.001068        0.001889        0.001477
1990-1999     45-49            0.001607        0.002679        0.002143
1990-1999     50-54            0.002692        0.004494        0.003596
1990-1999     55-59            0.004300        0.007356        0.005826
1990-1999     60-64            0.007062        0.013128        0.010063
1990-1999     65-69            0.011939        0.022894        0.017224
1990-1999     70-74            0.019269        0.036194        0.026983
1990-1999     75-79            0.033799        0.058980        0.044369
1990-1999     80-84            0.062540        0.100358        0.076484
1990-1999     85-89            0.110260        0.160223        0.125625
1990-1999     90-94            0.184154        0.243712        0.198291
1990-1999     95-99            0.299515        0.358305        0.310073
1990-1999    100-104           0.455495        0.624802        0.476903
1990-1999    105-109           0.915948        1.944828        0.934696
1990-1999    110+                    .              .              .
2000-2009        0             0.003803        0.004305        0.004060
2000-2009      1-4             0.000243        0.000305        0.000275
2000-2009      5-9             0.000139        0.000190        0.000165
2000-2009     10-14            0.000141        0.000181        0.000162
2000-2009     15-19            0.000221        0.000608        0.000419
2000-2009     20-24            0.000328        0.000870        0.000605
2000-2009     25-29            0.000384        0.001087        0.000743
2000-2009     30-34            0.000435        0.001319        0.000881
2000-2009     35-39            0.000720        0.001425        0.001074
2000-2009     40-44            0.001097        0.001892        0.001493
2000-2009     45-49            0.001695        0.002526        0.002107
2000-2009     50-54            0.002359        0.003903        0.003122
2000-2009     55-59            0.003466        0.005966        0.004701
2000-2009     60-64            0.005408        0.009001        0.007177
2000-2009     65-69            0.008625        0.015344        0.011887
2000-2009     70-74            0.014387        0.025833        0.019808
2000-2009     75-79            0.026520        0.045466        0.034968
2000-2009     80-84            0.051153        0.076474        0.061280
2000-2009     85-89            0.097248        0.139877        0.111741
2000-2009     90-94            0.175141        0.224790        0.188394
2000-2009     95-99            0.287190        0.361889        0.302102
2000-2009    100-104           0.445687        0.609347        0.466690
2000-2009    105-109           0.766782        3.765517        0.789906
2000-2009    110+                    .              .              .
2010-2016        0             0.002699        0.003435        0.003076
2010-2016      1-4             0.000200        0.000238        0.000220
2010-2016      5-9             0.000147        0.000186        0.000167
2010-2016     10-14            0.000150        0.000163        0.000157
2010-2016     15-19            0.000184        0.000414        0.000302
2010-2016     20-24            0.000219        0.000519        0.000373
2010-2016     25-29            0.000303        0.000675        0.000491
2010-2016     30-34            0.000467        0.000911        0.000689
2010-2016     35-39            0.000660        0.001275        0.000968
2010-2016     40-44            0.001134        0.001783        0.001459
2010-2016     45-49            0.001515        0.002570        0.002039
2010-2016     50-54            0.002260        0.003800        0.003022
2010-2016     55-59            0.003175        0.005273        0.004205
2010-2016     60-64            0.004737        0.008313        0.006485
2010-2016     65-69            0.006955        0.011832        0.009337
2010-2016     70-74            0.012219        0.019429        0.015683
2010-2016     75-79            0.022890        0.033923        0.028004
2010-2016     80-84            0.044682        0.064524        0.053313
2010-2016     85-89            0.088860        0.117851        0.099982
2010-2016     90-94            0.164756        0.201084        0.176203
2010-2016     95-99            0.284982        0.331548        0.296092
2010-2016    100-104           0.476916        0.530868        0.485555
2010-2016    105-109           0.889393        2.149956        0.928135
2010-2016    110+                    .              .              .
