SA, Deaths (period 5x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0              1004.00         1383.00         2387.00
1971-1979      1-4               190.00          325.00          515.00
1971-1979      5-9               127.00          164.00          291.00
1971-1979     10-14              108.00          157.00          265.00
1971-1979     15-19              262.00          818.00         1080.00
1971-1979     20-24              224.00          718.00          942.00
1971-1979     25-29              208.00          579.00          787.00
1971-1979     30-34              248.00          470.00          718.00
1971-1979     35-39              285.00          599.00          884.00
1971-1979     40-44              505.00          861.00         1366.00
1971-1979     45-49              845.00         1738.00         2583.00
1971-1979     50-54             1388.00         2627.00         4015.00
1971-1979     55-59             1788.00         3816.00         5604.00
1971-1979     60-64             2581.00         5238.00         7819.00
1971-1979     65-69             3381.00         6467.00         9848.00
1971-1979     70-74             4599.00         6759.00        11358.00
1971-1979     75-79             5983.00         6206.00        12189.00
1971-1979     80-84             6631.00         5160.00        11791.00
1971-1979     85-89             5671.00         3355.00         9026.00
1971-1979     90-94             2672.00         1171.00         3843.00
1971-1979     95-99              721.00          239.00          960.00
1971-1979    100-104              90.97           24.01          114.98
1971-1979    105-109               1.05            0.00            1.05
1971-1979    110+                  0.00            0.00            0.00
1980-1989        0               690.00          998.00         1688.00
1980-1989      1-4               156.00          190.00          346.00
1980-1989      5-9               103.00          144.00          247.00
1980-1989     10-14               98.00          158.00          256.00
1980-1989     15-19              249.00          696.00          945.00
1980-1989     20-24              262.00          800.00         1062.00
1980-1989     25-29              237.00          692.00          929.00
1980-1989     30-34              267.00          656.00          923.00
1980-1989     35-39              383.00          693.00         1076.00
1980-1989     40-44              483.00          876.00         1359.00
1980-1989     45-49              721.00         1239.00         1960.00
1980-1989     50-54             1124.00         2189.00         3313.00
1980-1989     55-59             1787.00         3942.00         5729.00
1980-1989     60-64             2774.00         5516.00         8290.00
1980-1989     65-69             4015.00         7252.00        11267.00
1980-1989     70-74             5673.00         8671.00        14344.00
1980-1989     75-79             6987.00         8663.00        15650.00
1980-1989     80-84             7665.00         6667.00        14332.00
1980-1989     85-89             7140.00         3852.00        10992.00
1980-1989     90-94             4348.00         1785.00         6133.00
1980-1989     95-99             1506.00          437.00         1943.00
1980-1989    100-104             226.72           59.64          286.36
1980-1989    105-109               8.25            0.31            8.56
1980-1989    110+                  0.00            0.00            0.00
1990-1999        0               419.01          615.02         1034.03
1990-1999      1-4                94.01          140.02          234.03
1990-1999      5-9                92.01          109.01          201.02
1990-1999     10-14              100.00          102.00          202.00
1990-1999     15-19              195.03          434.01          629.04
1990-1999     20-24              204.00          697.03          901.03
1990-1999     25-29              262.02          710.00          972.02
1990-1999     30-34              333.03          809.03         1142.06
1990-1999     35-39              444.02          870.02         1314.04
1990-1999     40-44              584.01         1026.04         1610.05
1990-1999     45-49              797.03         1327.03         2124.06
1990-1999     50-54             1103.04         1851.05         2954.09
1990-1999     55-59             1463.06         2495.09         3958.15
1990-1999     60-64             2275.07         4140.10         6415.17
1990-1999     65-69             3840.12         6864.20        10704.32
1990-1999     70-74             5722.20         9002.30        14724.50
1990-1999     75-79             7927.28        10007.34        17934.62
1990-1999     80-84             9942.38         9318.32        19260.70
1990-1999     85-89             9431.39         6086.23        15517.62
1990-1999     90-94             5982.23         2464.11         8446.34
1990-1999     95-99             2360.08          618.00         2978.08
1990-1999    100-104             456.25           90.59          546.84
1990-1999    105-109              35.78            1.41           37.19
1990-1999    110+                  0.00            0.00            0.00
2000-2009        0               339.03          401.03          740.06
2000-2009      1-4                87.01          114.00          201.01
2000-2009      5-9                65.00           93.01          158.01
2000-2009     10-14               69.02           93.01          162.03
2000-2009     15-19              112.02          324.01          436.03
2000-2009     20-24              166.00          462.05          628.05
2000-2009     25-29              186.03          547.02          733.05
2000-2009     30-34              224.02          690.05          914.07
2000-2009     35-39              398.03          792.05         1190.08
2000-2009     40-44              631.05         1080.06         1711.11
2000-2009     45-49              963.09         1408.09         2371.18
2000-2009     50-54             1268.12         2049.12         3317.24
2000-2009     55-59             1673.10         2810.17         4483.27
2000-2009     60-64             2149.20         3468.23         5617.43
2000-2009     65-69             2800.22         4700.32         7500.54
2000-2009     70-74             4186.29         6764.39        10950.68
2000-2009     75-79             7177.53         9902.61        17080.14
2000-2009     80-84            10859.88        10821.74        21681.62
2000-2009     85-89            12336.05         9139.66        21475.71
2000-2009     90-94             9357.84         4373.33        13731.17
2000-2009     95-99             3796.37         1193.09         4989.46
2000-2009    100-104             716.37          144.20          860.57
2000-2009    105-109              47.69            1.82           49.51
2000-2009    110+                  0.00            0.00            0.00
2010-2016        0               185.00          248.03          433.03
2010-2016      1-4                55.00           69.01          124.01
2010-2016      5-9                50.00           66.02          116.02
2010-2016     10-14               50.00           57.00          107.00
2010-2016     15-19               66.00          156.03          222.03
2010-2016     20-24               86.00          215.03          301.03
2010-2016     25-29              120.00          274.06          394.06
2010-2016     30-34              177.00          348.09          525.09
2010-2016     35-39              241.00          468.08          709.08
2010-2016     40-44              449.00          705.13         1154.13
2010-2016     45-49              608.00         1016.18         1624.18
2010-2016     50-54              919.00         1510.30         2429.30
2010-2016     55-59             1221.00         1954.43         3175.43
2010-2016     60-64             1682.00         2821.58         4503.58
2010-2016     65-69             2164.00         3516.69         5680.69
2010-2016     70-74             2897.00         4259.83         7156.83
2010-2016     75-79             4319.00         5529.10         9848.10
2010-2016     80-84             6921.00         7693.53        14614.53
2010-2016     85-89            10152.00         8380.69        18532.69
2010-2016     90-94             8862.00         4975.98        13837.98
2010-2016     95-99             3951.00         1440.28         5391.28
2010-2016    100-104             824.35          174.93          999.28
2010-2016    105-109              53.62            4.11           57.73
2010-2016    110+                  0.00            0.00            0.00
