VIC, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1975-1979       27            157195.93       156378.82       313574.75
1975-1979       28            158699.50       158292.89       316992.39
1975-1979       29            157262.18       159137.16       316399.34
1975-1979       30            152022.17       155953.12       307975.29
1975-1979       31            146753.21       151440.82       298194.04
1975-1979       32            140814.99       146018.34       286833.34
1975-1979       33            132523.96       138013.03       270536.99
1975-1979       34            125551.89       130809.44       256361.33
1975-1979       35            120975.19       126536.45       247511.65
1975-1979       36            116822.77       122380.97       239203.74
1975-1979       37            113827.29       119127.52       232954.81
1975-1979       38            112268.34       117288.03       229556.36
1975-1979       39            109982.40       114947.64       224930.04
1975-1979       40            107431.81       111665.10       219096.91
1975-1979       41            104201.38       108341.19       212542.57
1975-1979       42            101531.53       106004.81       207536.34
1975-1979       43             99563.82       104458.05       204021.87
1975-1979       44             98846.04       104161.46       203007.50
1975-1979       45             99586.64       105366.99       204953.62
1975-1979       46            101345.19       107191.53       208536.72
1975-1979       47            102833.26       108822.47       211655.73
1975-1979       48            104696.98       110578.99       215275.97
1975-1979       49            106010.02       111822.06       217832.08
1975-1979       50            106232.40       111554.05       217786.45
1975-1979       51            105675.83       110143.69       215819.52
1975-1979       52            105299.76       108447.18       213746.94
1975-1979       53            104440.33       106112.06       210552.38
1975-1979       54            103096.98       103786.32       206883.30
1975-1979       55            100926.08       100760.84       201686.91
1975-1979       56             97709.55        96136.65       193846.20
1975-1979       57             93191.90        90521.13       183713.03
1975-1979       58             89271.67        85789.36       175061.03
1975-1979       59             85634.97        81209.27       166844.24
1975-1979       60             82816.04        77345.47       160161.51
1975-1979       61             81905.70        75662.66       157568.36
1975-1979       62             82258.22        75153.30       157411.52
1975-1979       63             81572.57        73771.48       155344.04
1975-1979       64             80300.35        71679.43       151979.78
1975-1979       65             77878.60        68703.20       146581.80
1975-1979       66             74555.21        65003.13       139558.34
1975-1979       67             71281.44        61294.57       132576.01
1975-1979       68             68413.80        57866.41       126280.21
1975-1979       69             65183.82        54145.09       119328.92
1975-1979       70             61926.24        50327.48       112253.72
1975-1979       71             58836.71        46735.94       105572.65
1975-1979       72             55713.86        43136.15        98850.01
1975-1979       73             52240.98        39378.61        91619.60
1975-1979       74             49525.57        35816.65        85342.22
1975-1979       75             47339.79        32702.59        80042.38
1975-1979       76             44786.82        29360.61        74147.43
1975-1979       77             41542.87        25713.61        67256.48
1975-1979       78             38409.33        22423.62        60832.95
1975-1979       79             35139.29        19243.57        54382.87
1975-1979       80             31372.18        16085.65        47457.83
1975-1979       81             28757.78        13998.81        42756.60
1975-1979       82             26163.29        12200.46        38363.75
1975-1979       83             23434.83        10468.84        33903.67
1975-1979       84             20686.66         8869.49        29556.14
1975-1979       85             17966.53         7455.65        25422.18
1975-1979       86             15284.73         6170.20        21454.93
1975-1979       87             12723.68         4991.10        17714.78
1975-1979       88             10384.60         3933.13        14317.73
1975-1979       89              8221.42         2994.73        11216.15
1975-1979       90              6340.88         2233.33         8574.20
1975-1979       91              4869.48         1655.66         6525.15
1975-1979       92              3703.48         1175.67         4879.15
1975-1979       93              2765.82          798.36         3564.18
1975-1979       94              2028.52          545.85         2574.36
1975-1979       95              1427.27          373.69         1800.95
1975-1979       96               953.51          243.73         1197.24
1975-1979       97               618.26          155.32          773.58
1975-1979       98               395.10          103.01          498.10
1975-1979       99               240.19           62.01          302.21
1975-1979      100               138.20           31.45          169.65
1975-1979      101                78.38           16.08           94.47
1975-1979      102                42.23            7.42           49.64
1975-1979      103                21.40            2.60           24.00
1975-1979      104                 9.56            0.16            9.71
1975-1979      105                 2.77            0.00            2.77
1975-1979      106                 0.10            0.00            0.10
1975-1979      107                 0.00            0.00            0.00
1975-1979      108                 0.00            0.00            0.00
1975-1979      109                 0.00            0.00            0.00
1975-1979      110+                0.00            0.00            0.00
1980-1984        0            145120.29       151433.51       296553.80
1980-1984        1            143952.74       150382.26       294335.00
1980-1984        2            143820.25       150308.87       294129.12
1980-1984        3            143845.53       150486.92       294332.45
1980-1984        4            144170.98       151605.69       295776.68
1980-1984        5            145911.21       153634.87       299546.08
1980-1984        6            149341.17       157259.92       306601.09
1980-1984        7            153684.15       161534.83       315218.98
1980-1984        8            159337.16       166769.75       326106.91
1980-1984        9            166233.71       173293.88       339527.60
1980-1984       10            172056.08       178762.24       350818.33
1980-1984       11            175768.07       182506.21       358274.28
1980-1984       12            177580.08       184292.33       361872.41
1980-1984       13            176385.65       183114.90       359500.55
1980-1984       14            172705.17       179742.53       352447.70
1980-1984       15            169452.19       176790.26       346242.45
1980-1984       16            167825.24       175625.29       343450.53
1980-1984       17            167697.69       175405.79       343103.48
1980-1984       18            169599.21       176503.49       346102.69
1980-1984       19            172187.79       178456.59       350644.38
1980-1984       20            173898.57       179221.12       353119.69
1980-1984       21            174221.12       178161.34       352382.46
1980-1984       22            172898.52       176225.31       349123.83
1980-1984       23            170615.52       173430.80       344046.32
1980-1984       24            168315.16       170705.08       339020.24
1980-1984       25            166469.51       168441.61       334911.12
1980-1984       26            165019.19       166203.26       331222.45
1980-1984       27            163734.17       164406.76       328140.93
1980-1984       28            162940.15       163312.41       326252.57
1980-1984       29            162164.23       161981.28       324145.51
1980-1984       30            161635.02       160909.86       322544.89
1980-1984       31            160635.32       160182.03       320817.35
1980-1984       32            159987.88       159506.36       319494.23
1980-1984       33            160348.12       160292.91       320641.03
1980-1984       34            158710.27       159737.87       318448.14
1980-1984       35            153844.32       155942.38       309786.69
1980-1984       36            149102.84       151842.91       300945.75
1980-1984       37            142051.94       145680.31       287732.25
1980-1984       38            132804.59       136882.35       269686.94
1980-1984       39            125444.62       129652.43       255097.04
1980-1984       40            120876.07       125191.61       246067.68
1980-1984       41            116083.67       121055.59       237139.26
1980-1984       42            112624.21       117854.13       230478.34
1980-1984       43            109212.16       114374.00       223586.16
1980-1984       44            106114.58       110613.39       216727.97
1980-1984       45            103687.27       107409.52       211096.79
1980-1984       46            101513.21       105035.42       206548.64
1980-1984       47             99346.05       103233.04       202579.08
1980-1984       48             97654.71       101845.57       199500.28
1980-1984       49             97067.91       101391.38       198459.29
1980-1984       50             97818.50       102083.51       199902.01
1980-1984       51             98624.32       103025.98       201650.30
1980-1984       52             99723.54       104233.82       203957.36
1980-1984       53            100838.06       105153.30       205991.36
1980-1984       54            101456.61       105366.04       206822.65
1980-1984       55            101399.52       104561.29       205960.81
1980-1984       56            101594.13       103433.53       205027.66
1980-1984       57            100890.68       101144.13       202034.80
1980-1984       58            100181.81        98529.83       198711.63
1980-1984       59             99096.67        95598.06       194694.73
1980-1984       60             97388.45        92003.80       189392.25
1980-1984       61             93922.12        87123.06       181045.19
1980-1984       62             89396.90        81464.91       170861.80
1980-1984       63             84934.93        76246.15       161181.08
1980-1984       64             80793.81        71614.44       152408.25
1980-1984       65             77657.85        68078.84       145736.69
1980-1984       66             76855.68        66448.14       143303.82
1980-1984       67             76585.71        65487.41       142073.11
1980-1984       68             75557.25        63654.39       139211.64
1980-1984       69             73947.00        61033.77       134980.77
1980-1984       70             71573.76        57656.08       129229.84
1980-1984       71             67983.15        53817.87       121801.02
1980-1984       72             64373.07        49746.21       114119.28
1980-1984       73             60726.30        45584.00       106310.31
1980-1984       74             56972.28        41603.01        98575.29
1980-1984       75             53223.67        37756.00        90979.67
1980-1984       76             49643.23        34115.49        83758.72
1980-1984       77             45855.22        30509.38        76364.59
1980-1984       78             42228.22        27039.39        69267.61
1980-1984       79             39007.79        23750.37        62758.16
1980-1984       80             36012.78        20343.72        56356.49
1980-1984       81             32826.19        17383.60        50209.79
1980-1984       82             29656.69        14682.86        44339.55
1980-1984       83             26503.96        12211.19        38715.15
1980-1984       84             23313.85         9942.65        33256.50
1980-1984       85             20289.86         8060.86        28350.71
1980-1984       86             17541.44         6581.11        24122.55
1980-1984       87             15004.04         5347.92        20351.96
1980-1984       88             12710.46         4338.44        17048.90
1980-1984       89             10575.42         3478.63        14054.05
1980-1984       90              8561.59         2727.64        11289.23
1980-1984       91              6787.62         2111.48         8899.11
1980-1984       92              5246.58         1550.63         6797.21
1980-1984       93              3894.85         1082.87         4977.72
1980-1984       94              2775.57          737.21         3512.78
1980-1984       95              1954.53          488.29         2442.82
1980-1984       96              1371.78          328.13         1699.92
1980-1984       97               931.77          211.25         1143.02
1980-1984       98               609.17          130.59          739.77
1980-1984       99               386.16           75.63          461.78
1980-1984      100               229.70           41.48          271.18
