VIC, Deaths (period 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              1793.00         2282.00         4075.00
1971-1974      1-4               350.00          477.00          827.00
1971-1974      5-9               209.00          314.00          523.00
1971-1974     10-14              160.00          275.00          435.00
1971-1974     15-19              319.00          877.00         1196.00
1971-1974     20-24              335.00         1020.00         1355.00
1971-1974     25-29              315.00          669.00          984.00
1971-1974     30-34              330.00          628.00          958.00
1971-1974     35-39              437.00          847.00         1284.00
1971-1974     40-44              794.00         1407.00         2201.00
1971-1974     45-49             1429.00         2667.00         4096.00
1971-1974     50-54             1959.00         3686.00         5645.00
1971-1974     55-59             2712.00         5195.00         7907.00
1971-1974     60-64             3708.00         7037.00        10745.00
1971-1974     65-69             4943.00         8691.00        13634.00
1971-1974     70-74             6904.00         9206.00        16110.00
1971-1974     75-79             8744.00         8698.00        17442.00
1971-1974     80-84             9597.00         7027.00        16624.00
1971-1974     85-89             6805.00         3853.00        10658.00
1971-1974     90-94             3188.00         1269.00         4457.00
1971-1974     95-99              771.00          283.00         1054.00
1971-1974    100-104              84.23           33.96          118.19
1971-1974    105-109               1.78            0.00            1.78
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0              1444.00         1937.00         3381.00
1975-1979      1-4               282.00          429.00          711.00
1975-1979      5-9               205.00          300.00          505.00
1975-1979     10-14              159.00          308.00          467.00
1975-1979     15-19              410.00         1114.00         1524.00
1975-1979     20-24              379.00         1321.00         1700.00
1975-1979     25-29              369.00          911.00         1280.00
1975-1979     30-34              461.00          833.00         1294.00
1975-1979     35-39              530.00         1002.00         1532.00
1975-1979     40-44              812.00         1543.00         2355.00
1975-1979     45-49             1422.00         2728.00         4150.00
1975-1979     50-54             2336.00         4664.00         7000.00
1975-1979     55-59             3177.00         6290.00         9467.00
1975-1979     60-64             4499.00         8472.00        12971.00
1975-1979     65-69             6127.00        10834.00        16961.00
1975-1979     70-74             7843.00        11895.00        19738.00
1975-1979     75-79            10309.00        10964.00        21273.00
1975-1979     80-84            11335.00         8261.00        19596.00
1975-1979     85-89             9404.00         5095.00        14499.00
1975-1979     90-94             4300.00         1733.00         6033.00
1975-1979     95-99             1237.00          384.00         1621.00
1975-1979    100-104             147.25           39.04          186.29
1975-1979    105-109               4.72            0.00            4.72
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0              1265.19         1562.87         2828.06
1980-1984      1-4               207.04          357.20          564.24
1980-1984      5-9               144.01          241.15          385.16
1980-1984     10-14              137.03          290.18          427.21
1980-1984     15-19              303.07          869.50         1172.57
1980-1984     20-24              412.06         1233.63         1645.69
1980-1984     25-29              401.05          965.50         1366.55
1980-1984     30-34              431.10          944.53         1375.63
1980-1984     35-39              575.09          961.49         1536.58
1980-1984     40-44              696.10         1361.77         2057.87
1980-1984     45-49             1131.20         2100.20         3231.40
1980-1984     50-54             2038.32         3863.20         5901.52
1980-1984     55-59             3100.50         6193.39         9293.89
1980-1984     60-64             4200.65         7806.24        12006.89
1980-1984     65-69             5854.97        10267.75        16122.72
1980-1984     70-74             8265.33        12090.70        20356.03
1980-1984     75-79             9988.63        12009.55        21998.18
1980-1984     80-84            11394.87         9144.96        20539.83
1980-1984     85-89             9920.59         5081.77        15002.36
1980-1984     90-94             5767.91         2217.23         7985.14
1980-1984     95-99             1600.25          446.22         2046.47
1980-1984    100-104             219.97           48.02          267.99
1980-1984    105-109              10.09            0.00           10.09
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0              1037.04         1479.43         2516.47
1985-1989      1-4               217.01          265.05          482.06
1985-1989      5-9               118.00          185.04          303.04
1985-1989     10-14              114.03          225.10          339.13
1985-1989     15-19              352.01          905.23         1257.24
1985-1989     20-24              442.03         1314.34         1756.37
1985-1989     25-29              408.04         1189.36         1597.40
1985-1989     30-34              483.02         1103.26         1586.28
1985-1989     35-39              614.02         1076.34         1690.36
1985-1989     40-44              829.04         1398.37         2227.41
1985-1989     45-49             1099.03         1937.60         3036.63
1985-1989     50-54             1591.06         2909.78         4500.84
1985-1989     55-59             2652.13         5068.38         7720.51
1985-1989     60-64             4253.18         8064.24        12317.42
1985-1989     65-69             5902.23         9915.76        15817.99
1985-1989     70-74             8384.34        12260.42        20644.76
1985-1989     75-79            11247.44        13182.66        24430.10
1985-1989     80-84            12564.54        10825.04        23389.58
1985-1989     85-89            11451.47         6316.73        17768.20
1985-1989     90-94             7010.29         2457.71         9468.00
1985-1989     95-99             2289.09          597.15         2886.24
1985-1989    100-104             341.02           72.59          413.61
1985-1989    105-109              17.96            1.43           19.39
1985-1989    110+                  0.00            0.00            0.00
1990-1994        0               828.00         1163.17         1991.17
1990-1994      1-4               186.00          263.05          449.05
1990-1994      5-9                90.00          130.00          220.00
1990-1994     10-14              118.00          174.06          292.06
1990-1994     15-19              237.00          659.10          896.10
1990-1994     20-24              376.00         1065.13         1441.13
1990-1994     25-29              363.00         1021.13         1384.13
1990-1994     30-34              457.00         1060.14         1517.14
1990-1994     35-39              629.00         1158.14         1787.14
1990-1994     40-44              883.00         1528.22         2411.22
1990-1994     45-49             1147.00         2025.20         3172.20
1990-1994     50-54             1523.00         2641.30         4164.30
1990-1994     55-59             2226.00         4046.53         6272.53
1990-1994     60-64             3552.00         6870.87        10422.87
1990-1994     65-69             5853.00        10044.23        15897.23
1990-1994     70-74             8075.00        11962.41        20037.41
1990-1994     75-79            11242.00        13294.63        24536.63
1990-1994     80-84            13490.00        12058.40        25548.40
1990-1994     85-89            12334.00         7752.89        20086.89
1990-1994     90-94             7891.00         3055.36        10946.36
1990-1994     95-99             2801.00          724.10         3525.10
1990-1994    100-104             536.88          101.67          638.55
1990-1994    105-109              46.10            4.36           50.46
1990-1994    110+                  0.00            0.00            0.00
