NT,  Exposures (Lexis triangle)	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1971   73      1897       16.02       18.51       34.53
 1971   74      1897       18.00       16.15       34.15
 1971   74      1896       13.87       18.58       32.45
 1971   75      1896       13.49       15.65       29.14
 1971   75      1895       17.38       21.68       39.06
 1971   76      1895       12.00       15.99       27.99
 1971   76      1894       13.81       22.14       35.95
 1971   77      1894       18.50       20.15       38.65
 1971   77      1893        9.48       15.87       25.35
 1971   78      1893        7.50       14.33       21.83
 1971   78      1892        8.96       10.62       19.57
 1971   79      1892       10.74        8.74       19.49
 1971   79      1891        5.51       10.06       15.57
 1971   80      1891       17.06       12.22       29.28
 1971   80      1890       14.32       13.56       27.88
 1971   81      1890       13.80       12.74       26.54
 1971   81      1889        8.37       14.04       22.40
 1971   82      1889        7.72       13.18       20.90
 1971   82      1888        6.50        8.32       14.83
 1971   83      1888        5.31        7.84       13.15
 1971   83      1887        5.81        5.82       11.62
 1971   84      1887        5.28        5.31       10.59
 1971   84      1886        4.72        6.00       10.73
 1971   85      1886        4.56        6.00       10.56
 1971   85      1885        5.17        5.24       10.41
 1971   86      1885        4.51        4.58        9.08
 1971   86      1884        7.10        3.29       10.39
 1971   87      1884        6.58        2.61        9.19
 1971   87      1883        7.36        1.64        9.00
 1971   88      1883        7.36        1.15        8.51
 1971   88      1882        3.33        2.77        6.09
 1971   89      1882        2.84        2.26        5.09
 1971   89      1881        2.04        4.01        6.04
 1971   90      1881        1.18        3.84        5.02
 1971   90      1880        2.10        1.41        3.51
 1971   91      1880        1.76        1.07        2.83
 1971   91      1879        0.74        0.17        0.90
 1971   92      1879        0.74        0.00        0.74
 1971   92      1878        0.76        0.50        1.25
 1971   93      1878        0.42        0.17        0.59
 1971   93      1877        0.59        1.39        1.99
 1971   94      1877        0.25        1.06        1.31
 1971   94      1876        0.51        0.95        1.46
 1971   95      1876        0.51        0.95        1.46
 1971   95      1875        0.49        0.26        0.75
 1971   96      1875        0.49        0.26        0.75
 1971   96      1874        0.62        0.24        0.86
 1971   97      1874        0.62        0.24        0.86
 1971   97      1873        0.88        0.27        1.15
 1971   98      1873        0.88        0.27        1.15
 1971   98      1872        0.00        0.50        0.50
 1971   99      1872        0.00        0.50        0.50
 1971   99      1871        0.00        0.50        0.50
 1971   100     1871        0.00        0.50        0.50
 1971   100     1870        0.00        0.23        0.23
 1971   101     1870        0.00        0.23        0.23
 1971   101     1869        0.00        0.00        0.00
 1971   102     1869        0.00        0.00        0.00
 1971   102     1868        0.00        0.00        0.00
 1971   103     1868        0.00        0.00        0.00
 1971   103     1867        0.00        0.00        0.00
 1971   104     1867        0.00        0.00        0.00
 1971   104     1866        0.00        0.00        0.00
 1971   105     1866        0.00        0.00        0.00
 1971   105     1865        0.00        0.00        0.00
 1971   106     1865        0.00        0.00        0.00
 1971   106     1864        0.00        0.00        0.00
 1971   107     1864        0.00        0.00        0.00
 1971   107     1863        0.00        0.00        0.00
 1971   108     1863        0.00        0.00        0.00
 1971   108     1862        0.00        0.00        0.00
 1971   109     1862        0.00        0.00        0.00
 1971   109     1861        0.00        0.00        0.00
 1971   110+       .        0.00        0.00        0.00
 1972    0      1972      709.80      732.65     1442.45
 1972    0      1971      673.13      725.32     1398.45
 1972    1      1971      675.75      730.77     1406.52
 1972    1      1970      624.92      666.43     1291.35
 1972    2      1970      637.73      689.86     1327.60
 1972    2      1969      635.90      652.20     1288.10
 1972    3      1969      647.86      670.59     1318.45
 1972    3      1968      615.69      620.92     1236.61
 1972    4      1968      615.36      632.67     1248.04
 1972    4      1967      587.70      630.34     1218.04
 1972    5      1967      585.59      632.18     1217.76
 1972    5      1966      574.42      615.85     1190.26
 1972    6      1966      563.50      613.31     1176.81
 1972    6      1965      543.50      539.31     1082.81
 1972    7      1965      551.00      543.00     1094.00
 1972    7      1964      475.50      534.00     1009.50
 1972    8      1964      473.00      530.59     1003.59
 1972    8      1963      491.50      513.92     1005.42
 1972    9      1963      490.00      522.58     1012.58
 1972    9      1962      494.50      495.92      990.42
 1972   10      1962      494.00      491.00      985.00
 1972   10      1961      442.50      470.50      913.00
 1972   11      1961      443.50      467.84      911.34
 1972   11      1960      441.50      483.18      924.68
 1972   12      1960      436.00      475.50      911.50
 1972   12      1959      387.00      408.50      795.50
 1972   13      1959      389.00      405.00      794.00
 1972   13      1958      359.50      380.00      739.50
 1972   14      1958      356.50      375.50      732.00
 1972   14      1957      349.50      355.50      705.00
 1972   15      1957      363.09      361.68      724.76
 1972   15      1956      326.92      343.34      670.26
 1972   16      1956      347.50      370.76      718.26
 1972   16      1955      329.00      311.26      640.26
 1972   17      1955      374.08      354.74      728.83
 1972   17      1954      309.92      326.74      636.66
 1972   18      1954      357.09      383.83      740.92
 1972   18      1953      315.92      361.17      677.09
 1972   19      1953      376.81      437.26      814.08
 1972   19      1952      350.65      398.76      749.41
 1972   20      1952      412.59      483.85      896.44
 1972   20      1951      396.42      469.68      866.10
 1972   21      1951      458.00      544.35     1002.35
 1972   21      1950      450.00      521.18      971.18
 1972   22      1950      521.00      603.95     1124.95
 1972   22      1949      501.50      610.61     1112.11
 1972   23      1949      552.76      670.79     1223.55
 1972   23      1948      545.76      622.29     1168.05
 1972   24      1948      597.85      659.75     1257.60
 1972   24      1947      574.18      683.25     1257.43
 1972   25      1947      615.11      714.61     1329.71
 1972   25      1946      548.94      726.44     1275.38
 1972   26      1946      583.20      744.29     1327.48
 1972   26      1945      515.36      680.29     1195.65
 1972   27      1945      540.00      702.09     1242.09
 1972   27      1944      484.50      659.92     1144.42
 1972   28      1944      497.59      647.67     1145.26
 1972   28      1943      468.42      615.34     1083.76
 1972   29      1943      478.24      618.50     1096.74
 1972   29      1942      397.24      567.00      964.24
 1972   30      1942      405.00      559.57      964.57
 1972   30      1941      370.00      547.40      917.40
 1972   31      1941      386.50      544.17      930.67
 1972   31      1940      381.50      561.84      943.34
 1972   32      1940      386.25      556.10      942.35
 1972   32      1939      335.75      499.43      835.18
 1972   33      1939      336.00      494.18      830.18
 1972   33      1938      282.50      464.85      747.35
 1972   34      1938      284.17      456.35      740.52
 1972   34      1937      277.33      412.68      690.02
 1972   35      1937      281.00      415.15      696.15
 1972   35      1936      269.50      385.82      655.32
 1972   36      1936      267.35      388.10      655.45
