NT, Deaths (period 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               219.35          285.91          505.26
1971-1974      1-4                72.40           67.24          139.64
1971-1974      5-9                15.05           27.10           42.15
1971-1974     10-14                5.00           23.11           28.11
1971-1974     15-19               24.10           56.20           80.30
1971-1974     20-24               36.20           64.17          100.37
1971-1974     25-29               33.15           55.19           88.34
1971-1974     30-34               28.19           58.18           86.37
1971-1974     35-39               50.13           52.18          102.31
1971-1974     40-44               47.14           66.24          113.38
1971-1974     45-49               54.28          110.37          164.65
1971-1974     50-54               64.29          110.31          174.60
1971-1974     55-59               48.20           89.31          137.51
1971-1974     60-64               62.39           77.33          139.72
1971-1974     65-69               62.20           67.21          129.41
1971-1974     70-74               50.18          103.43          153.61
1971-1974     75-79               38.15           80.22          118.37
1971-1974     80-84               34.17           31.13           65.30
1971-1974     85-89               26.09           28.14           54.23
1971-1974     90-94                9.06           11.00           20.06
1971-1974     95-99                1.00            4.00            5.00
1971-1974    100-104               3.00            3.00            6.00
1971-1974    105-109               0.00            0.00            0.00
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0               165.50          188.16          353.66
1975-1979      1-4                69.17           71.36          140.53
1975-1979      5-9                30.21           38.26           68.47
1975-1979     10-14               23.06           51.34           74.40
1975-1979     15-19               36.03           49.32           85.35
1975-1979     20-24               42.08           76.37          118.45
1975-1979     25-29               42.09           95.50          137.59
1975-1979     30-34               55.11          106.65          161.76
1975-1979     35-39               53.06          130.75          183.81
1975-1979     40-44               62.17          119.59          181.76
1975-1979     45-49               65.20          150.75          215.95
1975-1979     50-54               76.17          172.87          249.04
1975-1979     55-59               86.18          169.97          256.15
1975-1979     60-64               68.22          155.90          224.12
1975-1979     65-69               71.28          108.69          179.97
1975-1979     70-74               73.29          103.55          176.84
1975-1979     75-79               81.25           94.50          175.75
1975-1979     80-84               70.30           63.33          133.63
1975-1979     85-89               24.06           44.25           68.31
1975-1979     90-94               23.05           13.06           36.11
1975-1979     95-99               11.05            0.00           11.05
1975-1979    100-104               0.00            1.01            1.01
1975-1979    105-109               0.00            0.00            0.00
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0               124.31          145.13          269.44
1980-1984      1-4                47.11           60.06          107.17
1980-1984      5-9                34.09           25.00           59.09
1980-1984     10-14               24.05           54.05           78.10
1980-1984     15-19               38.16           65.07          103.23
1980-1984     20-24               49.12          101.09          150.21
1980-1984     25-29               50.27          107.08          157.35
1980-1984     30-34               67.26          111.13          178.39
1980-1984     35-39               44.32          116.14          160.46
1980-1984     40-44               65.18          114.17          179.35
1980-1984     45-49               53.14          130.14          183.28
1980-1984     50-54               73.26          181.17          254.43
1980-1984     55-59              103.28          184.22          287.50
1980-1984     60-64               94.27          146.14          240.41
1980-1984     65-69               95.49          126.12          221.61
1980-1984     70-74               82.33          131.14          213.47
1980-1984     75-79               67.17           94.09          161.26
1980-1984     80-84               58.23           73.06          131.29
1980-1984     85-89               41.25           38.01           79.26
1980-1984     90-94               24.15           30.00           54.15
1980-1984     95-99               15.13            5.01           20.14
1980-1984    100-104               1.00            5.00            6.00
1980-1984    105-109               0.00            0.00            0.00
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0               131.41          150.51          281.92
1985-1989      1-4                49.09           38.18           87.27
1985-1989      5-9                26.06           28.08           54.14
1985-1989     10-14               14.07           44.19           58.26
1985-1989     15-19               34.18           83.28          117.46
1985-1989     20-24               64.23          124.44          188.67
