NT, Exposure to risk (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              5247.17         5645.33        10892.50
1971-1974        1              5175.57         5545.74        10721.31
1971-1974        2              5141.16         5451.86        10593.02
1971-1974        3              5039.92         5318.27        10358.19
1971-1974        4              4879.44         5160.62        10040.06
1971-1974        5              4661.15         4981.36         9642.51
1971-1974        6              4406.44         4703.53         9109.97
1971-1974        7              4189.00         4458.11         8647.10
1971-1974        8              4014.57         4221.09         8235.65
1971-1974        9              3867.42         4071.04         7938.46
1971-1974       10              3679.25         3915.71         7594.95
1971-1974       11              3567.84         3764.99         7332.83
1971-1974       12              3335.61         3507.40         6843.01
1971-1974       13              3085.90         3273.40         6359.30
1971-1974       14              2875.46         2998.19         5873.65
1971-1974       15              2715.22         2806.51         5521.74
1971-1974       16              2680.50         2740.44         5420.93
1971-1974       17              2732.74         2824.56         5557.29
1971-1974       18              2854.33         3042.60         5896.93
1971-1974       19              3058.19         3372.10         6430.29
1971-1974       20              3322.06         3855.35         7177.41
1971-1974       21              3670.85         4302.58         7973.42
1971-1974       22              4048.87         4810.03         8858.90
1971-1974       23              4363.34         5187.52         9550.85
1971-1974       24              4553.03         5411.80         9964.82
1971-1974       25              4574.44         5543.60        10118.04
1971-1974       26              4479.57         5555.04        10034.60
1971-1974       27              4227.46         5479.81         9707.27
1971-1974       28              3937.24         5204.47         9141.71
1971-1974       29              3587.20         4844.77         8431.97
1971-1974       30              3279.08         4531.61         7810.68
1971-1974       31              3055.38         4360.34         7415.72
1971-1974       32              2855.64         4134.16         6989.80
1971-1974       33              2644.26         3920.30         6564.56
1971-1974       34              2419.00         3627.14         6046.15
1971-1974       35              2233.81         3331.40         5565.21
1971-1974       36              2165.46         3176.76         5342.21
1971-1974       37              2071.83         3014.18         5086.01
1971-1974       38              1923.11         2823.62         4746.72
1971-1974       39              1788.61         2645.25         4433.87
1971-1974       40              1637.49         2446.14         4083.63
1971-1974       41              1645.88         2480.27         4126.16
1971-1974       42              1601.76         2428.28         4030.03
1971-1974       43              1563.00         2385.98         3948.97
1971-1974       44              1504.83         2246.17         3751.00
1971-1974       45              1429.44         2110.51         3539.95
1971-1974       46              1394.64         2060.31         3454.94
1971-1974       47              1384.95         2052.90         3437.85
1971-1974       48              1273.67         1946.99         3220.66
1971-1974       49              1198.42         1824.39         3022.81
1971-1974       50              1099.04         1686.98         2786.01
1971-1974       51              1112.37         1663.01         2775.38
1971-1974       52              1083.85         1606.44         2690.29
1971-1974       53               969.19         1448.95         2418.14
1971-1974       54               865.12         1256.93         2122.05
1971-1974       55               771.94         1076.71         1848.65
1971-1974       56               743.66         1012.80         1756.45
1971-1974       57               737.43          999.87         1737.29
1971-1974       58               688.01          956.06         1644.07
1971-1974       59               617.70          875.17         1492.87
1971-1974       60               541.25          773.23         1314.48
1971-1974       61               541.85          707.21         1249.06
1971-1974       62               536.94          653.22         1190.16
1971-1974       63               489.00          563.76         1052.76
1971-1974       64               408.71          509.33          918.04
1971-1974       65               332.50          442.10          774.60
1971-1974       66               318.05          433.30          751.35
1971-1974       67               310.68          425.96          736.64
1971-1974       68               285.59          395.63          681.22
1971-1974       69               234.42          342.57          576.99
1971-1974       70               190.56          278.22          468.78
1971-1974       71               178.35          259.05          437.40
1971-1974       72               198.77          267.63          466.40
1971-1974       73               175.99          240.38          416.37
1971-1974       74               158.34          194.19          352.52
1971-1974       75               123.35          138.29          261.64
1971-1974       76                99.27          117.59          216.86
1971-1974       77                96.45          119.48          215.93
1971-1974       78                77.93          107.89          185.82
1971-1974       79                69.73           85.79          155.52
1971-1974       80               114.45          106.08          220.53
1971-1974       81               105.32           99.75          205.07
1971-1974       82                88.27           92.17          180.44
1971-1974       83                66.80           75.75          142.55
1971-1974       84                49.42           61.92          111.34
1971-1974       85                39.04           51.40           90.44
1971-1974       86                36.94           39.04           75.98
1971-1974       87                40.75           28.91           69.66
1971-1974       88                41.69           19.26           60.95
1971-1974       89                35.36           15.01           50.37
1971-1974       90                25.00           14.41           39.41
1971-1974       91                14.78           11.89           26.67
1971-1974       92                 8.82            7.99           16.81
1971-1974       93                 6.51            3.56           10.07
1971-1974       94                 4.48            3.07            7.55
1971-1974       95                 2.74            2.73            5.47
1971-1974       96                 2.62            1.77            4.39
1971-1974       97                 4.12            1.49            5.61
1971-1974       98                 4.49            0.47            4.96
1971-1974       99                 3.49               .               .
1971-1974      100                 1.67               .               .
1971-1974      101                 0.00               .               .
1971-1974      102                 0.00               .               .
1971-1974      103                 0.00               .               .
1971-1974      104                 0.00               .               .
1971-1974      105                 0.00               .               .
1971-1974      106                 0.00               .               .
1971-1974      107                 0.00               .               .
1971-1974      108                 0.00               .               .
1971-1974      109                 0.00               .               .
1971-1974      110+                0.00               .               .
1975-1979        0              6251.10         6838.74        13089.84
1975-1979        1              6089.80         6802.45        12892.25
1975-1979        2              6098.12         6913.06        13011.17
1975-1979        3              6155.09         6957.11        13112.20
1975-1979        4              6262.55         6989.07        13251.62
1975-1979        5              6318.56         7019.15        13337.71
1975-1979        6              6322.04         7015.12        13337.16
1975-1979        7              6168.03         6861.55        13029.58
1975-1979        8              5937.03         6545.53        12482.55
1975-1979        9              5639.09         6096.04        11735.13
1975-1979       10              5330.51         5677.03        11007.54
1975-1979       11              5023.61         5360.20        10383.81
1975-1979       12              4784.02         5108.16         9892.18
1975-1979       13              4583.01         4833.16         9416.16
1975-1979       14              4369.50         4662.03         9031.53
1975-1979       15              4233.49         4564.99         8798.48
1975-1979       16              4147.01         4454.02         8601.03
1975-1979       17              4086.52         4382.52         8469.05
1975-1979       18              4183.53         4485.57         8669.10
1975-1979       19              4412.06         4751.07         9163.13
1975-1979       20              4669.58         5071.13         9740.72
1975-1979       21              4996.08         5518.05        10514.12
1975-1979       22              5320.54         5911.21        11231.75
1975-1979       23              5586.06         6204.25        11790.31
1975-1979       24              5797.06         6500.64        12297.70
1975-1979       25              5886.05         6745.72        12631.78
1975-1979       26              5864.53         6851.28        12715.81
1975-1979       27              5848.54         6845.73        12694.27
1975-1979       28              5828.10         6851.37        12679.47
1975-1979       29              5649.13         6826.94        12476.08
1975-1979       30              5390.70         6664.95        12055.65
1975-1979       31              5078.58         6400.44        11479.02
1975-1979       32              4645.71         6113.90        10759.61
1975-1979       33              4222.45         5714.44         9936.89
1975-1979       34              3910.19         5398.92         9309.11
1975-1979       35              3660.58         5117.04         8777.62
1975-1979       36              3398.67         4836.65         8235.32
1975-1979       37              3171.07         4560.80         7731.87
1975-1979       38              2981.53         4292.25         7273.78
1975-1979       39              2773.67         3999.83         6773.50
1975-1979       40              2571.04         3678.64         6249.68
1975-1979       41              2406.61         3333.62         5740.23
1975-1979       42              2267.52         3064.08         5331.60
1975-1979       43              2114.55         2886.09         5000.64
1975-1979       44              1991.60         2760.98         4752.58
1975-1979       45              1926.07         2706.10         4632.16
1975-1979       46              1848.41         2661.48         4509.88
1975-1979       47              1748.15         2638.65         4386.79
1975-1979       48              1691.01         2586.37         4277.38
1975-1979       49              1607.59         2509.12         4116.70
1975-1979       50              1538.42         2434.02         3972.45
1975-1979       51              1434.11         2284.52         3718.63
1975-1979       52              1381.09         2190.98         3572.06
1975-1979       53              1305.50         2042.57         3348.07
1975-1979       54              1218.52         1895.30         3113.82
1975-1979       55              1154.29         1748.54         2902.82
1975-1979       56              1093.81         1594.24         2688.04
1975-1979       57              1033.00         1478.88         2511.88
1975-1979       58               977.06         1350.39         2327.44
1975-1979       59               919.52         1210.08         2129.60
1975-1979       60               862.57         1100.73         1963.30
1975-1979       61               775.54         1018.74         1794.27
1975-1979       62               708.17          948.71         1656.89
1975-1979       63               639.16          882.90         1522.05
1975-1979       64               575.11          786.20         1361.31
1975-1979       65               526.44          693.12         1219.57
1975-1979       66               500.03          618.11         1118.14
1975-1979       67               461.88          563.60         1025.47
1975-1979       68               407.47          505.49          912.96
1975-1979       69               372.48          446.99          819.47
1975-1979       70               332.45          401.96          734.41
1975-1979       71               290.47          347.99          638.46
1975-1979       72               259.95          309.45          569.40
1975-1979       73               231.98          256.96          488.94
1975-1979       74               186.46          228.97          415.42
1975-1979       75               163.92          225.95          389.86
1975-1979       76               138.94          203.44          342.38
1975-1979       77               129.43          185.96          315.39
1975-1979       78               120.96          160.45          281.41
1975-1979       79                95.45          122.97          218.42
1975-1979       80               159.61          137.62          297.23
1975-1979       81               135.74          126.85          262.59
1975-1979       82               122.80          120.80          243.59
1975-1979       83               108.77          113.57          222.34
1975-1979       84                93.95           99.68          193.63
1975-1979       85                83.46           83.12          166.58
1975-1979       86                72.69           71.27          143.95
1975-1979       87                60.49           58.84          119.33
1975-1979       88                47.69           47.08           94.77
1975-1979       89                36.84           36.78           73.62
1975-1979       90                28.10           24.88           52.98
1975-1979       91                23.11           16.69           39.80
1975-1979       92                20.19           12.96           33.15
1975-1979       93                16.77           10.68           27.46
1975-1979       94                16.32            7.70           24.02
1975-1979       95                11.69            4.65           16.34
1975-1979       96                 3.76            3.65            7.41
1975-1979       97                 0.07            2.80            2.87
1975-1979       98                 0.51            1.81            2.32
1975-1979       99                 0.50            1.01            1.51
1975-1979      100                 0.00            0.46            0.46
1975-1979      101                 0.00            0.00            0.00
1975-1979      102                 0.00            0.00            0.00
1975-1979      103                 0.00            0.00            0.00
1975-1979      104                 0.00            0.00            0.00
1975-1979      105                 0.00            0.00            0.00
1975-1979      106                 0.00            0.00            0.00
1975-1979      107                 0.00            0.00            0.00
1975-1979      108                 0.00            0.00            0.00
1975-1979      109                 0.00            0.00            0.00
1975-1979      110+                0.00            0.00            0.00
1980-1984        0              7355.65         7567.48        14923.12
1980-1984        1              7106.39         7337.86        14444.24
1980-1984        2              6937.14         7208.12        14145.26
1980-1984        3              6851.03         7255.15        14106.18
1980-1984        4              6771.57         7308.07        14079.64
1980-1984        5              6758.09         7336.06        14094.15
1980-1984        6              6805.99         7361.50        14167.49
1980-1984        7              6815.58         7334.54        14150.12
1980-1984        8              6811.50         7401.07        14212.58
1980-1984        9              6867.01         7465.51        14332.53
1980-1984       10              6860.01         7431.08        14291.09
1980-1984       11              6736.50         7203.58        13940.08
1980-1984       12              6518.06         6924.09        13442.15
1980-1984       13              6246.56         6535.09        12781.65
1980-1984       14              5921.53         6131.22        12052.75
1980-1984       15              5529.55         5832.66        11362.21
1980-1984       16              5305.70         5679.07        10984.77
1980-1984       17              5278.05         5670.54        10948.59
1980-1984       18              5408.06         5812.07        11220.13
1980-1984       19              5684.07         5998.56        11682.62
1980-1984       20              6152.04         6339.68        12491.72
1980-1984       21              6635.55         6823.23        13458.77
1980-1984       22              6973.56         7313.75        14287.32
1980-1984       23              7205.62         7714.73        14920.35
1980-1984       24              7337.09         7861.78        15198.87
1980-1984       25              7252.61         7818.19        15070.80
1980-1984       26              7189.69         7820.29        15009.97
1980-1984       27              7096.04         7759.36        14855.40
1980-1984       28              6922.02         7695.77        14617.79
1980-1984       29              6841.57         7582.86        14424.43
1980-1984       30              6760.67         7508.29        14268.96
1980-1984       31              6598.09         7492.66        14090.75
1980-1984       32              6615.07         7438.31        14053.37
1980-1984       33              6512.18         7423.86        13936.04
1980-1984       34              6216.88         7288.41        13505.29
1980-1984       35              5840.63         7021.44        12862.07
1980-1984       36              5433.05         6691.27        12124.32
1980-1984       37              4905.28         6281.35        11186.63
1980-1984       38              4425.09         5817.00        10242.09
1980-1984       39              4076.37         5444.29         9520.65
1980-1984       40              3851.88         5187.36         9039.24
1980-1984       41              3579.58         4917.38         8496.96
1980-1984       42              3325.64         4598.98         7924.62
1980-1984       43              3082.77         4198.30         7281.07
1980-1984       44              2841.64         3828.93         6670.56
1980-1984       45              2625.57         3504.82         6130.39
1980-1984       46              2446.07         3226.16         5672.23
1980-1984       47              2291.63         3050.24         5341.87
1980-1984       48              2137.47         2907.66         5045.13
1980-1984       49              2013.56         2800.53         4814.09
1980-1984       50              1954.18         2717.12         4671.29
1980-1984       51              1806.54         2647.09         4453.62
1980-1984       52              1690.57         2560.11         4250.68
1980-1984       53              1609.02         2446.51         4055.53
1980-1984       54              1522.61         2339.64         3862.26
1980-1984       55              1449.11         2216.72         3665.82
