NT, Deaths (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               219.35          285.91          505.26
1971-1974        1                37.31           42.12           79.43
1971-1974        2                18.09           11.03           29.12
1971-1974        3                11.00            9.06           20.06
1971-1974        4                 6.00            5.03           11.03
1971-1974        5                 6.03           10.02           16.05
1971-1974        6                 4.00            7.03           11.03
1971-1974        7                 0.00            4.03            4.03
1971-1974        8                 4.00            3.02            7.02
1971-1974        9                 1.02            3.00            4.02
1971-1974       10                 0.00            4.04            4.04
1971-1974       11                 2.00            7.02            9.02
1971-1974       12                 0.00            1.01            1.01
1971-1974       13                 3.00            4.00            7.00
1971-1974       14                 0.00            7.04            7.04
1971-1974       15                 4.03           13.05           17.08
1971-1974       16                 3.00            8.02           11.02
1971-1974       17                 5.05           12.07           17.12
1971-1974       18                 4.01           15.03           19.04
1971-1974       19                 8.01            8.03           16.04
1971-1974       20                 5.04           10.01           15.05
1971-1974       21                 4.07           12.02           16.09
1971-1974       22                 0.00           16.06           16.06
1971-1974       23                13.06           10.03           23.09
1971-1974       24                14.03           16.05           30.08
1971-1974       25                 7.05           11.03           18.08
1971-1974       26                14.06            8.02           22.08
1971-1974       27                 5.00           16.07           21.07
1971-1974       28                 1.00           10.02           11.02
1971-1974       29                 6.04           10.05           16.09
1971-1974       30                 6.03           11.03           17.06
1971-1974       31                 3.00           12.04           15.04
1971-1974       32                 8.06           12.06           20.12
1971-1974       33                 3.05            9.00           12.05
1971-1974       34                 8.05           14.05           22.10
1971-1974       35                 3.00           10.06           13.06
1971-1974       36                11.01            4.02           15.03
1971-1974       37                10.06           14.02           24.08
1971-1974       38                13.04           11.05           24.09
1971-1974       39                13.02           13.03           26.05
1971-1974       40                11.01           18.04           29.05
1971-1974       41                 8.07           15.07           23.14
1971-1974       42                 9.03           11.03           20.06
1971-1974       43                11.01            7.03           18.04
1971-1974       44                 8.02           15.07           23.09
1971-1974       45                12.07           26.04           38.11
1971-1974       46                15.08           23.05           38.13
1971-1974       47                 5.02           32.10           37.12
1971-1974       48                 9.04           11.08           20.12
1971-1974       49                13.07           18.10           31.17
1971-1974       50                10.06           18.03           28.09
1971-1974       51                10.08           22.02           32.10
1971-1974       52                18.05           16.04           34.09
1971-1974       53                13.05           26.10           39.15
1971-1974       54                13.05           28.12           41.17
1971-1974       55                 5.01           18.05           23.06
1971-1974       56                12.11           11.07           23.18
1971-1974       57                17.05           26.07           43.12
1971-1974       58                10.01           13.05           23.06
1971-1974       59                 4.02           21.07           25.09
1971-1974       60                12.07           18.09           30.16
1971-1974       61                15.18           15.03           30.21
1971-1974       62                 8.00           12.07           20.07
1971-1974       63                14.07           14.06           28.13
1971-1974       64                13.07           18.08           31.15
1971-1974       65                13.07           20.06           33.13
1971-1974       66                16.07           15.03           31.10
1971-1974       67                 9.00            8.02           17.02
1971-1974       68                10.05           13.05           23.10
1971-1974       69                14.01           11.05           25.06
1971-1974       70                11.08           22.10           33.18
1971-1974       71                 9.05           17.04           26.09
1971-1974       72                13.05           22.09           35.14
1971-1974       73                 8.00           19.10           27.10
1971-1974       74                 9.00           23.10           32.10
1971-1974       75                 9.10           20.07           29.17
1971-1974       76                 8.00           18.07           26.07
1971-1974       77                 7.00           18.04           25.04
1971-1974       78                 6.00           17.02           23.02
1971-1974       79                 8.05            7.02           15.07
1971-1974       80                11.05            7.05           18.10
1971-1974       81                 5.00            7.03           12.03
1971-1974       82                 9.07            5.00           14.07
1971-1974       83                 6.05           11.04           17.09
1971-1974       84                 3.00            1.01            4.01
1971-1974       85                 5.01            4.04            9.05
1971-1974       86                 4.04            7.01           11.05
1971-1974       87                 3.00            4.02            7.02
1971-1974       88                 5.00           10.05           15.05
1971-1974       89                 9.04            3.02           12.06
1971-1974       90                 6.03            4.00           10.03
1971-1974       91                 0.00            1.00            1.00
1971-1974       92                 1.00            4.00            5.00
1971-1974       93                 2.03            2.00            4.03
1971-1974       94                 0.00            0.00            0.00
1971-1974       95                 1.00            3.00            4.00
1971-1974       96                 0.00            0.00            0.00
1971-1974       97                 0.00            0.00            0.00
1971-1974       98                 0.00            1.00            1.00
1971-1974       99                 0.00            0.00            0.00
1971-1974      100                 3.00            1.00            4.00
1971-1974      101                 0.00            1.00            1.00
1971-1974      102                 0.00            1.00            1.00
1971-1974      103                 0.00            0.00            0.00
1971-1974      104                 0.00            0.00            0.00
1971-1974      105                 0.00            0.00            0.00
1971-1974      106                 0.00            0.00            0.00
1971-1974      107                 0.00            0.00            0.00
1971-1974      108                 0.00            0.00            0.00
1971-1974      109                 0.00            0.00            0.00
1971-1974      110+                0.00            0.00            0.00
1975-1979        0               165.50          188.16          353.66
1975-1979        1                41.10           30.15           71.25
1975-1979        2                10.03           16.09           26.12
1975-1979        3                13.04           15.09           28.13
1975-1979        4                 5.00           10.03           15.03
1975-1979        5                12.05           15.09           27.14
1975-1979        6                 5.05           12.08           17.13
1975-1979        7                 5.06            6.04           11.10
1975-1979        8                 4.01            2.01            6.02
1975-1979        9                 4.04            3.04            7.08
1975-1979       10                 3.04            4.03            7.07
1975-1979       11                 4.00           10.07           14.07
1975-1979       12                 7.00            8.07           15.07
1975-1979       13                 2.00           15.10           17.10
1975-1979       14                 7.02           14.07           21.09
1975-1979       15                 5.00            6.06           11.06
1975-1979       16                 3.01            4.01            7.02
1975-1979       17                 8.00            9.05           17.05
1975-1979       18                11.02           12.07           23.09
1975-1979       19                 9.00           18.13           27.13
1975-1979       20                10.01           11.02           21.03
1975-1979       21                 8.00            5.02           13.02
1975-1979       22                 7.04           22.13           29.17
1975-1979       23                 9.03           23.11           32.14
1975-1979       24                 8.00           15.09           23.09
1975-1979       25                12.01           16.08           28.09
1975-1979       26                 7.03           16.08           23.11
1975-1979       27                 7.00           18.08           25.08
1975-1979       28                 9.03           26.15           35.18
1975-1979       29                 7.02           19.11           26.13
1975-1979       30                13.05           23.10           36.15
1975-1979       31                 5.00           15.12           20.12
1975-1979       32                15.03           22.15           37.18
1975-1979       33                 8.03           25.14           33.17
1975-1979       34                14.00           21.14           35.14
1975-1979       35                13.04           31.16           44.20
1975-1979       36                 9.01           27.13           36.14
1975-1979       37                10.01           21.09           31.10
1975-1979       38                 6.00           21.17           27.17
1975-1979       39                15.00           30.20           45.20
1975-1979       40                 9.03           17.09           26.12
1975-1979       41                15.06           22.10           37.16
1975-1979       42                18.03           22.10           40.13
1975-1979       43                15.05           30.16           45.21
1975-1979       44                 5.00           28.14           33.14
1975-1979       45                 5.00           26.13           31.13
1975-1979       46                15.05           31.15           46.20
1975-1979       47                 9.03           33.17           42.20
1975-1979       48                15.03           32.15           47.18
1975-1979       49                21.09           28.15           49.24
1975-1979       50                21.06           39.18           60.24
1975-1979       51                18.05           17.12           35.17
1975-1979       52                18.04           40.21           58.25
1975-1979       53                 4.00           35.20           39.20
1975-1979       54                15.02           41.16           56.18
1975-1979       55                20.06           40.22           60.28
1975-1979       56                15.03           42.17           57.20
1975-1979       57                21.02           25.16           46.18
1975-1979       58                15.01           31.21           46.22
1975-1979       59                15.06           31.21           46.27
1975-1979       60                20.10           39.22           59.32
1975-1979       61                13.01           30.14           43.15
1975-1979       62                11.02           23.14           34.16
1975-1979       63                15.06           35.20           50.26
1975-1979       64                 9.03           28.20           37.23
1975-1979       65                18.09           18.10           36.19
1975-1979       66                15.02           19.12           34.14
1975-1979       67                13.06           26.17           39.23
