QLD, Deaths (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0              1161.04         1543.10         2704.14
1971-1974        1               125.00          119.01          244.01
1971-1974        2                57.00          104.01          161.01
1971-1974        3                49.00           64.01          113.01
1971-1974        4                35.00           48.01           83.01
1971-1974        5                28.00           38.01           66.01
1971-1974        6                34.00           45.00           79.00
1971-1974        7                17.00           30.00           47.00
1971-1974        8                21.00           21.00           42.00
1971-1974        9                24.00           27.01           51.01
1971-1974       10                19.00           33.00           52.00
1971-1974       11                22.00           26.00           48.00
1971-1974       12                13.00           44.00           57.00
1971-1974       13                17.00           38.00           55.00
1971-1974       14                20.00           55.00           75.00
1971-1974       15                35.01           62.00           97.01
1971-1974       16                47.00          110.01          157.01
1971-1974       17                63.00          140.01          203.01
1971-1974       18                54.00          163.01          217.01
1971-1974       19                48.01          210.02          258.03
1971-1974       20                48.00          165.01          213.01
1971-1974       21                54.00          150.01          204.01
1971-1974       22                29.01          141.01          170.02
1971-1974       23                43.00          122.01          165.01
1971-1974       24                51.01          122.01          173.02
1971-1974       25                35.01          114.01          149.02
1971-1974       26                47.00           91.00          138.00
1971-1974       27                36.00           93.01          129.01
1971-1974       28                36.00           83.01          119.01
1971-1974       29                42.00           87.00          129.00
1971-1974       30                41.00           74.01          115.01
1971-1974       31                41.01           94.01          135.02
1971-1974       32                51.00           99.00          150.00
1971-1974       33                45.00           75.01          120.01
1971-1974       34                44.00           87.01          131.01
1971-1974       35                48.00          109.00          157.00
1971-1974       36                56.00          113.01          169.01
1971-1974       37                62.00          100.01          162.01
1971-1974       38                59.00           99.00          158.00
1971-1974       39                67.00          146.01          213.01
1971-1974       40                79.00          140.01          219.01
1971-1974       41                93.00          145.01          238.01
1971-1974       42               102.01          166.01          268.02
1971-1974       43               114.00          184.02          298.02
1971-1974       44               111.00          234.02          345.02
1971-1974       45               144.00          243.02          387.02
1971-1974       46               151.00          267.02          418.02
1971-1974       47               190.01          272.02          462.03
1971-1974       48               211.01          320.02          531.03
1971-1974       49               194.01          334.02          528.03
1971-1974       50               217.01          372.03          589.04
1971-1974       51               221.00          422.03          643.03
1971-1974       52               215.01          483.04          698.05
1971-1974       53               235.01          448.04          683.05
1971-1974       54               242.01          453.04          695.05
1971-1974       55               272.01          535.04          807.05
1971-1974       56               307.01          539.04          846.05
1971-1974       57               294.01          579.04          873.05
1971-1974       58               318.02          647.05          965.07
1971-1974       59               367.02          691.05         1058.07
1971-1974       60               384.01          738.06         1122.07
1971-1974       61               383.01          786.06         1169.07
1971-1974       62               392.02          808.06         1200.08
1971-1974       63               418.02          861.07         1279.09
1971-1974       64               412.01          958.07         1370.08
1971-1974       65               423.01          961.07         1384.08
1971-1974       66               443.02          879.06         1322.08
1971-1974       67               518.02          979.08         1497.10
1971-1974       68               517.02          916.07         1433.09
1971-1974       69               555.02          929.07         1484.09
1971-1974       70               556.02          991.08         1547.10
1971-1974       71               614.02          965.08         1579.10
1971-1974       72               666.03         1079.07         1745.10
1971-1974       73               705.03         1088.09         1793.12
1971-1974       74               775.03          993.09         1768.12
1971-1974       75               813.02          962.07         1775.09
1971-1974       76               806.03          959.07         1765.10
1971-1974       77               800.03          941.07         1741.10
1971-1974       78               857.03          918.06         1775.09
1971-1974       79               923.03          881.06         1804.09
1971-1974       80               961.04          885.07         1846.11
1971-1974       81               854.04          836.07         1690.11
1971-1974       82               960.03          849.06         1809.09
1971-1974       83               906.03          749.06         1655.09
1971-1974       84               867.03          693.06         1560.09
1971-1974       85               842.03          599.05         1441.08
1971-1974       86               765.03          578.05         1343.08
1971-1974       87               669.02          482.04         1151.06
1971-1974       88               538.01          395.03          933.04
1971-1974       89               537.01          345.03          882.04
1971-1974       90               402.02          252.02          654.04
1971-1974       91               354.02          190.02          544.04
1971-1974       92               282.01          149.01          431.02
1971-1974       93               250.01          125.01          375.02
1971-1974       94               189.00           77.01          266.01
1971-1974       95               144.00           54.00          198.00
1971-1974       96               108.00           46.00          154.00
1971-1974       97                63.00           16.00           79.00
1971-1974       98                52.00           20.00           72.00
1971-1974       99                24.00            8.00           32.00
1971-1974      100                25.49            8.58           34.07
1971-1974      101                16.37            5.45           21.82
1971-1974      102                10.49            3.43           13.92
1971-1974      103                 6.55            1.16            7.71
1971-1974      104                 3.86            0.39            4.25
1971-1974      105                 1.26            0.00            1.26
1971-1974      106                 0.00            0.00            0.00
1971-1974      107                 0.00            0.00            0.00
1971-1974      108                 0.00            0.00            0.00
1971-1974      109                 0.00            0.00            0.00
1971-1974      110+                0.00            0.00            0.00
1975-1979        0              1029.05         1327.03         2356.08
1975-1979        1                94.01          112.01          206.02
1975-1979        2                71.00           70.01          141.01
1975-1979        3                52.00           84.00          136.00
1975-1979        4                37.00           51.00           88.00
1975-1979        5                35.00           49.01           84.01
1975-1979        6                31.00           43.00           74.00
1975-1979        7                27.00           34.00           61.00
1975-1979        8                31.00           30.00           61.00
1975-1979        9                28.00           28.00           56.00
1975-1979       10                24.00           33.00           57.00
1975-1979       11                30.00           24.00           54.00
1975-1979       12                23.00           44.00           67.00
1975-1979       13                16.00           43.00           59.00
1975-1979       14                33.00           56.00           89.00
1975-1979       15                47.00           74.00          121.00
1975-1979       16                44.00          112.01          156.01
1975-1979       17                56.00          187.01          243.01
1975-1979       18                81.00          240.01          321.01
1975-1979       19                49.01          244.00          293.01
1975-1979       20                60.01          200.00          260.01
1975-1979       21                54.01          212.01          266.02
1975-1979       22                47.00          177.01          224.01
1975-1979       23                31.00          154.00          185.00
1975-1979       24                59.00          153.00          212.00
1975-1979       25                43.01          165.00          208.01
1975-1979       26                42.01          125.00          167.01
