WA, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             41697.14        43934.21        85631.35
1971-1974        1             43006.08        45307.07        88313.14
1971-1974        2             43648.19        45981.97        89630.15
1971-1974        3             43565.45        45904.92        89470.38
1971-1974        4             42533.75        44854.30        87388.04
1971-1974        5             41647.38        44161.86        85809.24
1971-1974        6             40976.67        43491.01        84467.67
1971-1974        7             40901.36        43236.51        84137.87
1971-1974        8             41284.83        43570.56        84855.40
1971-1974        9             42023.37        44326.61        86349.98
1971-1974       10             42624.88        45121.32        87746.20
1971-1974       11             43010.08        45788.72        88798.80
1971-1974       12             42835.99        45666.93        88502.92
1971-1974       13             42409.73        45191.62        87601.35
1971-1974       14             41872.43        44407.14        86279.58
1971-1974       15             41016.90        43183.08        84199.98
1971-1974       16             40231.72        42124.18        82355.90
1971-1974       17             39490.71        41121.80        80612.51
1971-1974       18             38820.59        40251.91        79072.50
1971-1974       19             38442.18        39584.37        78026.55
1971-1974       20             37962.36        39253.00        77215.36
1971-1974       21             37691.87        39330.45        77022.31
1971-1974       22             37610.51        39793.95        77404.46
1971-1974       23             37679.16        40605.80        78284.96
1971-1974       24             37543.20        41211.49        78754.68
1971-1974       25             38074.63        42310.12        80384.75
1971-1974       26             36369.39        41345.64        77715.03
1971-1974       27             34629.42        39634.56        74263.98
1971-1974       28             32377.06        37022.07        69399.13
1971-1974       29             30550.87        34490.59        65041.46
1971-1974       30             29844.06        33367.82        63211.88
1971-1974       31             29121.88        32202.33        61324.21
1971-1974       32             28187.04        31272.79        59459.82
1971-1974       33             27734.95        30446.64        58181.59
1971-1974       34             27110.79        29664.69        56775.48
1971-1974       35             26614.45        28914.57        55529.02
1971-1974       36             26199.98        28240.90        54440.88
1971-1974       37             25580.32        27439.46        53019.77
1971-1974       38             24615.85        26567.19        51183.04
1971-1974       39             24054.79        26067.80        50122.59
1971-1974       40             23546.00        25936.02        49482.02
1971-1974       41             23814.17        26716.77        50530.93
1971-1974       42             23926.66        26846.90        50773.55
1971-1974       43             24048.96        26837.59        50886.55
1971-1974       44             24081.20        26778.08        50859.28
1971-1974       45             23723.68        26227.55        49951.23
1971-1974       46             23515.04        26292.18        49807.21
1971-1974       47             23108.58        25876.97        48985.56
1971-1974       48             22679.32        25151.84        47831.16
1971-1974       49             22320.25        24293.72        46613.97
1971-1974       50             21980.32        23570.22        45550.54
1971-1974       51             21741.06        22988.43        44729.49
1971-1974       52             20881.37        21838.54        42719.91
1971-1974       53             19648.34        20115.65        39763.99
1971-1974       54             18512.31        18560.44        37072.75
1971-1974       55             17866.54        17695.60        35562.14
1971-1974       56             17844.22        17439.30        35283.52
1971-1974       57             18153.56        17753.30        35906.86
1971-1974       58             18365.27        17868.43        36233.69
1971-1974       59             18275.66        17796.15        36071.81
1971-1974       60             17618.49        17390.83        35009.32
1971-1974       61             17229.37        16867.66        34097.03
1971-1974       62             16416.52        15972.05        32388.57
1971-1974       63             15886.10        15299.82        31185.92
1971-1974       64             15379.57        14718.70        30098.27
1971-1974       65             14763.49        14060.64        28824.13
1971-1974       66             14323.36        13694.70        28018.06
1971-1974       67             13548.76        13021.13        26569.89
1971-1974       68             12836.69        12287.95        25124.64
1971-1974       69             12156.03        11626.22        23782.25
1971-1974       70             11476.07        10835.60        22311.67
1971-1974       71             11002.40        10161.80        21164.20
1971-1974       72             10466.49         9136.74        19603.22
1971-1974       73              9736.16         8030.94        17767.10
1971-1974       74              8900.43         6925.68        15826.11
1971-1974       75              7799.55         5865.31        13664.86
1971-1974       76              7038.47         5015.22        12053.70
1971-1974       77              6552.84         4385.18        10938.02
1971-1974       78              6041.40         3832.81         9874.21
1971-1974       79              5535.77         3402.29         8938.05
1971-1974       80              5292.94         3092.73         8385.67
1971-1974       81              4781.47         2722.68         7504.14
1971-1974       82              4281.23         2383.69         6664.92
1971-1974       83              3756.81         2031.80         5788.61
1971-1974       84              3236.81         1661.56         4898.37
1971-1974       85              2733.61         1344.24         4077.85
1971-1974       86              2259.24         1092.42         3351.66
1971-1974       87              1855.46          881.08         2736.53
1971-1974       88              1524.32          697.24         2221.56
1971-1974       89              1251.94          534.12         1786.07
1971-1974       90              1017.00          396.10         1413.09
1971-1974       91               807.93          287.83         1095.76
1971-1974       92               617.09          206.21          823.30
1971-1974       93               447.40          149.53          596.92
1971-1974       94               312.66          112.52          425.18
1971-1974       95               219.05           84.68          303.73
1971-1974       96               152.74           53.54          206.28
1971-1974       97               100.69           31.16          131.85
1971-1974       98                66.18           20.49           86.67
1971-1974       99                42.19           10.49           52.68
1971-1974      100                24.87            4.10           28.97
1971-1974      101                14.03            1.46           15.49
1971-1974      102                 6.87            0.37            7.24
1971-1974      103                 2.48            0.00            2.48
1971-1974      104                 0.47            0.00            0.47
1971-1974      105                 0.00            0.00            0.00
1971-1974      106                 0.00            0.00            0.00
1971-1974      107                 0.00            0.00            0.00
1971-1974      108                 0.00            0.00            0.00
1971-1974      109                 0.00            0.00            0.00
1971-1974      110+                0.00            0.00            0.00
1975-1979        0             49765.58        52730.33       102495.91
1975-1979        1             49933.16        52920.90       102854.06
1975-1979        2             50794.49        53615.45       104409.94
1975-1979        3             52406.18        55042.86       107449.03
1975-1979        4             54431.76        57180.24       111612.00
1975-1979        5             56036.09        58862.20       114898.29
1975-1979        6             57026.17        60006.73       117032.89
1975-1979        7             57196.74        60511.28       117708.02
1975-1979        8             56631.58        59983.12       116614.70
1975-1979        9             55396.10        58881.62       114277.72
1975-1979       10             54376.08        57785.60       112161.68
1975-1979       11             53902.53        57172.12       111074.64
1975-1979       12             54036.52        57419.08       111455.60
1975-1979       13             54433.52        57919.61       112353.13
1975-1979       14             54902.03        58481.57       113383.60
1975-1979       15             55336.56        58996.54       114333.10
1975-1979       16             55430.06        58688.60       114118.66
1975-1979       17             55050.05        57489.62       112539.67
1975-1979       18             54315.12        56160.62       110475.73
1975-1979       19             53693.08        55438.18       109131.27
1975-1979       20             53257.77        55142.99       108400.76
1975-1979       21             52972.58        55053.33       108025.91
1975-1979       22             52869.17        55202.50       108071.67
1975-1979       23             52968.10        55379.78       108347.88
1975-1979       24             52747.71        55195.20       107942.91
1975-1979       25             52381.16        54649.36       107030.52
1975-1979       26             52079.68        54624.78       106704.46
1975-1979       27             51638.14        54866.37       106504.51
1975-1979       28             51688.19        55561.34       107249.53
1975-1979       29             50761.71        55339.53       106101.24
1975-1979       30             48652.70        53562.75       102215.46
1975-1979       31             46831.22        51816.07        98647.29
1975-1979       32             44824.72        49388.26        94212.99
1975-1979       33             42048.65        46159.36        88208.01
1975-1979       34             40056.22        43695.31        83751.54
1975-1979       35             39025.69        42306.40        81332.08
1975-1979       36             37780.22        40980.90        78761.12
1975-1979       37             36950.17        39881.93        76832.10
1975-1979       38             36408.77        39047.03        75455.79
1975-1979       39             35414.81        38005.08        73419.88
1975-1979       40             34285.33        36724.88        71010.20
1975-1979       41             32893.34        35276.96        68170.30
1975-1979       42             31559.37        34168.89        65728.26
1975-1979       43             30571.30        33387.72        63959.02
1975-1979       44             30052.76        33014.18        63066.94
1975-1979       45             29982.70        33089.09        63071.79
1975-1979       46             30190.72        33086.65        63277.38
1975-1979       47             30280.84        32993.29        63274.13
1975-1979       48             30362.97        33112.35        63475.32
1975-1979       49             30147.17        33019.78        63166.95
1975-1979       50             29565.19        32424.17        61989.35
1975-1979       51             28912.59        31706.82        60619.41
1975-1979       52             28425.07        30916.19        59341.25
1975-1979       53             28005.99        30090.35        58096.35
1975-1979       54             27689.67        29292.52        56982.20
1975-1979       55             27162.42        28271.31        55433.73
1975-1979       56             26352.70        26873.63        53226.33
1975-1979       57             25266.18        25020.01        50286.19
1975-1979       58             24127.58        23472.54        47600.12
1975-1979       59             23127.40        22122.05        45249.45
1975-1979       60             22582.93        20970.45        43553.39
1975-1979       61             22490.48        20777.11        43267.59
1975-1979       62             22679.32        21097.43        43776.75
1975-1979       63             22635.71        20978.33        43614.04
1975-1979       64             22164.62        20586.11        42750.73
1975-1979       65             21264.99        19835.54        41100.52
1975-1979       66             20434.86        18848.43        39283.28
1975-1979       67             19719.72        17854.26        37573.97
1975-1979       68             19051.45        16990.25        36041.70
1975-1979       69             18136.49        16026.34        34162.83
1975-1979       70             17212.18        15000.88        32213.06
1975-1979       71             16197.69        14065.36        30263.05
1975-1979       72             15157.24        13211.38        28368.62
1975-1979       73             14180.73        12271.41        26452.14
1975-1979       74             13340.23        11224.91        24565.14
1975-1979       75             12660.78        10237.81        22898.59
1975-1979       76             11757.27         9096.82        20854.08
1975-1979       77             10664.29         7812.84        18477.13
1975-1979       78              9594.78         6613.34        16208.12
1975-1979       79              8506.80         5476.36        13983.15
1975-1979       80              7412.57         4342.36        11754.93
1975-1979       81              6634.02         3679.97        10313.99
1975-1979       82              6004.56         3147.82         9152.38
1975-1979       83              5422.07         2696.42         8118.48
1975-1979       84              4799.93         2307.56         7107.50
1975-1979       85              4175.27         1929.81         6105.07
1975-1979       86              3580.35         1566.92         5147.26
1975-1979       87              2997.71         1254.30         4252.01
1975-1979       88              2453.96          991.79         3445.74
1975-1979       89              1980.39          762.64         2743.03
1975-1979       90              1568.70          569.44         2138.14
1975-1979       91              1222.22          424.64         1646.86
1975-1979       92               930.68          319.01         1249.69
1975-1979       93               697.88          230.67          928.55
1975-1979       94               528.31          152.88          681.19
1975-1979       95               388.11           98.26          486.37
1975-1979       96               260.48           64.61          325.09
1975-1979       97               159.08           43.84          202.92
1975-1979       98               100.85           30.97          131.82
1975-1979       99                64.88           18.54           83.42
1975-1979      100                36.49            7.73           44.22
1975-1979      101                19.83            2.20           22.03
1975-1979      102                10.00            0.41           10.42
1975-1979      103                 4.42            0.00            4.42
1975-1979      104                 1.43            0.00            1.43
1975-1979      105                 0.33            0.00            0.33
1975-1979      106                 0.00            0.00            0.00
1975-1979      107                 0.00            0.00            0.00
1975-1979      108                 0.00            0.00            0.00
1975-1979      109                 0.00            0.00            0.00
1975-1979      110+                0.00            0.00            0.00
