VIC, Exposure to risk (cohort 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1975-1979      5-9            730647.98       770686.66      1501334.64
1975-1979     10-14           748725.13       792660.91      1541386.04
1975-1979     15-19           757702.90       800890.19      1558593.09
1975-1979     20-24           794163.17       816602.85      1610766.02
1975-1979     25-29           856931.27       868040.88      1724972.16
1975-1979     30-34           951787.56       951160.17      1902947.73
1975-1979     35-39          1015189.42      1010504.67      2025694.09
1975-1979     40-44                   .               .               .
1975-1979     45-49                   .               .               .
1975-1979     50-54                   .               .               .
1975-1979     55-59                   .               .               .
1975-1979     60-64                   .               .               .
1975-1979     65-69                   .               .               .
1975-1979     70-74                   .               .               .
1975-1979     75-79                   .               .               .
1975-1979     80-84                   .               .               .
1975-1979     85-89                   .               .               .
1975-1979     90-94                   .               .               .
1975-1979     95-99                   .               .               .
1975-1979    100-104                  .               .               .
1975-1979    105-109                  .               .               .
1975-1979    110+                     .               .               .
1980-1984        0            146103.59       152341.92       298445.51
1980-1984      1-4            590207.66       614829.10      1205036.76
1980-1984      5-9            757220.37       792173.36      1549393.73
1980-1984     10-14           762341.71       795679.74      1558021.45
1980-1984     15-19           783445.93       811133.75      1594579.69
1980-1984     20-24           879959.89       910475.43      1790435.32
1980-1984     25-29          1023522.40      1043152.11      2066674.51
1980-1984     30-34          1152360.86      1140959.42      2293320.28
1980-1984     35-39                   .               .               .
1980-1984     40-44                   .               .               .
1980-1984     45-49                   .               .               .
1980-1984     50-54                   .               .               .
1980-1984     55-59                   .               .               .
1980-1984     60-64                   .               .               .
1980-1984     65-69                   .               .               .
1980-1984     70-74                   .               .               .
1980-1984     75-79                   .               .               .
1980-1984     80-84                   .               .               .
1980-1984     85-89                   .               .               .
1980-1984     90-94                   .               .               .
1980-1984     95-99                   .               .               .
1980-1984    100-104                  .               .               .
1980-1984    105-109                  .               .               .
1980-1984    110+                     .               .               .
1985-1989        0            151627.30       159373.07       311000.38
1985-1989      1-4            613555.51       643470.02      1257025.53
1985-1989      5-9            768470.28       805502.31      1573972.59
1985-1989     10-14           782945.53       816081.30      1599026.82
1985-1989     15-19           834962.72       873418.56      1708381.27
1985-1989     20-24           995720.72      1050533.13      2046253.85
1985-1989     25-29          1179060.65      1177911.22      2356971.87
1985-1989     30-34                   .               .               .
1985-1989     35-39                   .               .               .
1985-1989     40-44                   .               .               .
1985-1989     45-49                   .               .               .
1985-1989     50-54                   .               .               .
1985-1989     55-59                   .               .               .
1985-1989     60-64                   .               .               .
1985-1989     65-69                   .               .               .
1985-1989     70-74                   .               .               .
1985-1989     75-79                   .               .               .
1985-1989     80-84                   .               .               .
1985-1989     85-89                   .               .               .
1985-1989     90-94                   .               .               .
1985-1989     95-99                   .               .               .
1985-1989    100-104                  .               .               .
1985-1989    105-109                  .               .               .
1985-1989    110+                     .               .               .
