VIC, Death rates (period 1x5), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             0.013363        0.016241        0.014836
1971-1974        1             0.000901        0.001137        0.001021
1971-1974        2             0.000689        0.000945        0.000819
1971-1974        3             0.000480        0.000647        0.000565
1971-1974        4             0.000432        0.000553        0.000494
1971-1974        5             0.000316        0.000435        0.000377
1971-1974        6             0.000472        0.000544        0.000509
1971-1974        7             0.000325        0.000534        0.000432
1971-1974        8             0.000287        0.000337        0.000313
1971-1974        9             0.000164        0.000389        0.000280
1971-1974       10             0.000170        0.000364        0.000270
1971-1974       11             0.000169        0.000362        0.000268
1971-1974       12             0.000259        0.000337        0.000299
1971-1974       13             0.000312        0.000458        0.000387
1971-1974       14             0.000279        0.000415        0.000349
1971-1974       15             0.000368        0.000664        0.000520
1971-1974       16             0.000375        0.000893        0.000640
1971-1974       17             0.000483        0.001241        0.000870
1971-1974       18             0.000577        0.001895        0.001247
1971-1974       19             0.000721        0.002011        0.001375
1971-1974       20             0.000621        0.001856        0.001245
1971-1974       21             0.000486        0.001831        0.001164
1971-1974       22             0.000469        0.001570        0.001023
1971-1974       23             0.000517        0.001456        0.000988
1971-1974       24             0.000613        0.001438        0.001026
1971-1974       25             0.000503        0.001205        0.000854
1971-1974       26             0.000616        0.001020        0.000819
1971-1974       27             0.000455        0.001149        0.000807
1971-1974       28             0.000469        0.001133        0.000808
1971-1974       29             0.000717        0.001164        0.000946
1971-1974       30             0.000610        0.001175        0.000900
1971-1974       31             0.000733        0.001292        0.001021
1971-1974       32             0.000671        0.001298        0.000995
1971-1974       33             0.000796        0.001164        0.000986
1971-1974       34             0.000744        0.001437        0.001100
1971-1974       35             0.000940        0.001485        0.001219
1971-1974       36             0.000868        0.001606        0.001245
1971-1974       37             0.000897        0.001840        0.001379
1971-1974       38             0.001127        0.002344        0.001750
1971-1974       39             0.001367        0.002336        0.001865
1971-1974       40             0.001410        0.002271        0.001854
1971-1974       41             0.001516        0.002445        0.001995
1971-1974       42             0.002163        0.003239        0.002720
1971-1974       43             0.002140        0.003633        0.002911
1971-1974       44             0.002246        0.004108        0.003208
1971-1974       45             0.002601        0.004475        0.003566
1971-1974       46             0.002872        0.005258        0.004100
1971-1974       47             0.003386        0.005693        0.004565
1971-1974       48             0.003612        0.006456        0.005062
1971-1974       49             0.003950        0.007467        0.005730
1971-1974       50             0.004107        0.007310        0.005724
1971-1974       51             0.004461        0.007865        0.006172
1971-1974       52             0.005232        0.009630        0.007440
1971-1974       53             0.005346        0.010187        0.007767
1971-1974       54             0.005792        0.011905        0.008829
1971-1974       55             0.006499        0.011657        0.009052
1971-1974       56             0.007407        0.013962        0.010641
1971-1974       57             0.007727        0.015075        0.011341
1971-1974       58             0.009177        0.017835        0.013421
1971-1974       59             0.008780        0.020000        0.014261
1971-1974       60             0.009912        0.020409        0.015026
1971-1974       61             0.010294        0.021724        0.015812
1971-1974       62             0.012147        0.024003        0.017843
1971-1974       63             0.013772        0.027354        0.020256
1971-1974       64             0.013874        0.029853        0.021455
1971-1974       65             0.017368        0.033610        0.025046
1971-1974       66             0.016075        0.033227        0.024133
1971-1974       67             0.019992        0.040161        0.029401
1971-1974       68             0.021520        0.042819        0.031370
1971-1974       69             0.023385        0.049519        0.035273
1971-1974       70             0.026474        0.049667        0.036868
1971-1974       71             0.029380        0.053570        0.039924
1971-1974       72             0.034728        0.063382        0.046887
