VIC, Exposure to risk (period 5x10), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
2000-2009     80-84           582246.37       383963.02       966209.39
2000-2009     85-89           342375.74       175419.85       517795.60
2000-2009     90-94           143913.40        55056.81       198970.21
2000-2009     95-99            35196.24         9427.49        44623.73
2000-2009    100-104            4243.08          772.71         5015.78
2000-2009    105-109             200.70           12.37          213.07
2000-2009    110+                  0.00            0.00            0.00
2010-2019        0            374258.77       395930.04       770188.81
2010-2019      1-4           1492322.12      1577933.12      3070255.24
2010-2019      5-9           1808644.34      1909937.53      3718581.87
2010-2019     10-14          1706200.02      1801576.15      3507776.17
2010-2019     15-19          1788588.95      1880861.77      3669450.72
2010-2019     20-24          2140495.71      2246923.53      4387419.24
2010-2019     25-29          2342849.92      2357381.98      4700231.89
2010-2019     30-34          2286700.37      2258629.48      4545329.85
2010-2019     35-39          2115699.60      2093293.71      4208993.32
2010-2019     40-44          2096545.49      2036242.69      4132788.18
2010-2019     45-49          2053790.71      1966070.73      4019861.44
2010-2019     50-54          1946073.93      1873149.38      3819223.31
2010-2019     55-59          1821099.04      1742820.60      3563919.64
2010-2019     60-64          1636502.44      1550156.15      3186658.60
2010-2019     65-69          1421301.94      1347500.39      2768802.32
2010-2019     70-74          1116896.25      1049890.99      2166787.24
2010-2019     75-79           860192.91       756677.35      1616870.26
2010-2019     80-84           674734.36       528102.55      1202836.91
2010-2019     85-89           468187.28       302797.75       770985.02
2010-2019     90-94           220904.08       106909.36       327813.44
2010-2019     95-99            56385.51        18693.61        75079.12
2010-2019    100-104            6736.04         1378.90         8114.94
2010-2019    105-109             285.92           26.05          311.97
2010-2019    110+                  0.00            0.00            0.00
