VIC, Exposure to risk (period 1x10), 	Last modified: 02 Jul 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0            278325.86       292490.94       570816.80
1971-1979        1            285958.26       299123.00       585081.27
1971-1979        2            292692.52       305441.46       598133.98
1971-1979        3            299566.94       312189.06       611755.99
1971-1979        4            304278.14       316801.09       621079.24
1971-1979        5            307647.11       320282.46       627929.57
1971-1979        6            308517.30       321077.65       629594.95
1971-1979        7            308679.86       321590.13       630269.98
1971-1979        8            307546.39       321163.72       628710.11
1971-1979        9            305196.29       319544.94       624741.23
1971-1979       10            302896.90       318091.54       620988.44
1971-1979       11            302105.72       317615.02       619720.73
1971-1979       12            300871.58       316674.21       617545.79
1971-1979       13            300878.54       317357.33       618235.86
1971-1979       14            300647.70       317438.91       618086.61
1971-1979       15            299910.75       316360.60       616271.34
1971-1979       16            297972.76       313494.55       611467.31
1971-1979       17            295563.80       308916.08       604479.87
1971-1979       18            292698.13       304136.34       596834.48
1971-1979       19            290898.72       300170.02       591068.74
1971-1979       20            287987.26       295672.46       583659.72
1971-1979       21            285428.25       291157.17       576585.42
1971-1979       22            283706.27       287156.35       570862.62
1971-1979       23            282836.81       284796.53       567633.34
1971-1979       24            282228.78       282676.54       564905.32
1971-1979       25            283213.89       282753.07       565966.96
1971-1979       26            279316.35       280074.03       559390.39
1971-1979       27            273661.88       276528.40       550190.28
1971-1979       28            267545.89       272151.17       539697.06
1971-1979       29            259119.02       266497.47       525616.49
1971-1979       30            250413.31       259745.21       510158.52
1971-1979       31            242217.87       252822.47       495040.34
1971-1979       32            233145.69       244668.94       477814.63
1971-1979       33            222936.09       234270.28       457206.37
1971-1979       34            214310.40       224761.34       439071.74
1971-1979       35            208216.41       218098.02       426314.43
1971-1979       36            203240.85       212681.70       415922.55
1971-1979       37            198580.73       207711.35       406292.08
1971-1979       38            194768.85       203894.31       398663.16
1971-1979       39            191152.44       200561.45       391713.88
1971-1979       40            187575.76       197101.17       384676.92
1971-1979       41            186673.20       196288.85       382962.05
1971-1979       42            184756.33       195226.89       379983.22
1971-1979       43            184623.97       195281.01       379904.98
1971-1979       44            185202.60       196409.64       381612.24
1971-1979       45            186080.01       197208.05       383288.06
1971-1979       46            188733.68       199809.71       388543.38
1971-1979       47            190540.70       200519.05       391059.75
1971-1979       48            191909.89       201341.55       393251.43
1971-1979       49            192346.41       200348.36       392694.77
1971-1979       50            190721.55       197735.80       388457.34
1971-1979       51            189294.25       194690.56       383984.81
1971-1979       52            185377.25       189132.90       374510.15
1971-1979       53            180196.04       181895.66       362091.69
1971-1979       54            174745.01       174511.73       349256.73
1971-1979       55            169855.98       168271.79       338127.77
1971-1979       56            165755.75       162388.64       328144.38
1971-1979       57            161916.36       157055.47       318971.83
1971-1979       58            158031.08       151896.45       309927.53
1971-1979       59            153742.79       146260.62       300003.41
1971-1979       60            149099.29       140307.03       289406.31
1971-1979       61            147091.29       136518.26       283609.55
1971-1979       62            144576.29       132771.66       277347.95
1971-1979       63            141551.10       128571.11       270122.21
1971-1979       64            137744.13       123534.37       261278.50
1971-1979       65            132806.36       117945.13       250751.49
1971-1979       66            127680.58       112072.67       239753.24
1971-1979       67            122051.61       105691.16       227742.77
1971-1979       68            116649.12        99366.80       216015.92
1971-1979       69            111453.24        92756.20       204209.44
1971-1979       70            106082.19        86186.25       192268.44
1971-1979       71            101961.24        80056.94       182018.17
1971-1979       72             97322.45        73807.48       171129.93
1971-1979       73             91505.64        67049.07       158554.71
1971-1979       74             86228.19        60508.02       146736.22
1971-1979       75             81148.31        54275.24       135423.55
1971-1979       76             76379.91        48427.28       124807.19
1971-1979       77             71573.73        43023.98       114597.70
1971-1979       78             66313.59        38061.31       104374.91
1971-1979       79             60964.53        33223.49        94188.02
1971-1979       80             55416.93        28687.03        84103.95
1971-1979       81             50645.77        25216.69        75862.46
1971-1979       82             45761.50        21981.42        67742.92
1971-1979       83             40552.75        18760.91        59313.66
1971-1979       84             35205.86        15736.16        50942.02
1971-1979       85             29956.84        13019.09        42975.93
1971-1979       86             25154.49        10610.66        35765.16
1971-1979       87             20854.62         8433.48        29288.10
1971-1979       88             17003.94         6529.33        23533.28
1971-1979       89             13522.80         4946.34        18469.14
1971-1979       90             10548.40         3688.74        14237.14
1971-1979       91              8139.30         2710.92        10850.22
1971-1979       92              6148.20         1937.19         8085.39
1971-1979       93              4521.35         1339.59         5860.94
1971-1979       94              3238.91          929.82         4168.73
1971-1979       95              2254.85          650.91         2905.76
1971-1979       96              1518.55          430.74         1949.29
1971-1979       97               988.32          269.92         1258.24
1971-1979       98               633.01          170.08          803.09
1971-1979       99               383.30          103.34          486.65
1971-1979      100               216.05           56.47          272.52
1971-1979      101               123.08           30.31          153.39
1971-1979      102                66.89           14.62           81.51
1971-1979      103                33.43            5.16           38.59
1971-1979      104                14.20            0.51           14.70
1971-1979      105                 3.67            0.00            3.67
1971-1979      106                 0.10            0.00            0.10
1971-1979      107                 0.00            0.00            0.00
1971-1979      108                 0.00            0.00            0.00
1971-1979      109                 0.00            0.00            0.00
1971-1979      110+                0.00            0.00            0.00
1980-1989        0            295571.12       309325.48       604896.60
1980-1989        1            293708.01       306957.18       600665.20
1980-1989        2            293102.96       306483.74       599586.69
1980-1989        3            293044.09       306596.01       599640.10
1980-1989        4            293615.64       307694.27       601309.91
1980-1989        5            294554.92       309227.22       603782.15
1980-1989        6            297249.00       312446.86       609695.86
1980-1989        7            301242.37       316352.64       617595.01
1980-1989        8            306847.88       321643.14       628491.02
1980-1989        9            313868.86       329060.61       642929.47
1980-1989       10            321215.63       336413.35       657628.98
1980-1989       11            328010.14       343531.88       671542.01
1980-1989       12            334241.62       349612.49       683854.11
1980-1989       13            338979.20       354229.53       693208.73
1980-1989       14            342590.72       357610.20       700200.92
1980-1989       15            345131.87       360082.40       705214.27
1980-1989       16            346982.01       362308.03       709290.03
1980-1989       17            348768.63       364257.94       713026.58
1980-1989       18            350083.18       364705.58       714788.77
1980-1989       19            349604.87       362776.24       712381.11
1980-1989       20            348358.32       359445.55       707803.87
1980-1989       21            347357.18       355578.45       702935.63
1980-1989       22            345749.24       352396.73       698145.96
1980-1989       23            344342.02       349893.13       694235.15
1980-1989       24            343849.88       348568.54       692418.41
1980-1989       25            343636.64       347406.06       691042.70
1980-1989       26            343300.30       346106.40       689406.71
1980-1989       27            342165.82       344302.64       686468.46
1980-1989       28            340666.41       341959.77       682626.18
1980-1989       29            338554.02       339180.29       677734.31
1980-1989       30            335606.96       335608.60       671215.56
1980-1989       31            332047.19       331293.63       663340.82
1980-1989       32            329882.09       328097.29       657979.38
1980-1989       33            328888.99       327265.43       656154.42
1980-1989       34            325408.31       324742.62       650150.94
1980-1989       35            318988.24       319693.50       638681.74
1980-1989       36            313207.72       314747.41       627955.12
1980-1989       37            304807.46       307650.29       612457.75
1980-1989       38            295728.98       300160.46       595889.45
1980-1989       39            286495.96       292661.50       579157.46
1980-1989       40            276065.39       283879.51       559944.90
1980-1989       41            265126.00       273996.25       539122.25
1980-1989       42            254795.36       263993.34       518788.70
1980-1989       43            242428.94       251859.37       494288.31
1980-1989       44            231695.27       240878.09       472573.36
1980-1989       45            223555.12       232564.66       456119.78
1980-1989       46            216372.62       225411.74       441784.36
1980-1989       47            210371.06       219656.11       430027.17
1980-1989       48            205987.76       215367.79       421355.54
1980-1989       49            203022.99       211998.24       415021.23
1980-1989       50            201471.98       209769.79       411241.77
1980-1989       51            199561.10       207594.03       407155.13
1980-1989       52            198479.45       206318.47       404797.92
1980-1989       53            197478.07       205097.45       402575.52
1980-1989       54            196845.01       204131.43       400976.44
1980-1989       55            196677.03       203352.20       400029.23
1980-1989       56            197420.26       202809.51       400229.76
1980-1989       57            197388.30       200985.50       398373.80
1980-1989       58            197888.78       198830.55       396719.33
1980-1989       59            197788.42       195751.80       393540.22
1980-1989       60            196417.23       190848.68       387265.91
1980-1989       61            192474.31       183552.00       376026.31
1980-1989       62            187544.60       175231.78       362776.37
1980-1989       63            182080.79       167035.25       349116.04
1980-1989       64            176254.59       159202.92       335457.50
1980-1989       65            170522.45       151680.04       322202.49
1980-1989       66            165445.59       144822.55       310268.14
1980-1989       67            160021.51       137933.82       297955.33
1980-1989       68            154610.36       130975.10       285585.45
1980-1989       69            149011.04       123630.91       272641.94
1980-1989       70            143396.04       116271.52       259667.56
1980-1989       71            138502.72       110066.87       248569.59
1980-1989       72            134498.29       104370.77       238869.05
1980-1989       73            129376.04        97850.23       227226.27
1980-1989       74            123063.36        90640.94       213704.30
1980-1989       75            115890.77        83102.09       198992.86
1980-1989       76            108018.50        75281.65       183300.14
1980-1989       77             99832.68        67386.17       167218.85
1980-1989       78             92414.29        60108.20       152522.48
1980-1989       79             85246.97        53076.17       138323.14
1980-1989       80             77424.59        45209.47       122634.06
1980-1989       81             70576.85        38984.95       109561.79
1980-1989       82             63603.65        33196.61        96800.26
1980-1989       83             56766.93        27848.17        84615.11
1980-1989       84             50321.79        22990.01        73311.80
1980-1989       85             44152.15        18749.08        62901.22
1980-1989       86             38243.17        15194.00        53437.16
1980-1989       87             32759.99        12178.12        44938.11
1980-1989       88             27726.88         9650.86        37377.74
1980-1989       89             23007.72         7509.71        30517.43
1980-1989       90             18684.86         5703.84        24388.70
1980-1989       91             14910.54         4325.50        19236.04
1980-1989       92             11619.08         3235.58        14854.66
1980-1989       93              8793.54         2343.61        11137.15
1980-1989       94              6443.93         1654.49         8098.42
1980-1989       95              4620.13         1136.04         5756.17
1980-1989       96              3280.84          762.70         4043.54
1980-1989       97              2249.46          487.99         2737.45
1980-1989       98              1476.49          308.37         1784.85
1980-1989       99               951.03          192.61         1143.64
1980-1989      100               590.28          113.09          703.37
1980-1989      101               351.94           64.19          416.13
1980-1989      102               201.23           34.04          235.27
1980-1989      103               109.90           15.71          125.61
1980-1989      104                57.01            5.31           62.32
1980-1989      105                26.59            1.18           27.77
1980-1989      106                 9.40            0.00            9.40
1980-1989      107                 1.58            0.00            1.58
1980-1989      108                 0.17            0.00            0.17
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            304531.80       321124.18       625655.98
1990-1999        1            306367.62       323112.68       629480.29
1990-1999        2            308287.65       324677.55       632965.20
1990-1999        3            309347.68       325491.74       634839.42
1990-1999        4            309542.99       325550.95       635093.94
1990-1999        5            309913.54       325530.59       635444.13
1990-1999        6            309579.35       324805.51       634384.86
1990-1999        7            308759.93       323869.53       632629.46
1990-1999        8            307996.97       322812.29       630809.26
1990-1999        9            307058.81       321239.52       628298.32
1990-1999       10            305927.17       319797.84       625725.01
1990-1999       11            304713.68       318507.30       623220.98
1990-1999       12            304234.22       318300.86       622535.07
1990-1999       13            303719.34       318172.04       621891.38
1990-1999       14            303664.37       318496.09       622160.45
1990-1999       15            304333.29       319565.28       623898.57
1990-1999       16            306591.32       322555.48       629146.81
1990-1999       17            311361.91       327492.13       638854.04
1990-1999       18            317971.00       333694.71       651665.71
1990-1999       19            328404.47       342000.99       670405.46
1990-1999       20            337842.12       349113.11       686955.23
1990-1999       21            345067.84       353468.84       698536.68
1990-1999       22            348983.99       355147.72       704131.71
1990-1999       23            351179.15       355178.43       706357.57
1990-1999       24            353659.60       354796.42       708456.01
1990-1999       25            356672.26       354914.39       711586.65
1990-1999       26            359570.80       355655.61       715226.41
1990-1999       27            362359.71       356720.60       719080.31
1990-1999       28            364350.81       357699.97       722050.77
1990-1999       29            364936.08       358772.09       723708.16
1990-1999       30            365614.21       360153.21       725767.43
1990-1999       31            365446.79       360658.45       726105.23
1990-1999       32            365163.22       360155.33       725318.56
1990-1999       33            365274.80       360005.64       725280.44
1990-1999       34            364897.07       360465.17       725362.24
1990-1999       35            363583.77       359569.46       723153.23
1990-1999       36            360785.44       356836.34       717621.78
1990-1999       37            357139.95       353032.38       710172.33
1990-1999       38            352620.63       348339.31       700959.94
1990-1999       39            348842.11       343843.31       692685.42
1990-1999       40            344622.68       339474.36       684097.04
1990-1999       41            339540.25       334853.63       674393.89
1990-1999       42            335230.81       330847.25       666078.06
1990-1999       43            331312.61       327886.29       659198.90
1990-1999       44            325766.27       323068.27       648834.54
1990-1999       45            318264.80       316599.94       634864.74
1990-1999       46            309941.02       309129.90       619070.92
1990-1999       47            300189.43       300278.24       600467.67
1990-1999       48            289906.91       291008.58       580915.48
1990-1999       49            279874.85       282374.76       562249.61
1990-1999       50            268845.91       272780.42       541626.33
1990-1999       51            257836.41       262873.11       520709.52
1990-1999       52            247035.28       252665.33       499700.60
1990-1999       53            234816.04       240624.85       475440.89
1990-1999       54            224521.87       229684.80       454206.67
1990-1999       55            216398.12       220866.95       437265.07
1990-1999       56            209057.83       212868.97       421926.79
1990-1999       57            202985.70       206127.62       409113.32
1990-1999       58            197999.24       200123.51       398122.74
1990-1999       59            194808.45       195223.42       390031.88
1990-1999       60            192837.54       191651.70       384489.25
1990-1999       61            190709.25       188477.23       379186.48
1990-1999       62            189139.96       185739.32       374879.28
1990-1999       63            187739.54       183040.72       370780.26
1990-1999       64            186535.06       180392.87       366927.92
1990-1999       65            185433.88       177426.36       362860.23
1990-1999       66            184276.06       173652.29       357928.35
1990-1999       67            182519.50       169291.69       351811.19
1990-1999       68            180615.55       164298.73       344914.28
1990-1999       69            178331.19       158707.11       337038.30
1990-1999       70            174982.82       151832.11       326814.93
1990-1999       71            169600.09       143531.86       313131.95
1990-1999       72            163071.50       134315.17       297386.67
1990-1999       73            156013.24       124993.12       281006.36
1990-1999       74            148743.17       115896.97       264640.14
1990-1999       75            141485.08       107273.64       248758.72
1990-1999       76            134490.56        98835.18       233325.74
1990-1999       77            126815.04        90257.36       217072.40
1990-1999       78            118667.23        81722.30       200389.53
1990-1999       79            110334.98        73265.18       183600.16
1990-1999       80            101488.15        63914.65       165402.80
1990-1999       81             94535.07        57233.80       151768.87
1990-1999       82             87472.29        50597.18       138069.47
1990-1999       83             79865.35        44067.39       123932.74
1990-1999       84             71702.57        37715.68       109418.25
1990-1999       85             63241.31        31616.72        94858.03
1990-1999       86             54924.56        25958.86        80883.42
1990-1999       87             46996.63        20909.61        67906.24
1990-1999       88             39832.86        16680.98        56513.84
1990-1999       89             33459.30        13093.08        46552.38
1990-1999       90             27577.88         9952.35        37530.23
1990-1999       91             22224.29         7369.51        29593.79
1990-1999       92             17514.45         5362.29        22876.74
1990-1999       93             13537.58         3816.32        17353.89
1990-1999       94             10257.43         2671.17        12928.60
1990-1999       95              7577.09         1828.57         9405.66
1990-1999       96              5454.48         1221.61         6676.08
1990-1999       97              3843.92          799.29         4643.21
1990-1999       98              2657.58          512.45         3170.03
1990-1999       99              1781.58          320.63         2102.20
1990-1999      100              1150.10          189.66         1339.76
1990-1999      101               722.41          108.46          830.86
1990-1999      102               438.24           58.87          497.11
1990-1999      103               256.93           29.44          286.37
1990-1999      104               145.02           12.82          157.84
1990-1999      105                78.07            3.91           81.98
1990-1999      106                39.39            0.53           39.92
1990-1999      107                17.39            0.00           17.39
1990-1999      108                 5.30            0.00            5.30
1990-1999      109                 0.24            0.00            0.24
1990-1999      110+                0.00            0.00            0.00
2000-2009        0            312932.46       328807.94       641740.40
2000-2009        1            309767.22       325004.72       634771.93
2000-2009        2            307649.21       323375.21       631024.42
2000-2009        3            306924.62       322648.37       629572.99
2000-2009        4            306918.54       323002.99       629921.53
2000-2009        5            307919.31       324574.59       632493.90
2000-2009        6            309830.34       326630.78       636461.12
2000-2009        7            311824.81       328761.34       640586.15
2000-2009        8            313945.18       330999.93       644945.11
2000-2009        9            316363.78       333361.39       649725.17
2000-2009       10            318437.66       335588.78       654026.44
2000-2009       11            319764.68       337106.30       656870.99
2000-2009       12            321536.64       338301.82       659838.46
2000-2009       13            322893.76       339206.25       662100.01
2000-2009       14            323863.24       339959.38       663822.62
2000-2009       15            325141.89       340476.88       665618.77
2000-2009       16            327070.51       341195.01       668265.52
2000-2009       17            330104.56       344009.78       674114.35
2000-2009       18            335701.74       350810.14       686511.88
2000-2009       19            342558.12       358571.26       701129.38
2000-2009       20            347293.53       362405.15       709698.67
2000-2009       21            350105.83       364251.26       714357.09
2000-2009       22            351283.87       366408.11       717691.98
2000-2009       23            352352.26       367688.30       720040.56
2000-2009       24            352852.94       366403.65       719256.59
2000-2009       25            353169.98       363402.07       716572.05
2000-2009       26            354463.35       360438.70       714902.04
2000-2009       27            356448.63       359171.22       715619.85
2000-2009       28            359869.31       359397.11       719266.42
2000-2009       29            365836.62       362557.18       728393.80
2000-2009       30            371994.24       366458.63       738452.87
