WA, Exposure to risk (period 5x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0             41697.14        43934.21        85631.35
1971-1974      1-4            172753.46       182048.25       354801.72
1971-1974      5-9            206833.61       218786.55       425620.16
1971-1974     10-14           212753.11       226175.73       438928.85
1971-1974     15-19           198002.10       206265.34       404267.44
1971-1974     20-24           188487.10       200194.68       388681.77
1971-1974     25-29           172001.36       194802.99       366804.34
1971-1974     30-34           141998.71       156954.27       298952.97
1971-1974     35-39           127065.38       137229.92       264295.30
1971-1974     40-44           119416.99       133115.35       252532.33
1971-1974     45-49           115346.88       127842.25       243189.13
1971-1974     50-54           102763.40       107073.28       209836.68
1971-1974     55-59            90505.25        88552.77       179058.01
1971-1974     60-64            82530.06        80249.06       162779.12
1971-1974     65-69            67628.33        64690.64       132318.97
1971-1974     70-74            51581.55        45090.76        96672.31
1971-1974     75-79            32968.02        22500.81        55468.83
1971-1974     80-84            21349.25        11892.46        33241.71
1971-1974     85-89             9624.57         4549.10        14173.67
1971-1974     90-94             3202.07         1152.19         4354.26
1971-1974     95-99              580.84          200.36          781.20
1971-1974    100-104              48.73            5.93           54.65
1971-1974    105-109               0.00            0.00            0.00
1971-1974    110+                  0.00            0.00            0.00
1975-1979        0             49765.58        52730.33       102495.91
1975-1979      1-4            207565.58       218759.44       426325.02
1975-1979      5-9            282286.67       298244.95       580531.62
1975-1979     10-14           271650.67       288777.98       560428.65
1975-1979     15-19           273824.87       286773.55       560598.42
1975-1979     20-24           264815.33       275973.79       540789.12
1975-1979     25-29           258548.88       275041.38       533590.26
1975-1979     30-34           222413.52       244621.76       467035.28
1975-1979     35-39           185579.64       200221.33       385800.97
1975-1979     40-44           159362.10       172572.63       331934.72
1975-1979     45-49           150964.40       165301.16       316265.57
1975-1979     50-54           142598.51       154430.05       297028.56
1975-1979     55-59           126036.28       125759.54       251795.82
1975-1979     60-64           112553.06       104409.43       216962.49
1975-1979     65-69            98607.49        89554.81       188162.30
1975-1979     70-74            76088.06        65773.94       141862.00
1975-1979     75-79            53183.91        39237.16        92421.07
1975-1979     80-84            30273.16        16174.13        46447.28
1975-1979     85-89            15187.68         6505.45        21693.12
1975-1979     90-94             4947.79         1696.64         6644.43
1975-1979     95-99              973.40          256.21         1229.61
1975-1979    100-104              72.16           10.34           82.50
1975-1979    105-109               0.33            0.00            0.33
1975-1979    110+                  0.00            0.00            0.00
1980-1984        0             53586.84        56473.41       110060.25
1980-1984      1-4            210200.32       221833.37       432033.69
1980-1984      5-9            273373.45       288332.71       561706.16
1980-1984     10-14           298756.77       315990.76       614747.53
1980-1984     15-19           286196.48       298282.29       584478.77
1980-1984     20-24           294013.16       304248.63       598261.79
1980-1984     25-29           289650.92       300564.12       590215.04
1980-1984     30-34           280495.25       293439.94       573935.19
1980-1984     35-39           238365.38       257565.14       495930.52
1980-1984     40-44           192276.49       206878.83       399155.31
1980-1984     45-49           162598.36       174043.02       336641.38
1980-1984     50-54           151704.41       163531.71       315236.13
1980-1984     55-59           142485.66       149920.99       292406.64
1980-1984     60-64           126127.12       119512.09       245639.21
1980-1984     65-69           109982.65        96188.72       206171.37
1980-1984     70-74            93319.85        75996.68       169316.53
1980-1984     75-79            65526.48        49397.78       114924.26
1980-1984     80-84            39282.02        23220.47        62502.49
1980-1984     85-89            18475.21         7835.92        26311.13
1980-1984     90-94             6695.85         2189.75         8885.60
1980-1984     95-99             1350.04          394.99         1745.03
1980-1984    100-104             123.14           15.20          138.34
1980-1984    105-109               0.22            0.00            0.22
1980-1984    110+                  0.00            0.00            0.00
1985-1989        0             58661.62        61851.71       120513.33
1985-1989      1-4            234534.36       247898.97       482433.33
1985-1989      5-9            285475.50       303180.34       588655.83
1985-1989     10-14           293405.20       310468.84       603874.04
1985-1989     15-19           314919.71       330818.07       645737.78
1985-1989     20-24           307740.34       319272.71       627013.05
1985-1989     25-29           325024.45       335401.35       660425.80
1985-1989     30-34           317642.22       321274.43       638916.65
1985-1989     35-39           303468.91       314032.10       617501.01
1985-1989     40-44           252672.00       274656.52       527328.53
1985-1989     45-49           197656.15       213752.57       411408.72
1985-1989     50-54           166815.70       177313.16       344128.86
1985-1989     55-59           153803.64       162693.36       316497.00
