WA, Deaths (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1974        0               646.15          889.30         1535.45
1971-1974        1                71.01           73.02          144.03
1971-1974        2                39.01           50.01           89.02
1971-1974        3                29.01           38.01           67.02
1971-1974        4                20.01           29.02           49.03
1971-1974        5                13.00           22.00           35.00
1971-1974        6                 7.00           22.01           29.01
1971-1974        7                13.00           13.00           26.00
1971-1974        8                12.00           15.00           27.00
1971-1974        9                13.01           17.01           30.02
1971-1974       10                12.00           20.01           32.01
1971-1974       11                 9.00           19.01           28.01
1971-1974       12                 5.01           15.00           20.01
1971-1974       13                 7.00           16.00           23.00
1971-1974       14                 7.00           18.00           25.00
1971-1974       15                14.01           25.01           39.02
1971-1974       16                24.01           42.01           66.02
1971-1974       17                22.00           71.02           93.02
1971-1974       18                33.01           97.03          130.04
1971-1974       19                25.01           70.03           95.04
1971-1974       20                22.01           78.02          100.03
1971-1974       21                16.00           88.02          104.02
1971-1974       22                15.01           58.02           73.03
1971-1974       23                16.00           69.01           85.01
1971-1974       24                20.00           69.02           89.02
1971-1974       25                17.01           58.02           75.03
1971-1974       26                11.01           51.01           62.02
1971-1974       27                15.00           49.02           64.02
1971-1974       28                15.01           30.02           45.03
1971-1974       29                12.00           64.03           76.03
1971-1974       30                20.00           50.01           70.01
1971-1974       31                19.00           44.01           63.01
1971-1974       32                23.01           51.01           74.02
1971-1974       33                14.00           45.01           59.01
1971-1974       34                19.00           49.01           68.01
1971-1974       35                29.01           54.02           83.03
1971-1974       36                28.01           52.02           80.03
1971-1974       37                30.01           59.02           89.03
1971-1974       38                38.01           55.02           93.03
1971-1974       39                39.01           68.02          107.03
1971-1974       40                39.01           64.03          103.04
1971-1974       41                25.01           64.02           89.03
1971-1974       42                50.01           84.04          134.05
1971-1974       43                42.01           95.04          137.05
1971-1974       44                61.02           87.03          148.05
1971-1974       45                60.01          112.02          172.03
1971-1974       46                66.01          126.04          192.05
1971-1974       47                77.02          132.05          209.07
1971-1974       48                71.01          166.06          237.07
1971-1974       49                88.02          142.05          230.07
1971-1974       50               118.03          156.04          274.07
1971-1974       51                87.01          166.06          253.07
1971-1974       52               103.02          182.06          285.08
1971-1974       53                75.02          159.05          234.07
1971-1974       54                91.02          186.05          277.07
1971-1974       55               109.03          183.07          292.10
1971-1974       56               123.04          241.07          364.11
1971-1974       57               143.03          248.06          391.09
1971-1974       58               143.03          278.09          421.12
1971-1974       59               157.05          323.12          480.17
1971-1974       60               179.05          348.10          527.15
1971-1974       61               146.04          293.10          439.14
1971-1974       62               174.05          393.13          567.18
1971-1974       63               225.05          389.12          614.17
1971-1974       64               196.05          446.15          642.20
1971-1974       65               219.05          488.15          707.20
1971-1974       66               201.05          428.16          629.21
1971-1974       67               231.05          481.17          712.22
1971-1974       68               258.06          496.17          754.23
1971-1974       69               265.06          512.15          777.21
1971-1974       70               296.08          520.17          816.25
1971-1974       71               267.05          529.17          796.22
1971-1974       72               303.07          554.19          857.26
