WA, Death rates (period 5x10), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1971-1979        0             0.013003        0.016784        0.014946
1971-1979      1-4             0.000784        0.000973        0.000881
1971-1979      5-9             0.000254        0.000356        0.000306
1971-1979     10-14            0.000192        0.000363        0.000280
1971-1979     15-19            0.000534        0.001382        0.000967
1971-1979     20-24            0.000488        0.001716        0.001117
1971-1979     25-29            0.000425        0.001286        0.000874
1971-1979     30-34            0.000609        0.001470        0.001060
1971-1979     35-39            0.001081        0.001939        0.001526
1971-1979     40-44            0.001769        0.002752        0.002283
1971-1979     45-49            0.002941        0.005094        0.004069
1971-1979     50-54            0.004362        0.007830        0.006151
1971-1979     55-59            0.006633        0.013302        0.009950
1971-1979     60-64            0.010434        0.022084        0.016099
1971-1979     65-69            0.016763        0.035375        0.025721
1971-1979     70-74            0.027843        0.054549        0.040255
1971-1979     75-79            0.049713        0.086128        0.064915
1971-1979     80-84            0.082578        0.130582        0.099485
1971-1979     85-89            0.135646        0.196350        0.154356
1971-1979     90-94            0.217717        0.278079        0.233351
1971-1979     95-99            0.353291        0.394440        0.362634
1971-1979    100-104           0.663928        0.861885        0.687406
1971-1979    105-109           2.280000              .        2.280000
1971-1979    110+                    .              .              .
1980-1989        0             0.007842        0.010162        0.009032
1980-1989      1-4             0.000484        0.000522        0.000503
1980-1989      5-9             0.000186        0.000291        0.000240
1980-1989     10-14            0.000191        0.000265        0.000229
1980-1989     15-19            0.000353        0.001014        0.000691
1980-1989     20-24            0.000379        0.001450        0.000924
1980-1989     25-29            0.000413        0.001298        0.000863
1980-1989     30-34            0.000453        0.001173        0.000818
1980-1989     35-39            0.000713        0.001423        0.001077
1980-1989     40-44            0.001198        0.002104        0.001669
1980-1989     45-49            0.002052        0.003495        0.002800
1980-1989     50-54            0.003304        0.006140        0.004770
1980-1989     55-59            0.005374        0.010204        0.007854
1980-1989     60-64            0.008310        0.016525        0.012374
1980-1989     65-69            0.013348        0.026930        0.019747
1980-1989     70-74            0.022621        0.044579        0.032432
1980-1989     75-79            0.039250        0.072619        0.053380
1980-1989     80-84            0.070265        0.113171        0.086431
1980-1989     85-89            0.116340        0.172032        0.133518
1980-1989     90-94            0.198678        0.264943        0.214593
1980-1989     95-99            0.300751        0.377536        0.316537
1980-1989    100-104           0.464163        0.843132        0.506398
1980-1989    105-109           1.251404              .        1.251404
1980-1989    110+                    .              .              .
1990-1999        0             0.005279        0.006847        0.006084
1990-1999      1-4             0.000341        0.000412        0.000377
1990-1999      5-9             0.000159        0.000174        0.000167
1990-1999     10-14            0.000148        0.000217        0.000183
1990-1999     15-19            0.000354        0.000910        0.000640
1990-1999     20-24            0.000422        0.001398        0.000921
1990-1999     25-29            0.000464        0.001346        0.000911
1990-1999     30-34            0.000546        0.001338        0.000944
1990-1999     35-39            0.000704        0.001470        0.001087
1990-1999     40-44            0.001079        0.001741        0.001413
1990-1999     45-49            0.001553        0.002433        0.002005
1990-1999     50-54            0.002549        0.004166        0.003386
1990-1999     55-59            0.004077        0.006966        0.005556
1990-1999     60-64            0.006680        0.012535        0.009630
1990-1999     65-69            0.011081        0.021566        0.016236
1990-1999     70-74            0.019087        0.033820        0.025938
1990-1999     75-79            0.032683        0.057004        0.043018
1990-1999     80-84            0.059292        0.097807        0.073621
1990-1999     85-89            0.108780        0.158186        0.124818
1990-1999     90-94            0.187249        0.243300        0.202245
1990-1999     95-99            0.302451        0.362977        0.314150
1990-1999    100-104           0.480880        0.660397        0.503597
1990-1999    105-109           1.160309              .        1.160309
1990-1999    110+                    .              .              .
2000-2009        0             0.003710        0.004227        0.003975
2000-2009      1-4             0.000199        0.000292        0.000247
2000-2009      5-9             0.000137        0.000168        0.000153
2000-2009     10-14            0.000137        0.000151        0.000145
2000-2009     15-19            0.000301        0.000662        0.000486
2000-2009     20-24            0.000365        0.000981        0.000683
2000-2009     25-29            0.000449        0.001071        0.000768
2000-2009     30-34            0.000521        0.001166        0.000847
2000-2009     35-39            0.000688        0.001298        0.000995
2000-2009     40-44            0.000995        0.001665        0.001331
2000-2009     45-49            0.001484        0.002372        0.001929
2000-2009     50-54            0.002071        0.003282        0.002681
2000-2009     55-59            0.003203        0.005128        0.004186
2000-2009     60-64            0.004840        0.008286        0.006599
2000-2009     65-69            0.007937        0.014188        0.011059
2000-2009     70-74            0.014153        0.024311        0.019083
2000-2009     75-79            0.025281        0.042549        0.033208
2000-2009     80-84            0.048967        0.076899        0.060276
2000-2009     85-89            0.092790        0.133395        0.106532
2000-2009     90-94            0.171653        0.222848        0.185558
2000-2009     95-99            0.288376        0.335642        0.298591
2000-2009    100-104           0.443980        0.501364        0.454121
2000-2009    105-109           0.816496        1.331742        0.846420
2000-2009    110+                    .              .              .
2010-2019        0             0.002316        0.003088        0.002713
2010-2019      1-4             0.000152        0.000184        0.000168
